"t","TP_conc","TP_conc_ug_L","mass_settled_kg"
63,5.96826681942728e-06,5.96826681942728,8990.66254244903
64,5.96778451938325e-06,5.96778451938325,8989.93600037722
65,5.96730286875315e-06,5.96730286875315,8989.21043658968
66,5.96682186666256e-06,5.96682186666256,8988.48584976915
67,5.96634151223821e-06,5.96634151223821,8987.76223860016
68,5.96586180460803e-06,5.96586180460803,8987.03960176898
69,5.96538274290111e-06,5.96538274290111,8986.31793796368
70,5.96490432624772e-06,5.96490432624772,8985.5972458741
71,5.9644265537793e-06,5.9644265537793,8984.87752419181
72,5.96394942462846e-06,5.96394942462846,8984.15877161017
73,5.96347293792898e-06,5.96347293792898,8983.4409868243
74,5.9629970928158e-06,5.9629970928158,8982.72416853107
75,5.96252188842503e-06,5.96252188842503,8982.00831542909
76,5.96204732389393e-06,5.96204732389393,8981.29342621874
77,5.96157339836095e-06,5.96157339836095,8980.57949960216
78,5.96110011096568e-06,5.96110011096568,8979.8665342832
79,5.96062746084886e-06,5.96062746084886,8979.1545289675
80,5.96015544715241e-06,5.96015544715241,8978.44348236242
81,5.95968406901939e-06,5.95968406901939,8977.73339317705
82,5.95921332559402e-06,5.95921332559402,8977.02426012224
83,5.95874321602167e-06,5.95874321602167,8976.31608191056
84,5.95827373944885e-06,5.95827373944885,8975.60885725632
85,5.95780489502325e-06,5.95780489502325,8974.90258487557
86,5.95733668189367e-06,5.95733668189367,8974.19726348607
87,5.95686909921008e-06,5.95686909921008,8973.49289180732
88,5.9564021461236e-06,5.95640214612359,8972.78946856054
89,5.95593582178646e-06,5.95593582178646,8972.08699246868
90,5.95547012535207e-06,5.95547012535207,8971.38546225638
91,5.95500505597495e-06,5.95500505597495,8970.68487665005
92,5.95454061281079e-06,5.95454061281079,8969.98523437776
93,5.95407679501638e-06,5.95407679501638,8969.28653416933
94,5.95361360174967e-06,5.95361360174967,8968.58877475627
95,5.95315103216974e-06,5.95315103216974,8967.8919548718
96,5.95268908543679e-06,5.95268908543679,8967.19607325087
97,5.95222776071218e-06,5.95222776071218,8966.50112863009
98,5.95176705715836e-06,5.95176705715836,8965.80711974782
99,5.95130697393894e-06,5.95130697393894,8965.11404534407
100,5.95084751021864e-06,5.95084751021864,8964.42190416059
101,5.9503886651633e-06,5.9503886651633,8963.73069494079
102,5.9499304379399e-06,5.9499304379399,8963.0404164298
103,5.94947282771654e-06,5.94947282771654,8962.35106737442
104,5.94901583366242e-06,5.94901583366242,8961.66264652314
105,5.94855945494788e-06,5.94855945494788,8960.97515262614
106,5.94810369074436e-06,5.94810369074436,8960.28858443529
107,5.94764854022444e-06,5.94764854022444,8959.60294070413
108,5.94719400256179e-06,5.94719400256179,8958.91822018788
109,5.9467400769312e-06,5.9467400769312,8958.23442164343
110,5.94628676250857e-06,5.94628676250857,8957.55154382936
111,5.94583405847093e-06,5.94583405847093,8956.8695855059
112,5.94538196399638e-06,5.94538196399638,8956.18854543498
113,5.94493047826415e-06,5.94493047826415,8955.50842238017
114,5.94447960045458e-06,5.94447960045458,8954.82921510671
115,5.94402932974911e-06,5.94402932974911,8954.15092238151
116,5.94357966533027e-06,5.94357966533027,8953.47354297314
117,5.9431306063817e-06,5.9431306063817,8952.79707565181
118,5.94268215208813e-06,5.94268215208813,8952.12151918942
119,5.94223430163541e-06,5.94223430163541,8951.4468723595
120,5.94178705421047e-06,5.94178705421047,8950.77313393722
121,5.94134040900133e-06,5.94134040900133,8950.10030269943
122,5.94089436519712e-06,5.94089436519712,8949.42837742461
123,5.94044892198804e-06,5.94044892198804,8948.75735689289
124,5.9400040785654e-06,5.9400040785654,8948.08723988603
125,5.93955983412159e-06,5.93955983412159,8947.41802518744
126,5.93911618785009e-06,5.93911618785009,8946.74971158218
127,5.93867313894546e-06,5.93867313894546,8946.08229785691
128,5.93823068660336e-06,5.93823068660336,8945.41578279997
129,5.93778883002051e-06,5.93778883002051,8944.75016520131
130,5.93734756839473e-06,5.93734756839473,8944.08544385249
131,5.93690690092491e-06,5.93690690092491,8943.42161754672
132,5.93646682681103e-06,5.93646682681103,8942.75868507884
133,5.93602734525413e-06,5.93602734525413,8942.0966452453
134,5.93558845545635e-06,5.93558845545635,8941.43549684417
135,5.93515015662088e-06,5.93515015662088,8940.77523867514
136,5.93471244795199e-06,5.93471244795199,8940.11586953952
137,5.93427532865504e-06,5.93427532865504,8939.45738824023
138,5.93383879793642e-06,5.93383879793642,8938.79979358182
139,5.93340285500364e-06,5.93340285500364,8938.14308437041
140,5.93296749906523e-06,5.93296749906523,8937.48725941377
141,5.93253272933082e-06,5.93253272933082,8936.83231752125
142,5.93209854501107e-06,5.93209854501107,8936.17825750381
143,5.93166494531775e-06,5.93166494531775,8935.525078174
144,5.93123192946364e-06,5.93123192946364,8934.87277834599
145,5.93079949666262e-06,5.93079949666262,8934.22135683555
146,5.9303676461296e-06,5.9303676461296,8933.57081246
147,5.92993637708057e-06,5.92993637708057,8932.92114403831
148,5.92950568873257e-06,5.92950568873257,8932.272350391
149,5.92907558030367e-06,5.92907558030367,8931.6244303402
150,5.92864605101304e-06,5.92864605101304,8930.97738270961
151,5.92821710008085e-06,5.92821710008085,8930.33120632453
152,5.92778872672835e-06,5.92778872672835,8929.68590001182
153,5.92736093017784e-06,5.92736093017784,8929.04146259995
154,5.92693370965265e-06,5.92693370965265,8928.39789291894
155,5.92650706437718e-06,5.92650706437718,8927.7551898004
156,5.92608099357684e-06,5.92608099357684,8927.11335207751
157,5.92565549647812e-06,5.92565549647812,8926.47237858501
158,5.92523057230853e-06,5.92523057230853,8925.83226815924
159,5.92480622029662e-06,5.92480622029662,8925.19301963807
160,5.92438243967199e-06,5.92438243967199,8924.55463186095
161,5.92395922966526e-06,5.92395922966526,8923.9171036689
162,5.92353658950811e-06,5.92353658950811,8923.28043390449
163,5.92311451843323e-06,5.92311451843323,8922.64462141186
164,5.92269301567436e-06,5.92269301567436,8922.00966503668
165,5.92227208046627e-06,5.92227208046627,8921.37556362622
166,5.92185171204474e-06,5.92185171204474,8920.74231602927
167,5.92143190964662e-06,5.92143190964662,8920.10992109615
168,5.92101267250974e-06,5.92101267250974,8919.47837767878
169,5.92059399987299e-06,5.920593999873,8918.8476846306
170,5.92017589097628e-06,5.92017589097628,8918.21784080657
171,5.91975834506053e-06,5.91975834506053,8917.58884506324
172,5.91934136136769e-06,5.91934136136769,8916.96069625866
173,5.91892493914073e-06,5.91892493914073,8916.33339325244
174,5.91850907762365e-06,5.91850907762365,8915.70693490571
175,5.91809377606144e-06,5.91809377606144,8915.08132008116
176,5.91767903370013e-06,5.91767903370013,8914.45654764296
177,5.91726484978677e-06,5.91726484978677,8913.83261645687
178,5.91685122356941e-06,5.91685122356941,8913.20952539014
179,5.9164381542971e-06,5.9164381542971,8912.58727331156
180,5.91602564121994e-06,5.91602564121994,8911.96585909143
181,5.915613683589e-06,5.915613683589,8911.34528160158
182,5.91520228065638e-06,5.91520228065638,8910.72553971536
183,5.91479143167519e-06,5.91479143167519,8910.10663230763
184,5.91438113589953e-06,5.91438113589953,8909.48855825479
185,5.91397139258451e-06,5.91397139258451,8908.8713164347
186,5.91356220098625e-06,5.91356220098625,8908.2549057268
187,5.91315356036187e-06,5.91315356036187,8907.63932501197
188,5.91274546996948e-06,5.91274546996948,8907.02457317265
189,5.9123379290682e-06,5.9123379290682,8906.41064909276
190,5.91193093691814e-06,5.91193093691814,8905.79755165772
191,5.91152449278041e-06,5.91152449278041,8905.18527975447
192,5.91111859591712e-06,5.91111859591712,8904.57383227143
193,5.91071324559137e-06,5.91071324559137,8903.96320809852
194,5.91030844106725e-06,5.91030844106725,8903.35340612717
195,5.90990418160983e-06,5.90990418160983,8902.74442525028
196,5.9095004664852e-06,5.9095004664852,8902.13626436225
197,5.9090972949604e-06,5.9090972949604,8901.52892235898
198,5.90869466630349e-06,5.90869466630349,8900.92239813783
199,5.90829257978349e-06,5.90829257978349,8900.31669059769
200,5.90789103467043e-06,5.90789103467043,8899.71179863888
201,5.9074900302353e-06,5.9074900302353,8899.10772116323
202,5.90708956575009e-06,5.90708956575009,8898.50445707405
203,5.90668964048775e-06,5.90668964048775,8897.90200527612
204,5.90629025372222e-06,5.90629025372222,8897.30036467568
205,5.90589140472842e-06,5.90589140472842,8896.69953418048
206,5.90549309278225e-06,5.90549309278225,8896.09951269971
207,5.90509531716057e-06,5.90509531716057,8895.50029914403
208,5.90469807714123e-06,5.90469807714123,8894.90189242557
209,5.90430137200304e-06,5.90430137200304,8894.30429145795
210,5.90390520102578e-06,5.90390520102578,8893.70749515621
211,5.90350956349022e-06,5.90350956349022,8893.11150243689
212,5.90311445867808e-06,5.90311445867808,8892.51631221796
213,5.90271988587204e-06,5.90271988587204,8891.92192341886
214,5.90232584435577e-06,5.90232584435577,8891.32833496049
215,5.90193233341389e-06,5.90193233341389,8890.73554576519
216,5.90153935233198e-06,5.90153935233198,8890.14355475675
217,5.90114690039659e-06,5.90114690039659,8889.55236086044
218,5.90075497689522e-06,5.90075497689522,8888.96196300293
219,5.90036358111635e-06,5.90036358111635,8888.37236011237
220,5.8999727123494e-06,5.8999727123494,8887.78355111833
221,5.89958236988474e-06,5.89958236988474,8887.19553495186
222,5.89919255301373e-06,5.89919255301373,8886.60831054539
223,5.89880326102864e-06,5.89880326102864,8886.02187683285
224,5.89841449322273e-06,5.89841449322273,8885.43623274955
225,5.89802624889019e-06,5.89802624889019,8884.85137723228
226,5.89763852732616e-06,5.89763852732616,8884.26730921923
227,5.89725132782675e-06,5.89725132782675,8883.68402765003
228,5.89686464968899e-06,5.89686464968899,8883.10153146574
229,5.89647849221088e-06,5.89647849221088,8882.51981960885
230,5.89609285469134e-06,5.89609285469134,8881.93889102326
231,5.89570773643027e-06,5.89570773643027,8881.3587446543
232,5.89532313672847e-06,5.89532313672848,8880.77937944873
233,5.89493905488772e-06,5.89493905488772,8880.2007943547
234,5.89455549021072e-06,5.89455549021072,8879.62298832182
235,5.89417244200111e-06,5.89417244200111,8879.04596030107
236,5.89378990956347e-06,5.89378990956347,8878.46970924487
237,5.89340789220331e-06,5.89340789220331,8877.89423410704
238,5.8930263892271e-06,5.8930263892271,8877.31953384281
239,5.8926453999422e-06,5.8926453999422,8876.74560740882
240,5.89226492365695e-06,5.89226492365695,8876.17245376311
241,5.89188495968058e-06,5.89188495968058,8875.60007186513
242,5.89150550732329e-06,5.89150550732329,8875.02846067572
243,5.89112656589617e-06,5.89112656589617,8874.45761915713
244,5.89074813471127e-06,5.89074813471127,8873.887546273
245,5.89037021308154e-06,5.89037021308154,8873.31824098837
246,5.88999280032087e-06,5.88999280032087,8872.74970226967
247,5.88961589574408e-06,5.88961589574408,8872.18192908473
248,5.8892394986669e-06,5.8892394986669,8871.61492040276
249,5.88886360840598e-06,5.88886360840598,8871.04867519437
250,5.8884882242789e-06,5.88848822427889,8870.48319243153
251,5.88811334560414e-06,5.88811334560414,8869.91847108762
252,5.88773897170114e-06,5.88773897170114,8869.3545101374
253,5.8873651018902e-06,5.8873651018902,8868.79130855701
254,5.88699173549258e-06,5.88699173549258,8868.22886532394
255,5.88661887183042e-06,5.88661887183042,8867.6671794171
256,5.88624651022682e-06,5.88624651022682,8867.10624981675
257,5.88587465000573e-06,5.88587465000573,8866.54607550452
258,5.88550329049206e-06,5.88550329049206,8865.98665546344
259,5.8851324310116e-06,5.8851324310116,8865.42798867786
260,5.88476207089107e-06,5.88476207089107,8864.87007413355
261,5.88439220945808e-06,5.88439220945808,8864.31291081762
262,5.88402284604115e-06,5.88402284604115,8863.75649771853
263,5.8836539799697e-06,5.8836539799697,8863.20083382613
264,5.88328561057406e-06,5.88328561057406,8862.64591813162
265,5.88291773718546e-06,5.88291773718546,8862.09174962754
266,5.88255035913603e-06,5.88255035913603,8861.53832730783
267,5.8821834757588e-06,5.8821834757588,8860.98565016773
268,5.8818170863877e-06,5.8818170863877,8860.43371720387
269,5.88145119035755e-06,5.88145119035755,8859.88252741423
270,5.88108578700407e-06,5.88108578700407,8859.33207979813
271,5.88072087566387e-06,5.88072087566387,8858.78237335622
272,5.88035645567446e-06,5.88035645567446,8858.23340709054
273,5.87999252637424e-06,5.87999252637424,8857.68518000442
274,5.87962908710251e-06,5.87962908710251,8857.13769110258
275,5.87926613719943e-06,5.87926613719943,8856.59093939106
276,5.87890367600608e-06,5.87890367600608,8856.04492387722
277,5.87854170286442e-06,5.87854170286442,8855.49964356978
278,5.87818021711728e-06,5.87818021711728,8854.95509747881
279,5.87781921810839e-06,5.87781921810839,8854.41128461567
280,5.87745870518237e-06,5.87745870518237,8853.86820399308
281,5.8770986776847e-06,5.8770986776847,8853.32585462508
282,5.87673913496175e-06,5.87673913496175,8852.78423552704
283,5.87638007636079e-06,5.87638007636079,8852.24334571567
284,5.87602150122995e-06,5.87602150122995,8851.70318420897
285,5.87566340891822e-06,5.87566340891822,8851.16375002629
286,5.87530579877552e-06,5.87530579877552,8850.6250421883
287,5.87494867015258e-06,5.87494867015258,8850.08705971698
288,5.87459202240106e-06,5.87459202240106,8849.54980163562
289,5.87423585487346e-06,5.87423585487346,8849.01326696884
290,5.87388016692317e-06,5.87388016692317,8848.47745474256
291,5.87352495790443e-06,5.87352495790443,8847.94236398403
292,5.87317022717236e-06,5.87317022717236,8847.40799372179
293,5.87281597408297e-06,5.87281597408297,8846.87434298569
294,5.87246219799309e-06,5.87246219799309,8846.34141080691
295,5.87210889826047e-06,5.87210889826047,8845.80919621791
296,5.87175607424368e-06,5.87175607424368,8845.27769825245
297,5.87140372530218e-06,5.87140372530218,8844.74691594562
298,5.87105185079628e-06,5.87105185079628,8844.21684833377
299,5.87070045008715e-06,5.87070045008715,8843.68749445457
300,5.87034952253684e-06,5.87034952253684,8843.158853347
301,5.86999906750824e-06,5.86999906750824,8842.63092405131
302,5.86964908436509e-06,5.86964908436509,8842.10370560904
303,5.86929957247201e-06,5.86929957247201,8841.57719706305
304,5.86895053119447e-06,5.86895053119447,8841.05139745745
305,5.86860195989878e-06,5.86860195989878,8840.52630583766
306,5.86825385795212e-06,5.86825385795212,8840.00192125039
307,5.8679062247225e-06,5.8679062247225,8839.47824274362
308,5.86755905957881e-06,5.86755905957881,8838.95526936662
309,5.86721236189077e-06,5.86721236189077,8838.43300016993
310,5.86686613102896e-06,5.86686613102896,8837.91143420538
311,5.86652036636479e-06,5.86652036636479,8837.39057052608
312,5.86617506727054e-06,5.86617506727054,8836.87040818639
313,5.86583023311931e-06,5.86583023311931,8836.35094624198
314,5.86548586328507e-06,5.86548586328507,8835.83218374976
315,5.86514195714261e-06,5.86514195714261,8835.31411976792
316,5.86479851406758e-06,5.86479851406758,8834.79675335593
317,5.86445553343645e-06,5.86445553343645,8834.28008357452
318,5.86411301462656e-06,5.86411301462656,8833.76410948567
319,5.86377095701606e-06,5.86377095701606,8833.24883015263
320,5.86342935998395e-06,5.86342935998395,8832.73424463993
321,5.86308822291006e-06,5.86308822291006,8832.22035201334
322,5.86274754517507e-06,5.86274754517507,8831.70715133989
323,5.86240732616047e-06,5.86240732616047,8831.19464168787
324,5.8620675652486e-06,5.8620675652486,8830.68282212683
325,5.86172826182264e-06,5.86172826182264,8830.17169172756
326,5.86138941526657e-06,5.86138941526657,8829.66124956211
327,5.86105102496523e-06,5.86105102496523,8829.15149470378
328,5.86071309030427e-06,5.86071309030427,8828.64242622712
329,5.86037561067017e-06,5.86037561067017,8828.13404320791
330,5.86003858545025e-06,5.86003858545025,8827.62634472319
331,5.85970201403263e-06,5.85970201403263,8827.11932985124
332,5.85936589580628e-06,5.85936589580628,8826.61299767158
333,5.85903023016098e-06,5.85903023016098,8826.10734726497
334,5.85869501648733e-06,5.85869501648733,8825.60237771341
335,5.85836025417675e-06,5.85836025417675,8825.09808810012
336,5.85802594262148e-06,5.85802594262148,8824.59447750958
337,5.85769208121459e-06,5.85769208121459,8824.09154502748
338,5.85735866934996e-06,5.85735866934996,8823.58928974077
339,5.85702570642227e-06,5.85702570642227,8823.08771073759
340,5.85669319182704e-06,5.85669319182704,8822.58680710734
341,5.85636112496059e-06,5.85636112496059,8822.08657794064
342,5.85602950522006e-06,5.85602950522006,8821.58702232931
343,5.85569833200339e-06,5.85569833200339,8821.08813936642
344,5.85536760470934e-06,5.85536760470935,8820.58992814626
345,5.85503732273749e-06,5.85503732273749,8820.09238776433
346,5.8547074854882e-06,5.8547074854882,8819.59551731735
347,5.85437809236267e-06,5.85437809236267,8819.09931590326
348,5.85404914276287e-06,5.85404914276287,8818.6037826212
349,5.85372063609162e-06,5.85372063609162,8818.10891657155
350,5.8533925717525e-06,5.8533925717525,8817.61471685587
351,5.85306494914992e-06,5.85306494914992,8817.12118257696
352,5.85273776768908e-06,5.85273776768908,8816.6283128388
353,5.85241102677599e-06,5.85241102677599,8816.1361067466
354,5.85208472581746e-06,5.85208472581746,8815.64456340677
355,5.85175886422108e-06,5.85175886422108,8815.1536819269
356,5.85143344139527e-06,5.85143344139527,8814.66346141582
357,5.85110845674921e-06,5.85110845674921,8814.17390098352
358,5.8507839096929e-06,5.8507839096929,8813.68499974122
359,5.85045979963714e-06,5.85045979963714,8813.19675680133
360,5.8501361259935e-06,5.8501361259935,8812.70917127744
361,5.84981288817435e-06,5.84981288817435,8812.22224228434
362,5.84949008559286e-06,5.84949008559286,8811.73596893803
363,5.84916771766299e-06,5.84916771766299,8811.25035035567
364,5.84884578379948e-06,5.84884578379948,8810.76538565564
365,5.84852428341786e-06,5.84852428341786,8810.28107395748
366,5.84820321593446e-06,5.84820321593446,8809.79741438193
367,5.84788258076637e-06,5.84788258076637,8809.31440605091
368,5.84756237733149e-06,5.84756237733149,8808.83204808753
369,5.8472426050485e-06,5.8472426050485,8808.35033961607
370,5.84692326333684e-06,5.84692326333684,8807.86927976199
371,5.84660435161675e-06,5.84660435161675,8807.38886765194
372,5.84628586930927e-06,5.84628586930927,8806.90910241372
373,5.84596781583618e-06,5.84596781583618,8806.42998317634
374,5.84565019062006e-06,5.84565019062006,8805.95150906995
375,5.84533299308426e-06,5.84533299308426,8805.4736792259
376,5.84501622265293e-06,5.84501622265293,8804.99649277668
377,5.84469987875096e-06,5.84469987875096,8804.51994885596
378,5.84438396080403e-06,5.84438396080403,8804.0440465986
379,5.84406846823861e-06,5.84406846823861,8803.56878514059
380,5.84375340048191e-06,5.84375340048191,8803.0941636191
381,5.84343875696193e-06,5.84343875696193,8802.62018117246
382,5.84312453710745e-06,5.84312453710745,8802.14683694016
383,5.84281074034799e-06,5.84281074034799,8801.67413006285
384,5.84249736611387e-06,5.84249736611387,8801.20205968233
385,5.84218441383616e-06,5.84218441383616,8800.73062494157
386,5.84187188294669e-06,5.84187188294669,8800.25982498468
387,5.84155977287807e-06,5.84155977287806,8799.78965895692
388,5.84124808306366e-06,5.84124808306366,8799.32012600472
389,5.8409368129376e-06,5.8409368129376,8798.85122527565
390,5.84062596193478e-06,5.84062596193478,8798.38295591841
391,5.84031552949085e-06,5.84031552949085,8797.91531708287
392,5.84000551504223e-06,5.84000551504223,8797.44830792005
393,5.83969591802608e-06,5.83969591802608,8796.98192758208
394,5.83938673788034e-06,5.83938673788034,8796.51617522226
395,5.83907797404369e-06,5.83907797404369,8796.05104999502
396,5.83876962595558e-06,5.83876962595558,8795.58655105593
397,5.8384616930562e-06,5.8384616930562,8795.1226775617
398,5.8381541747865e-06,5.8381541747865,8794.65942867017
399,5.83784707058819e-06,5.83784707058819,8794.19680354031
400,5.83754037990373e-06,5.83754037990373,8793.73480133224
401,5.83723410217632e-06,5.83723410217632,8793.27342120719
402,5.83692823684991e-06,5.83692823684991,8792.81266232754
403,5.83662278336921e-06,5.83662278336921,8792.35252385678
404,5.83631774117967e-06,5.83631774117967,8791.89300495953
405,5.8360131097275e-06,5.8360131097275,8791.43410480155
406,5.83570888845963e-06,5.83570888845963,8790.9758225497
407,5.83540507682376e-06,5.83540507682376,8790.51815737198
408,5.83510167426831e-06,5.83510167426831,8790.06110843751
409,5.83479868024247e-06,5.83479868024247,8789.6046749165
410,5.83449609419616e-06,5.83449609419616,8789.14885598032
411,5.83419391558002e-06,5.83419391558002,8788.69365080142
412,5.83389214384546e-06,5.83389214384546,8788.2390585534
413,5.83359077844462e-06,5.83359077844462,8787.78507841093
414,5.83328981883037e-06,5.83328981883037,8787.33170954984
415,5.83298926445631e-06,5.83298926445631,8786.87895114701
416,5.83268911477681e-06,5.83268911477681,8786.42680238049
417,5.83238936924693e-06,5.83238936924693,8785.9752624294
418,5.83209002732249e-06,5.83209002732249,8785.52433047397
419,5.83179108846005e-06,5.83179108846005,8785.07400569554
420,5.83149255211687e-06,5.83149255211687,8784.62428727655
421,5.83119441775098e-06,5.83119441775098,8784.17517440055
422,5.83089668482111e-06,5.83089668482111,8783.72666625216
423,5.83059935278673e-06,5.83059935278673,8783.27876201714
424,5.83030242110803e-06,5.83030242110804,8782.83146088231
425,5.83000588924595e-06,5.83000588924595,8782.3847620356
426,5.82970975666213e-06,5.82970975666213,8781.93866466604
427,5.82941402281894e-06,5.82941402281894,8781.49316796374
428,5.82911868717948e-06,5.82911868717948,8781.04827111991
429,5.82882374920758e-06,5.82882374920758,8780.60397332684
430,5.82852920836777e-06,5.82852920836777,8780.16027377791
431,5.82823506412533e-06,5.82823506412533,8779.71717166759
432,5.82794131594623e-06,5.82794131594623,8779.27466619144
433,5.82764796329718e-06,5.82764796329718,8778.83275654608
434,5.8273550056456e-06,5.8273550056456,8778.39144192925
435,5.82706244245963e-06,5.82706244245963,8777.95072153973
436,5.82677027320812e-06,5.82677027320812,8777.5105945774
437,5.82647849736064e-06,5.82647849736064,8777.07106024322
438,5.82618711438748e-06,5.82618711438748,8776.63211773921
439,5.82589612375963e-06,5.82589612375963,8776.19376626849
440,5.82560552494881e-06,5.82560552494881,8775.75600503522
441,5.82531531742743e-06,5.82531531742743,8775.31883324466
442,5.82502550066863e-06,5.82502550066863,8774.88225010312
443,5.82473607414625e-06,5.82473607414625,8774.44625481801
444,5.82444703733483e-06,5.82444703733483,8774.01084659776
445,5.82415838970963e-06,5.82415838970963,8773.57602465189
446,5.82387013074661e-06,5.82387013074661,8773.14178819101
447,5.82358225992246e-06,5.82358225992246,8772.70813642675
448,5.82329477671453e-06,5.82329477671453,8772.27506857182
449,5.8230076806009e-06,5.8230076806009,8771.84258384
450,5.82272097106036e-06,5.82272097106036,8771.4106814461
451,5.82243464757238e-06,5.82243464757238,8770.97936060603
452,5.82214870961716e-06,5.82214870961716,8770.54862053671
453,5.82186315667557e-06,5.82186315667557,8770.11846045615
454,5.82157798822919e-06,5.82157798822919,8769.68887958339
455,5.8212932037603e-06,5.8212932037603,8769.25987713853
456,5.82100880275189e-06,5.82100880275189,8768.83145234273
457,5.82072478468761e-06,5.82072478468761,8768.40360441818
458,5.82044114905185e-06,5.82044114905185,8767.97633258814
459,5.82015789532966e-06,5.82015789532966,8767.54963607688
460,5.8198750230068e-06,5.8198750230068,8767.12351410976
461,5.81959253156972e-06,5.81959253156972,8766.69796591314
462,5.81931042050556e-06,5.81931042050556,8766.27299071446
463,5.81902868930214e-06,5.81902868930214,8765.84858774217
464,5.81874733744799e-06,5.81874733744799,8765.42475622577
465,5.81846636443232e-06,5.81846636443232,8765.00149539581
466,5.81818576974502e-06,5.81818576974502,8764.57880448385
467,5.81790555287668e-06,5.81790555287668,8764.1566827225
468,5.81762571331856e-06,5.81762571331856,8763.73512934542
469,5.81734625056262e-06,5.81734625056262,8763.31414358727
470,5.8170671641015e-06,5.8170671641015,8762.89372468375
471,5.81678845342852e-06,5.81678845342852,8762.47387187161
472,5.81651011803768e-06,5.81651011803768,8762.05458438859
473,5.81623215742366e-06,5.81623215742366,8761.6358614735
474,5.81595457108184e-06,5.81595457108184,8761.21770236614
475,5.81567735850826e-06,5.81567735850826,8760.80010630735
476,5.81540051919964e-06,5.81540051919964,8760.38307253899
477,5.81512405265338e-06,5.81512405265338,8759.96660030394
478,5.81484795836757e-06,5.81484795836757,8759.55068884609
479,5.81457223584094e-06,5.81457223584094,8759.13533741037
480,5.81429688457294e-06,5.81429688457294,8758.7205452427
481,5.81402190406367e-06,5.81402190406367,8758.30631159005
482,5.81374729381389e-06,5.81374729381389,8757.89263570036
483,5.81347305332507e-06,5.81347305332507,8757.47951682262
484,5.81319918209931e-06,5.81319918209931,8757.0669542068
485,5.81292567963941e-06,5.81292567963941,8756.65494710393
486,5.81265254544883e-06,5.81265254544883,8756.24349476598
487,5.81237977903169e-06,5.81237977903169,8755.83259644598
488,5.81210737989279e-06,5.81210737989279,8755.42225139795
489,5.81183534753759e-06,5.81183534753759,8755.01245887691
490,5.81156368147223e-06,5.81156368147223,8754.60321813888
491,5.81129238120349e-06,5.81129238120349,8754.19452844089
492,5.81102144623883e-06,5.81102144623882,8753.78638904098
493,5.81075087608636e-06,5.81075087608636,8753.37879919816
494,5.81048067025489e-06,5.81048067025489,8752.97175817246
495,5.81021082825384e-06,5.81021082825384,8752.56526522491
496,5.80994134959332e-06,5.80994134959332,8752.15931961751
497,5.8096722337841e-06,5.8096722337841,8751.75392061329
498,5.8094034803376e-06,5.8094034803376,8751.34906747624
499,5.80913508876591e-06,5.80913508876591,8750.94475947136
500,5.80886705858174e-06,5.80886705858174,8750.54099586462
501,5.80859938929852e-06,5.80859938929852,8750.137775923
502,5.80833208043027e-06,5.80833208043027,8749.73509891447
503,5.80806513149171e-06,5.80806513149171,8749.33296410795
504,5.80779854199819e-06,5.80779854199819,8748.93137077338
505,5.80753231146572e-06,5.80753231146572,8748.53031818168
506,5.80726643941097e-06,5.80726643941097,8748.12980560473
507,5.80700092535124e-06,5.80700092535124,8747.72983231542
508,5.8067357688045e-06,5.8067357688045,8747.33039758758
509,5.80647096928936e-06,5.80647096928936,8746.93150069606
510,5.80620652632507e-06,5.80620652632507,8746.53314091665
511,5.80594243943155e-06,5.80594243943155,8746.13531752614
512,5.80567870812934e-06,5.80567870812934,8745.7380298023
513,5.80541533193965e-06,5.80541533193965,8745.34127702384
514,5.80515231038432e-06,5.80515231038432,8744.94505847046
515,5.80488964298584e-06,5.80488964298584,8744.54937342283
516,5.80462732926733e-06,5.80462732926733,8744.1542211626
517,5.80436536875257e-06,5.80436536875257,8743.75960097236
518,5.80410376096597e-06,5.80410376096597,8743.36551213569
519,5.80384250543258e-06,5.80384250543258,8742.97195393713
520,5.80358160167811e-06,5.80358160167811,8742.57892566217
521,5.80332104922887e-06,5.80332104922887,8742.18642659727
522,5.80306084761185e-06,5.80306084761185,8741.79445602986
523,5.80280099635464e-06,5.80280099635464,8741.40301324831
524,5.80254149498549e-06,5.80254149498549,8741.01209754198
525,5.80228234303328e-06,5.80228234303328,8740.62170820115
526,5.80202354002752e-06,5.80202354002752,8740.23184451707
527,5.80176508549835e-06,5.80176508549835,8739.84250578196
528,5.80150697897656e-06,5.80150697897656,8739.45369128897
529,5.80124921999356e-06,5.80124921999356,8739.06540033221
530,5.80099180808138e-06,5.80099180808138,8738.67763220675
531,5.80073474277269e-06,5.80073474277269,8738.2903862086
532,5.80047802360081e-06,5.80047802360081,8737.90366163471
533,5.80022165009965e-06,5.80022165009965,8737.51745778299
534,5.79996562180377e-06,5.79996562180377,8737.13177395229
535,5.79970993824836e-06,5.79970993824836,8736.74660944241
536,5.79945459896923e-06,5.79945459896923,8736.36196355408
537,5.7991996035028e-06,5.7991996035028,8735.97783558899
538,5.79894495138615e-06,5.79894495138615,8735.59422484976
539,5.79869064215694e-06,5.79869064215695,8735.21113063993
540,5.79843667535349e-06,5.79843667535349,8734.82855226401
541,5.79818305051472e-06,5.79818305051472,8734.44648902744
542,5.79792976718018e-06,5.79792976718018,8734.06494023658
543,5.79767682489003e-06,5.79767682489003,8733.68390519872
544,5.79742422318506e-06,5.79742422318506,8733.30338322212
