recnum,date_time,Year,Longitude,Latitude,station_id,region,Agency,Program,I_Index,J_Index,K_Index,No_Layers,Sigma_layer_thickness,water_depth_m,TP_ugL,TP_mgL,sample_depth,Model_source
2497,8/15/2018,2018,-77.2,43.58,ON60,offshore,USEPA,GLNPO,194,89,7,10,14.3209,143.209,4.578,0.004578,90.1,LOTP
2498,8/15/2018,2018,-77.2,43.58,ON60,offshore,USEPA,GLNPO,194,89,10,10,14.3209,143.209,2.89,0.00289,141.6,LOTP
2499,8/15/2018,2018,-77.2,43.58,ON60,offshore,USEPA,GLNPO,194,89,10,10,14.3209,143.209,4.543,0.004543,149.3,LOTP
193,8/16/2018,2018,-76.289,43.95,CBL,nearshore,NYSDEC,BMP,247,109,1,6,1.053,6.318,4.8,0.0048,0,LOTP
253,8/16/2018,2018,-76.374,43.925,GIL,nearshore,NYSDEC,BMP,242,108,1,9,0.97056,8.735,5.2,0.0052,0,LOTP
403,8/16/2018,2018,-79.0052,43.2972,ON22N,nearshore,USEPA,GLNPO,74,64,1,10,1.2192,12.192,4.43,0.00443,0,LOEM
526,8/16/2018,2018,-79.139,43.297,NWL,nearshore,NYSDEC,BMP,64,73,1,10,1.5574,15.574,3.27,0.00327,0,LOEM
530,8/16/2018,2018,-77.59083,43.27472,,nearshore,ECCC,ECCC,173,14,1,10,1.5578,15.578,9.8,0.0098,1,LOTP
531,8/16/2018,2018,-77.59083,43.27472,,nearshore,ECCC,ECCC,173,14,7,10,1.5578,15.578,9.1,0.0091,10,LOTP
536,8/16/2018,2018,-77.59164,43.27519,PSN 57,nearshore,ECCC,GLSP,173,14,1,10,1.5578,15.578,9.8,0.0098,1,LOTP
537,8/16/2018,2018,-77.59164,43.27519,PSN 57,nearshore,ECCC,GLSP,173,14,7,10,1.5578,15.578,9.1,0.0091,10,LOTP
629,8/16/2018,2018,-76.52667,43.47667,,nearshore,ECCC,ECCC,230,80,1,10,1.7601,17.601,8.8,0.0088,1,LOTP
630,8/16/2018,2018,-76.52667,43.47667,,nearshore,ECCC,ECCC,230,80,6,10,1.7601,17.601,8.2,0.0082,10,LOTP
638,8/16/2018,2018,-76.527,43.477,71,nearshore,GLWQA,CSMI,230,80,1,10,1.7601,17.601,8.8,0.0088,1,LOTP
639,8/16/2018,2018,-76.527,43.477,71,nearshore,GLWQA,CSMI,230,80,6,10,1.7601,17.601,8.2,0.0082,10,LOTP
696,8/16/2018,2018,-77.989,43.383,ON38N,nearshore,USEPA,GLNPO,148,60,1,10,1.9525,19.525,6.2,0.0062,1,LOTP
697,8/16/2018,2018,-77.989,43.383,ON38N,nearshore,USEPA,GLNPO,148,60,1,10,1.9525,19.525,5.8,0.0058,1,LOTP
698,8/16/2018,2018,-77.989,43.383,ON38N,nearshore,USEPA,GLNPO,148,60,5,10,1.9525,19.525,7.9,0.0079,10,LOTP
699,8/16/2018,2018,-77.989,43.383,ON38N,nearshore,USEPA,GLNPO,148,60,9,10,1.9525,19.525,7.4,0.0074,18,LOTP
751,8/16/2018,2018,-77.71083,43.34944,,nearshore,ECCC,ECCC,165,58,1,10,2.0957,20.957,6.2,0.0062,1,LOTP
755,8/16/2018,2018,-77.71208,43.3498,PSN 53,nearshore,ECCC,GLSP,165,58,1,10,2.0957,20.957,6.2,0.0062,1,LOTP
791,8/16/2018,2018,-77.98972,43.38528,,nearshore,ECCC,ECCC,148,62,1,10,2.2698,22.698,6.2,0.0062,1,LOEM
792,8/16/2018,2018,-77.98972,43.38528,,nearshore,ECCC,ECCC,148,62,1,10,2.2698,22.698,5.8,0.0058,1,LOEM
793,8/16/2018,2018,-77.98972,43.38528,,nearshore,ECCC,ECCC,148,62,5,10,2.2698,22.698,7.9,0.0079,10,LOEM
794,8/16/2018,2018,-77.98972,43.38528,,nearshore,ECCC,ECCC,148,62,8,10,2.2698,22.698,7.4,0.0074,18,LOEM
1079,8/16/2018,2018,-77.51822,43.29855,PSN 87,offshore,ECCC,GLSP,176,33,1,10,3.5466,35.466,7.8,0.0078,1,LOTP
1080,8/16/2018,2018,-77.51861,43.29861,,offshore,ECCC,ECCC,176,33,1,10,3.5466,35.466,7.8,0.0078,1,LOTP
1101,8/16/2018,2018,-77.00056,43.31306,,offshore,ECCC,ECCC,205,65,1,10,3.8412,38.412,6.8,0.0068,1,LOTP
1102,8/16/2018,2018,-77.00056,43.31306,,offshore,ECCC,ECCC,205,65,4,10,3.8412,38.412,7,0.007,12,LOTP
1103,8/16/2018,2018,-77.00056,43.31306,,offshore,ECCC,ECCC,205,65,5,10,3.8412,38.412,6.2,0.0062,16,LOTP
1104,8/16/2018,2018,-77.00056,43.31306,,offshore,ECCC,ECCC,205,65,6,10,3.8412,38.412,6.6,0.0066,21,LOTP
1105,8/16/2018,2018,-77.00056,43.31306,,offshore,ECCC,ECCC,205,65,10,10,3.8412,38.412,4.1,0.0041,35,LOTP
1159,8/16/2018,2018,-76.9988,43.3138,95,offshore,GLWQA,CSMI,206,66,1,10,3.9486,39.486,6.8,0.0068,1,LOTP
1160,8/16/2018,2018,-76.9988,43.3138,95,offshore,GLWQA,CSMI,206,66,3,10,3.9486,39.486,7,0.007,12,LOTP
1161,8/16/2018,2018,-76.9988,43.3138,95,offshore,GLWQA,CSMI,206,66,4,10,3.9486,39.486,6.2,0.0062,16,LOTP
1162,8/16/2018,2018,-76.9988,43.3138,95,offshore,GLWQA,CSMI,206,66,6,10,3.9486,39.486,6.6,0.0066,21,LOTP
1163,8/16/2018,2018,-76.9988,43.3138,95,offshore,GLWQA,CSMI,206,66,9,10,3.9486,39.486,4.1,0.0041,35,LOTP
1198,8/16/2018,2018,-79.62194,43.42094,PSN 2907,offshore,ECCC,GLNI,35,95,1,10,4.0697,40.697,7.8,0.0078,1,LOEM
1199,8/16/2018,2018,-79.62194,43.42094,PSN 2907,offshore,ECCC,GLNI,35,95,1,10,4.0697,40.697,16.4,0.0164,3,LOEM
1375,8/16/2018,2018,-77.21556,43.32417,,offshore,ECCC,ECCC,193,67,1,10,5.7466,57.466,5.9,0.0059,1,LOTP
1378,8/16/2018,2018,-77.21646,43.32472,PSN 94,offshore,ECCC,GLSP,193,67,1,10,5.7466,57.466,5.9,0.0059,1,LOTP
1524,8/16/2018,2018,-76.518,43.7485,74,offshore,GLWQA,CSMI,233,98,1,10,6.3904,63.904,5.4,0.0054,1,LOTP
1525,8/16/2018,2018,-76.518,43.7485,74,offshore,GLWQA,CSMI,233,98,2,10,6.3904,63.904,7,0.007,11,LOTP
1526,8/16/2018,2018,-76.518,43.7485,74,offshore,GLWQA,CSMI,233,98,3,10,6.3904,63.904,14.8,0.0148,19,LOTP
1527,8/16/2018,2018,-76.518,43.7485,74,offshore,GLWQA,CSMI,233,98,5,10,6.3904,63.904,6.3,0.0063,30,LOTP
1528,8/16/2018,2018,-76.518,43.7485,74,offshore,GLWQA,CSMI,233,98,9,10,6.3904,63.904,4.3,0.0043,57,LOTP
1529,8/16/2018,2018,-76.518,43.7485,74,offshore,GLWQA,CSMI,233,98,10,10,6.3904,63.904,3.6,0.0036,65,LOTP
1536,8/16/2018,2018,-76.51889,43.74972,,offshore,ECCC,ECCC,233,98,1,10,6.3904,63.904,5.4,0.0054,1,LOTP
1537,8/16/2018,2018,-76.51889,43.74972,,offshore,ECCC,ECCC,233,98,2,10,6.3904,63.904,7,0.007,11,LOTP
1538,8/16/2018,2018,-76.51889,43.74972,,offshore,ECCC,ECCC,233,98,3,10,6.3904,63.904,14.8,0.0148,19,LOTP
1539,8/16/2018,2018,-76.51889,43.74972,,offshore,ECCC,ECCC,233,98,5,10,6.3904,63.904,6.3,0.0063,30,LOTP
1540,8/16/2018,2018,-76.51889,43.74972,,offshore,ECCC,ECCC,233,98,9,10,6.3904,63.904,4.3,0.0043,57,LOTP
1541,8/16/2018,2018,-76.51889,43.74972,,offshore,ECCC,ECCC,233,98,10,10,6.3904,63.904,3.6,0.0036,65,LOTP
1605,8/16/2018,2018,-79.59429,43.40214,PSN 2909,offshore,ECCC,GLNI,37,93,1,10,6.8206,68.206,6.4,0.0064,1,LOEM
1606,8/16/2018,2018,-79.59429,43.40214,PSN 2909,offshore,ECCC,GLNI,37,93,3,10,6.8206,68.206,14.5,0.0145,20.1,LOEM
1607,8/16/2018,2018,-79.59429,43.40214,PSN 2909,offshore,ECCC,GLNI,37,93,1,10,6.8206,68.206,7.6,0.0076,1,LOEM
1608,8/16/2018,2018,-79.59429,43.40214,PSN 2909,offshore,ECCC,GLNI,37,93,2,10,6.8206,68.206,10.4,0.0104,9.7,LOEM
1616,8/16/2018,2018,-76.79389,43.40861,,offshore,ECCC,ECCC,217,76,1,10,6.8871,68.871,9.2,0.0092,1,LOTP
1617,8/16/2018,2018,-76.79389,43.40861,,offshore,ECCC,ECCC,217,76,1,10,6.8871,68.871,6.3,0.0063,1,LOTP
1620,8/16/2018,2018,-76.79586,43.40864,PSN 67,offshore,ECCC,GLSP,217,76,1,10,6.8871,68.871,9.2,0.0092,1,LOTP
1621,8/16/2018,2018,-76.79586,43.40864,PSN 67,offshore,ECCC,GLSP,217,76,1,10,6.8871,68.871,6.3,0.0063,1,LOTP
1646,8/16/2018,2018,-79.57023,43.38533,PSN 2908,offshore,ECCC,GLNI,38,91,1,10,7.8376,78.376,6.7,0.0067,1,LOEM
1647,8/16/2018,2018,-79.57023,43.38533,PSN 2908,offshore,ECCC,GLNI,38,91,1,10,7.8376,78.376,6.5,0.0065,1,LOEM
1648,8/16/2018,2018,-79.57023,43.38533,PSN 2908,offshore,ECCC,GLNI,38,91,1,10,7.8376,78.376,8.9,0.0089,5.3,LOEM
1649,8/16/2018,2018,-79.57023,43.38533,PSN 2908,offshore,ECCC,GLNI,38,91,1,10,7.8376,78.376,11.1,0.0111,5.3,LOEM
1651,8/16/2018,2018,-77.43806,43.32778,,offshore,ECCC,ECCC,181,57,1,10,8.0225,80.225,6.2,0.0062,1,LOTP
1652,8/16/2018,2018,-77.43806,43.32778,,offshore,ECCC,ECCC,181,57,1,10,8.0225,80.225,10.8,0.0108,1,LOTP
1806,8/16/2018,2018,-77.51361,43.36,,offshore,ECCC,ECCC,176,70,1,10,9.204,92.04,5.7,0.0057,1,LOTP
1807,8/16/2018,2018,-77.51526,43.36009,PSN 56,offshore,ECCC,GLSP,176,70,1,10,9.204,92.04,5.7,0.0057,1,LOTP
2004,8/16/2018,2018,-76.52497,43.55003,PSN 72,offshore,ECCC,GLSP,231,85,1,10,11.5209,115.209,6.7,0.0067,1,LOTP
2005,8/16/2018,2018,-76.52361,43.55056,,offshore,ECCC,ECCC,231,85,1,10,11.5209,115.209,6.7,0.0067,1,LOTP
2434,8/16/2018,2018,-76.8832,43.4236,65,offshore,GLWQA,CSMI,212,77,1,10,14.243,142.43,6.3,0.0063,1,LOTP
2435,8/16/2018,2018,-76.8832,43.4236,65,offshore,GLWQA,CSMI,212,77,1,10,14.243,142.43,10.4,0.0104,9,LOTP
2436,8/16/2018,2018,-76.8832,43.4236,65,offshore,GLWQA,CSMI,212,77,2,10,14.243,142.43,8.6,0.0086,22,LOTP
2437,8/16/2018,2018,-76.8832,43.4236,65,offshore,GLWQA,CSMI,212,77,3,10,14.243,142.43,5.6,0.0056,34,LOTP
2438,8/16/2018,2018,-76.8832,43.4236,65,offshore,GLWQA,CSMI,212,77,10,10,14.243,142.43,5.5,0.0055,135,LOTP
2439,8/16/2018,2018,-76.8832,43.4236,65,offshore,GLWQA,CSMI,212,77,10,10,14.243,142.43,5.2,0.0052,141,LOTP
2440,8/16/2018,2018,-76.8825,43.42361,,offshore,ECCC,ECCC,212,77,1,10,14.243,142.43,6.3,0.0063,1,LOTP
2441,8/16/2018,2018,-76.8825,43.42361,,offshore,ECCC,ECCC,212,77,1,10,14.243,142.43,10.4,0.0104,9,LOTP
2442,8/16/2018,2018,-76.8825,43.42361,,offshore,ECCC,ECCC,212,77,2,10,14.243,142.43,8.6,0.0086,22,LOTP
2443,8/16/2018,2018,-76.8825,43.42361,,offshore,ECCC,ECCC,212,77,3,10,14.243,142.43,5.6,0.0056,34,LOTP
2444,8/16/2018,2018,-76.8825,43.42361,,offshore,ECCC,ECCC,212,77,10,10,14.243,142.43,5.5,0.0055,135,LOTP
2445,8/16/2018,2018,-76.8825,43.42361,,offshore,ECCC,ECCC,212,77,10,10,14.243,142.43,5.2,0.0052,141,LOTP
2574,8/16/2018,2018,-78.0007,43.4806,39,offshore,GLWQA,CSMI,147,77,1,10,15.0669,150.669,5.6,0.0056,1,LOEM
2634,8/16/2018,2018,-78.00056,43.48611,,offshore,ECCC,ECCC,147,78,1,10,16.0868,160.868,5.6,0.0056,1,LOEM
2658,8/16/2018,2018,-78.38683,43.49151,PSN 36,offshore,ECCC,GLSP,123,78,1,10,16.2931,162.931,6.4,0.0064,1,LOEM
2659,8/16/2018,2018,-78.38611,43.4925,,offshore,ECCC,ECCC,124,78,1,10,16.2975,162.975,6.4,0.0064,1,LOEM
2674,8/16/2018,2018,-77.4353,43.3668,58,offshore,GLWQA,CSMI,181,72,1,10,16.7801,167.801,6.2,0.0062,1,LOTP
2675,8/16/2018,2018,-77.4353,43.3668,58,offshore,GLWQA,CSMI,181,72,1,10,16.7801,167.801,10.8,0.0108,1,LOTP
2676,8/16/2018,2018,-77.29889,43.38028,,offshore,ECCC,ECCC,189,74,1,10,17.7701,177.701,5.9,0.0059,1,LOTP
2680,8/16/2018,2018,-77.29813,43.38153,PSN 59,offshore,ECCC,GLSP,189,74,1,10,17.7701,177.701,5.9,0.0059,1,LOTP
2733,8/16/2018,2018,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,1,10,18.4184,184.184,5.1,0.0051,1,LOEM
2734,8/16/2018,2018,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,1,10,18.4184,184.184,6,0.006,8.5,LOEM
2735,8/16/2018,2018,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,2,10,18.4184,184.184,7.9,0.0079,20,LOEM
2736,8/16/2018,2018,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,2,10,18.4184,184.184,5.6,0.0056,33,LOEM
2737,8/16/2018,2018,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,10,10,18.4184,184.184,4.6,0.0046,172,LOEM
2738,8/16/2018,2018,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,10,10,18.4184,184.184,4.1,0.0041,180,LOEM
2755,8/16/2018,2018,-78.01278,43.59028,,offshore,ECCC,ECCC,146,85,1,10,18.4184,184.184,5.1,0.0051,1,LOEM
2756,8/16/2018,2018,-78.01278,43.59028,,offshore,ECCC,ECCC,146,85,1,10,18.4184,184.184,6,0.006,8.5,LOEM
2757,8/16/2018,2018,-78.01278,43.59028,,offshore,ECCC,ECCC,146,85,2,10,18.4184,184.184,7.9,0.0079,20,LOEM
2758,8/16/2018,2018,-78.01278,43.59028,,offshore,ECCC,ECCC,146,85,2,10,18.4184,184.184,5.6,0.0056,33,LOEM
2759,8/16/2018,2018,-78.01278,43.59028,,offshore,ECCC,ECCC,146,85,10,10,18.4184,184.184,4.6,0.0046,172,LOEM
2760,8/16/2018,2018,-78.01278,43.59028,,offshore,ECCC,ECCC,146,85,10,10,18.4184,184.184,4.1,0.0041,180,LOEM
2846,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,3.731,0.003731,2,LOTP
2847,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,4.54,0.00454,6,LOTP
2848,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.074,0.005074,11,LOTP
2849,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,4.122,0.004122,15,LOTP
2850,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,3.712,0.003712,19.9,LOTP
2851,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,3.788,0.003788,37,LOTP
2852,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,3.2,0.0032,40,LOTP
2853,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,3.912,0.003912,50,LOTP
2854,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,6,10,19.53,195.3,4.155,0.004155,100,LOTP
2855,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,3.837,0.003837,180.4,LOTP
2856,8/16/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,3.718,0.003718,188.1,LOTP
2891,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,3.391,0.003391,0,LOTP
2892,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,3.731,0.003731,2,LOTP
2893,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,4.915975,0.004915975,6,LOTP
2894,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.074,0.005074,11,LOTP
2895,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,4.122,0.004122,15,LOTP
2896,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,3.788,0.003788,37,LOTP
2897,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,3.2,0.0032,40,LOTP
2898,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,3.912,0.003912,50,LOTP
2899,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,6,10,19.53,195.3,4.155,0.004155,100,LOTP
2900,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,3.837,0.003837,180.4,LOTP
2901,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,3.718,0.003718,188.1,LOTP
2902,8/16/2018,2018,-77.438335,43.443617,,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,5.8349,0.0058349,19.9,LOTP
51,8/17/2018,2018,-79.87167,43.28083,,nearshore,ECCC,ECCC,10,91,1,3,1.064,3.192,45.7,0.0457,1,LOEM
52,8/17/2018,2018,-79.87167,43.28083,,nearshore,ECCC,ECCC,10,91,1,3,1.064,3.192,54.6,0.0546,1,LOEM
55,8/17/2018,2018,-79.7984,43.2816,ON02HB9077,nearshore,ECCC,Hamilton,15,89,2,3,1.064,3.192,70.4,0.0704,1,LOEM
57,8/17/2018,2018,-79.84194,43.28694,,nearshore,ECCC,ECCC,12,90,1,3,1.064,3.192,30.9,0.0309,1,LOEM
58,8/17/2018,2018,-79.84194,43.28694,,nearshore,ECCC,ECCC,12,90,3,3,1.064,3.192,26.7,0.0267,10,LOEM
59,8/17/2018,2018,-79.84194,43.28694,,nearshore,ECCC,ECCC,12,90,3,3,1.064,3.192,112,0.112,21,LOEM
62,8/17/2018,2018,-79.8388,43.2873,ON02HB9078,nearshore,ECCC,Hamilton,12,90,2,3,1.064,3.192,30.9,0.0309,1,LOEM
63,8/17/2018,2018,-79.8388,43.2873,ON02HB9078,nearshore,ECCC,Hamilton,12,90,3,3,1.064,3.192,26.7,0.0267,10,LOEM
64,8/17/2018,2018,-79.8388,43.2873,ON02HB9078,nearshore,ECCC,Hamilton,12,90,3,3,1.064,3.192,112,0.112,21,LOEM
70,8/17/2018,2018,-79.81417,43.30417,,nearshore,ECCC,ECCC,15,91,1,3,1.064,3.192,52.2,0.0522,1,LOEM
71,8/17/2018,2018,-79.81417,43.30417,,nearshore,ECCC,ECCC,15,91,3,3,1.064,3.192,42.4,0.0424,9,LOEM
82,8/17/2018,2018,-79.8081,43.3078,ON02HB9058,nearshore,ECCC,Hamilton,15,91,2,3,1.064,3.192,52.2,0.0522,1,LOEM
83,8/17/2018,2018,-79.8081,43.3078,ON02HB9058,nearshore,ECCC,Hamilton,15,91,3,3,1.064,3.192,42.4,0.0424,9,LOEM
299,8/17/2018,2018,-78.192,43.382,OOL,nearshore,NYSDEC,BMP,136,55,1,10,1.0365,10.365,3.7,0.0037,0,LOEM
316,8/17/2018,2018,-79.00528,43.29611,,nearshore,ECCC,ECCC,73,63,1,10,1.0742,10.742,8,0.008,1,LOEM
317,8/17/2018,2018,-79.00528,43.29611,,nearshore,ECCC,ECCC,73,63,10,10,1.0742,10.742,5.7,0.0057,10,LOEM
347,8/17/2018,2018,-79.272,43.225,ON17N,nearshore,USEPA,GLNPO,52,67,1,10,1.1713,11.713,9.5,0.0095,1,LOEM
348,8/17/2018,2018,-79.272,43.225,ON17N,nearshore,USEPA,GLNPO,52,67,9,10,1.1713,11.713,6.9,0.0069,10,LOEM
350,8/17/2018,2018,-79.27194,43.22528,,nearshore,ECCC,ECCC,52,67,1,10,1.1713,11.713,9.5,0.0095,1,LOEM
351,8/17/2018,2018,-79.27194,43.22528,,nearshore,ECCC,ECCC,52,67,9,10,1.1713,11.713,6.9,0.0069,10,LOEM
404,8/17/2018,2018,-79.0052,43.2972,ON22N,nearshore,USEPA,GLNPO,74,64,1,10,1.2192,12.192,8,0.008,1,LOEM
405,8/17/2018,2018,-79.0052,43.2972,ON22N,nearshore,USEPA,GLNPO,74,64,10,10,1.2192,12.192,5.7,0.0057,10,LOEM
418,8/17/2018,2018,-79.19484,43.25486,PSN 86,nearshore,ECCC,GLSP,58,67,1,10,1.2252,12.252,6.9,0.0069,1,LOEM
419,8/17/2018,2018,-79.19417,43.255,,nearshore,ECCC,ECCC,58,67,1,10,1.2252,12.252,6.9,0.0069,1,LOEM
436,8/17/2018,2018,-79.11944,43.30028,,nearshore,ECCC,ECCC,66,73,1,10,1.3235,13.235,6.6,0.0066,1,LOEM
447,8/17/2018,2018,-79.11957,43.30062,PSN 21,nearshore,ECCC,GLSP,65,73,1,10,1.4277,14.277,6.6,0.0066,1,LOEM
646,8/17/2018,2018,-78.86639,43.32639,,nearshore,ECCC,ECCC,85,61,1,10,1.7667,17.667,6,0.006,1,LOEM
650,8/17/2018,2018,-78.86816,43.32651,PSN 93,nearshore,ECCC,GLSP,85,61,1,10,1.7667,17.667,6,0.006,1,LOEM
724,8/17/2018,2018,-79.4463,43.22309,PSN 96,nearshore,ECCC,GLSP,40,75,1,10,2.0334,20.334,6.5,0.0065,1,LOEM
725,8/17/2018,2018,-79.4463,43.22309,PSN 96,nearshore,ECCC,GLSP,40,75,1,10,2.0334,20.334,5.4,0.0054,1,LOEM
727,8/17/2018,2018,-79.44528,43.22389,,nearshore,ECCC,ECCC,40,75,1,10,2.0334,20.334,6.5,0.0065,1,LOEM
728,8/17/2018,2018,-79.44528,43.22389,,nearshore,ECCC,ECCC,40,75,1,10,2.0334,20.334,5.4,0.0054,1,LOEM
826,8/17/2018,2018,-79.61972,43.26778,,nearshore,ECCC,ECCC,28,83,1,10,2.4314,24.314,5.3,0.0053,1,LOEM
827,8/17/2018,2018,-79.61972,43.26778,,nearshore,ECCC,ECCC,28,83,3,10,2.4314,24.314,5,0.005,5,LOEM
828,8/17/2018,2018,-79.61972,43.26778,,nearshore,ECCC,ECCC,28,83,5,10,2.4314,24.314,8.3,0.0083,10,LOEM
829,8/17/2018,2018,-79.61972,43.26778,,nearshore,ECCC,ECCC,28,83,7,10,2.4314,24.314,6.3,0.0063,16,LOEM
830,8/17/2018,2018,-79.61972,43.26778,,nearshore,ECCC,ECCC,28,83,9,10,2.4314,24.314,5.6,0.0056,21,LOEM
847,8/17/2018,2018,-79.61991,43.26828,PSN 3,nearshore,ECCC,GLSP,28,83,1,10,2.4314,24.314,5.3,0.0053,1,LOEM
848,8/17/2018,2018,-79.61991,43.26828,PSN 3,nearshore,ECCC,GLSP,28,83,3,10,2.4314,24.314,5,0.005,5,LOEM
849,8/17/2018,2018,-79.61991,43.26828,PSN 3,nearshore,ECCC,GLSP,28,83,5,10,2.4314,24.314,8.3,0.0083,10,LOEM
850,8/17/2018,2018,-79.61991,43.26828,PSN 3,nearshore,ECCC,GLSP,28,83,7,10,2.4314,24.314,6.3,0.0063,16,LOEM
851,8/17/2018,2018,-79.61991,43.26828,PSN 3,nearshore,ECCC,GLSP,28,83,9,10,2.4314,24.314,5.6,0.0056,21,LOEM
865,8/17/2018,2018,-78.36969,43.39152,PSN 37,nearshore,ECCC,GLSP,124,60,1,10,2.4864,24.864,8.9,0.0089,1,LOEM
873,8/17/2018,2018,-78.37028,43.39222,,nearshore,ECCC,ECCC,124,61,1,10,2.661,26.61,8.9,0.0089,1,LOEM
918,8/17/2018,2018,-78.73,43.3599,35,offshore,GLWQA,CSMI,96,67,1,10,3.0324,30.324,6.7,0.0067,1,LOEM
919,8/17/2018,2018,-78.73,43.3599,35,offshore,GLWQA,CSMI,96,67,1,10,3.0324,30.324,8.2,0.0082,1,LOEM
926,8/17/2018,2018,-78.72917,43.36083,,offshore,ECCC,ECCC,96,67,1,10,3.0324,30.324,6.7,0.0067,1,LOEM
927,8/17/2018,2018,-78.72917,43.36083,,offshore,ECCC,ECCC,96,67,1,10,3.0324,30.324,8.2,0.0082,1,LOEM
954,8/17/2018,2018,-79.87241,43.28063,PSN 909,offshore,ECCC,GLSP,221,127,2,10,3.2977,32.977,45.7,0.0457,1,LOEM
955,8/17/2018,2018,-79.87241,43.28063,PSN 909,offshore,ECCC,GLSP,221,127,2,10,3.2977,32.977,54.6,0.0546,1,LOEM
1688,8/17/2018,2018,-79.44306,43.31611,,offshore,ECCC,ECCC,44,82,1,10,8.5813,85.813,5.3,0.0053,1,LOEM
1694,8/17/2018,2018,-79.44236,43.31688,PSN 15,offshore,ECCC,GLSP,44,82,1,10,8.5813,85.813,5.3,0.0053,1,LOEM
140,8/20/2018,2018,-78.76993,43.33023,,nearshore,USGS,LONNS,92,49,2,4,0.98975,3.959,6,0.006,1,LOEM
141,8/20/2018,2018,-78.76993,43.33023,,nearshore,USGS,LONNS,92,49,3,4,0.98975,3.959,41,0.041,2.9,LOEM
156,8/20/2018,2018,-78.77035,43.33273,,nearshore,USGS,LONNS,92,51,2,5,0.9784,4.892,6,0.006,1,LOEM
157,8/20/2018,2018,-78.77035,43.33273,,nearshore,USGS,LONNS,92,51,5,5,0.9784,4.892,6,0.006,5.9,LOEM
326,8/20/2018,2018,-78.77143,43.3416,,nearshore,USGS,LONNS,93,58,1,10,1.1174,11.174,9,0.009,1,LOEM
327,8/20/2018,2018,-78.77143,43.3416,,nearshore,USGS,LONNS,93,58,9,10,1.1174,11.174,5,0.005,9.9,LOEM
619,8/20/2018,2018,-78.77223,43.34637,,nearshore,USGS,LONNS,93,62,1,10,1.7513,17.513,11,0.011,1,LOEM
620,8/20/2018,2018,-78.77223,43.34637,,nearshore,USGS,LONNS,93,62,10,10,1.7513,17.513,6,0.006,17.9,LOEM
39,8/21/2018,2018,-77.43748,43.26585,,nearshore,USGS,LONNS,181,16,2,3,0.835,2.505,8,0.008,1,LOTP
40,8/21/2018,2018,-77.43748,43.26585,,nearshore,USGS,LONNS,181,16,3,3,0.835,2.505,10,0.01,2.9,LOTP
107,8/21/2018,2018,-77.4431,43.269,,nearshore,USGS,LONNS,181,17,2,4,0.87625,3.505,7,0.007,1,LOTP
