"interval_number","vel1","vel2","vel3"
1048,0.127138419904815,0.172138763204611,0.0990908781226283
1049,0.101488991297715,0.144613562185277,0.111081609326127
1050,0.0664659690431598,0.113687499285634,0.0868386705412355
1051,0.0502086823330766,0.08449673275674,0.079144432363318
1052,0.0527502769298113,0.0727360194277932,0.0951766500263906
1053,0.0609009176246182,0.0661429729305094,0.110980233042381
1054,0.0510011488903765,0.0528223931306493,0.0886176962368397
1055,0.0385666900313759,0.0366838541878683,0.0634053777963033
1056,0.0217305237173079,0.0168421315348576,0.0461899161591166
1057,-0.000969022956967319,-0.00485674683576777,0.0397773908331913
1058,-0.00242527190930268,-0.00298028625677892,0.0346125117828788
