I 	 	 J 	 lat 	 lon
32 	 	 83 	 43.28199692 	 -79.57975319
33 	 	 83 	 43.28551501 	 -79.56913782
34 	 	 83 	 43.28901063 	 -79.55853283
35 	 	 83 	 43.29250525 	 -79.54792666
36 	 	 83 	 43.29599798 	 -79.53732055
37 	 	 83 	 43.29946099 	 -79.5267201
38 	 	 83 	 43.30289428 	 -79.51612656
39 	 	 83 	 43.30632565 	 -79.50553064
40 	 	 83 	 43.30975694 	 -79.49493477
41 	 	 83 	 43.31314939 	 -79.48433619
42 	 	 83 	 43.31650391 	 -79.47373615
43 	 	 83 	 43.31985653 	 -79.46313499
44 	 	 83 	 43.32320904 	 -79.45253143
45 	 	 83 	 43.32670378 	 -79.44186633
46 	 	 83 	 43.33034074 	 -79.43113837
47 	 	 83 	 43.33397666 	 -79.42040915
48 	 	 83 	 43.33761066 	 -79.40967869
49 	 	 83 	 43.34163659 	 -79.39781646
50 	 	 83 	 43.34605316 	 -79.38481955
51 	 	 83 	 43.35046731 	 -79.37182081
52 	 	 83 	 43.35488085 	 -79.35882021
53 	 	 83 	 43.35924559 	 -79.34584742
54 	 	 83 	 43.3635606 	 -79.33290004
55 	 	 83 	 43.36787412 	 -79.3199521
56 	 	 83 	 43.37218703 	 -79.3070011
57 	 	 83 	 43.37640365 	 -79.29409292
58 	 	 83 	 43.38052668 	 -79.2812251
59 	 	 83 	 43.38464734 	 -79.26835684
60 	 	 83 	 43.3887665 	 -79.25548563
61 	 	 83 	 43.39276405 	 -79.24264705
62 	 	 83 	 43.39663997 	 -79.22983873
63 	 	 83 	 43.40051351 	 -79.21702883
64 	 	 83 	 43.4043865 	 -79.20421732
65 	 	 83 	 43.40813492 	 -79.19142146
66 	 	 83 	 43.41175973 	 -79.17864255
67 	 	 83 	 43.41538217 	 -79.16586218
68 	 	 83 	 43.41900406 	 -79.1530803
69 	 	 83 	 43.42251037 	 -79.14031154
70 	 	 83 	 43.42590294 	 -79.12755718
71 	 	 83 	 43.42929315 	 -79.11480145
72 	 	 83 	 43.43268279 	 -79.10204309
73 	 	 83 	 43.43596522 	 -79.08931261
74 	 	 83 	 43.43914222 	 -79.07660882
75 	 	 83 	 43.44231687 	 -79.06390253
76 	 	 83 	 43.4454901 	 -79.05119619
77 	 	 83 	 43.44855914 	 -79.03853514
78 	 	 83 	 43.45152311 	 -79.02591949
79 	 	 83 	 43.45448658 	 -79.01330385
80 	 	 83 	 43.45744771 	 -79.00068583
81 	 	 83 	 43.46030402 	 -78.98812567
82 	 	 83 	 43.46305547 	 -78.97562098
83 	 	 83 	 43.46580644 	 -78.96311517
84 	 	 83 	 43.46855511 	 -78.95060831
85 	 	 83 	 43.47117891 	 -78.93819357
86 	 	 83 	 43.47367698 	 -78.92587108
87 	 	 83 	 43.4761737 	 -78.91354762
88 	 	 83 	 43.47866905 	 -78.90122195
89 	 	 83 	 43.48154987 	 -78.88795074
90 	 	 83 	 43.48481669 	 -78.87373111
91 	 	 83 	 43.48808167 	 -78.85950877
92 	 	 83 	 43.49134578 	 -78.84528616
93 	 	 83 	 43.49450567 	 -78.83107441
94 	 	 83 	 43.49756226 	 -78.81687355
95 	 	 83 	 43.50061792 	 -78.80267006
96 	 	 83 	 43.5036709 	 -78.78846647
97 	 	 83 	 43.50658178 	 -78.77426914
98 	 	 83 	 43.50935055 	 -78.76007818
99 	 	 83 	 43.51211665 	 -78.74588726
100 	 	 83 	 43.51488183 	 -78.73169384
101 	 	 83 	 43.51747756 	 -78.71748943
102 	 	 83 	 43.51990294 	 -78.70327542
103 	 	 83 	 43.52232741 	 -78.68905908
104 	 	 83 	 43.52475008 	 -78.67484166
105 	 	 83 	 43.52697954 	 -78.66059716
106 	 	 83 	 43.52901578 	 -78.64632573
107 	 	 83 	 43.53105112 	 -78.63205337
108 	 	 83 	 43.53308375 	 -78.61778016
109 	 	 83 	 43.53490758 	 -78.60346725
110 	 	 83 	 43.53652173 	 -78.58911727
111 	 	 83 	 43.53813494 	 -78.57476534
112 	 	 83 	 43.53974632 	 -78.56041271
113 	 	 83 	 43.54115189 	 -78.54599342
114 	 	 83 	 43.5423516 	 -78.5315076
115 	 	 83 	 43.54354944 	 -78.51702005
116 	 	 83 	 43.54474635 	 -78.50253321
117 	 	 83 	 43.5457591 	 -78.48794453
118 	 	 83 	 43.54658947 	 -78.47325406
119 	 	 83 	 43.54741793 	 -78.45856327
120 	 	 83 	 43.5482436 	 -78.44387221
121 	 	 83 	 43.54892383 	 -78.42908419
122 	 	 83 	 43.54945677 	 -78.41419817
123 	 	 83 	 43.54998779 	 -78.39931321
124 	 	 83 	 43.55051683 	 -78.38442685
125 	 	 83 	 43.55149746 	 -78.36933365
126 	 	 83 	 43.55293042 	 -78.35403076
127 	 	 83 	 43.55436041 	 -78.33872728
128 	 	 83 	 43.55578834 	 -78.32342318
129 	 	 83 	 43.55674323 	 -78.30719853
130 	 	 83 	 43.55722557 	 -78.29005241
131 	 	 83 	 43.55770447 	 -78.27290742
132 	 	 83 	 43.55818168 	 -78.25576225
133 	 	 83 	 43.55860936 	 -78.23853737
134 	 	 83 	 43.55898839 	 -78.22123278
135 	 	 83 	 43.55936479 	 -78.20392811
136 	 	 83 	 43.55973947 	 -78.18662332
137 	 	 83 	 43.55997775 	 -78.16926157
138 	 	 83 	 43.56007967 	 -78.15184546
139 	 	 83 	 43.56017981 	 -78.13442815
140 	 	 83 	 43.56027639 	 -78.11701097
141 	 	 83 	 43.56018779 	 -78.09956797
142 	 	 83 	 43.55991311 	 -78.08210059
143 	 	 83 	 43.55963574 	 -78.06463228
144 	 	 83 	 43.5593557 	 -78.04716428
145 	 	 83 	 43.55886794 	 -78.02970542
146 	 	 83 	 43.5581725 	 -78.01225713
147 	 	 83 	 43.55747438 	 -77.99480816
148 	 	 83 	 43.5567727 	 -77.97735977
149 	 	 83 	 43.55586958 	 -77.9599529
150 	 	 83 	 43.55476413 	 -77.94258775
151 	 	 83 	 43.55365697 	 -77.92522334
152 	 	 83 	 43.55254628 	 -77.90785975
153 	 	 83 	 43.55126715 	 -77.89055748
154 	 	 83 	 43.54981958 	 -77.87331543
155 	 	 83 	 43.54837037 	 -77.85607554
156 	 	 83 	 43.54691767 	 -77.83883667
157 	 	 83 	 43.54535067 	 -77.82166036
158 	 	 83 	 43.54366946 	 -77.80454917
159 	 	 83 	 43.54198568 	 -77.78743784
160 	 	 83 	 43.54029936 	 -77.77032761
161 	 	 83 	 43.53856506 	 -77.75326672
162 	 	 83 	 43.53678277 	 -77.73625397
163 	 	 83 	 43.53499797 	 -77.71924238
164 	 	 83 	 43.53321157 	 -77.70223188
165 	 	 83 	 43.53166283 	 -77.68512152
166 	 	 83 	 43.53035255 	 -77.66790981
167 	 	 83 	 43.5290397 	 -77.650699
168 	 	 83 	 43.52772432 	 -77.63349034
169 	 	 83 	 43.52644533 	 -77.61653406
170 	 	 83 	 43.52520195 	 -77.59983017
171 	 	 83 	 43.52395704 	 -77.58312707
172 	 	 83 	 43.52270975 	 -77.56642604
173 	 	 83 	 43.52152917 	 -77.54971944
174 	 	 83 	 43.52041709 	 -77.5330071
175 	 	 83 	 43.51930172 	 -77.51629682
176 	 	 83 	 43.51818393 	 -77.49958731
177 	 	 83 	 43.51710257 	 -77.4829122
178 	 	 83 	 43.51605588 	 -77.46627278
179 	 	 83 	 43.51500678 	 -77.4496341
180 	 	 83 	 43.51395528 	 -77.43299615
181 	 	 83 	 43.51293922 	 -77.41641732
182 	 	 83 	 43.51196034 	 -77.39989498
183 	 	 83 	 43.51097822 	 -77.38337463
184 	 	 83 	 43.50999464 	 -77.36685492
185 	 	 83 	 43.50906664 	 -77.35040292
186 	 	 83 	 43.5081952 	 -77.33401975
187 	 	 83 	 43.50732138 	 -77.31763599
188 	 	 83 	 43.50644437 	 -77.30125414
189 	 	 83 	 43.50565279 	 -77.28494175
190 	 	 83 	 43.50494582 	 -77.26870004
191 	 	 83 	 43.50423745 	 -77.25245881
192 	 	 83 	 43.50352584 	 -77.23621694
193 	 	 83 	 43.50293041 	 -77.22004614
194 	 	 83 	 43.50245204 	 -77.203945
195 	 	 83 	 43.50197141 	 -77.18784429
196 	 	 83 	 43.50148847 	 -77.17174275
197 	 	 83 	 43.50115788 	 -77.15571467
198 	 	 83 	 43.50097874 	 -77.13975875
199 	 	 83 	 43.50079822 	 -77.12380179
200 	 	 83 	 43.50061551 	 -77.10784632
201 	 	 83 	 43.50063407 	 -77.09197072
202 	 	 83 	 43.50085487 	 -77.076176
203 	 	 83 	 43.50107257 	 -77.06038139
204 	 	 83 	 43.50128899 	 -77.04458676
205 	 	 83 	 43.50152238 	 -77.0288775
206 	 	 83 	 43.50177275 	 -77.01325235
207 	 	 83 	 43.50202102 	 -76.99762846
208 	 	 83 	 43.50226714 	 -76.98200461
209 	 	 83 	 43.50252547 	 -76.96395934
210 	 	 83 	 43.50279484 	 -76.9434927
211 	 	 83 	 43.50306147 	 -76.92302733
212 	 	 83 	 43.50332353 	 -76.90256212
213 	 	 83 	 43.50379167 	 -76.88219651
214 	 	 83 	 43.50446512 	 -76.86193283
215 	 	 83 	 43.50513496 	 -76.84166897
216 	 	 83 	 43.50580207 	 -76.82140487
217 	 	 83 	 43.50663164 	 -76.80122555
218 	 	 83 	 43.5076247 	 -76.78113325
219 	 	 83 	 43.5086142 	 -76.76104056
220 	 	 83 	 43.50959918 	 -76.74094632
221 	 	 83 	 43.51071062 	 -76.72093403
222 	 	 83 	 43.51194577 	 -76.70100129
223 	 	 83 	 43.51317735 	 -76.68106677
224 	 	 83 	 43.51440546 	 -76.66113296
225 	 	 83 	 43.51573221 	 -76.64128031
226 	 	 83 	 43.51715677 	 -76.62151003
227 	 	 83 	 43.51857782 	 -76.60173785
228 	 	 83 	 43.51999634 	 -76.58196619
229 	 	 83 	 43.52149659 	 -76.56227794
230 	 	 83 	 43.52308135 	 -76.54267404
231 	 	 83 	 43.52466174 	 -76.52306822
232 	 	 83 	 43.52623876 	 -76.50346288
233 	 	 83 	 43.52789851 	 -76.48394068
234 	 	 83 	 43.52963928 	 -76.4645029
235 	 	 83 	 43.53137664 	 -76.44506304
236 	 	 83 	 43.53311153 	 -76.42562226
237 	 	 83 	 43.53494441 	 -76.40626079
238 	 	 83 	 43.53687791 	 -76.38697585
239 	 	 83 	 43.53880719 	 -76.36769002
240 	 	 83 	 43.54073316 	 -76.34840323
241 	 	 83 	 43.54279798 	 -76.32917998
242 	 	 83 	 43.54500084 	 -76.31002143
243 	 	 83 	 43.54720042 	 -76.29086175
244 	 	 83 	 43.54939671 	 -76.27170094
245 	 	 83 	 43.55178216 	 -76.25257709
246 	 	 83 	 43.55435503 	 -76.23349141
19 	 	 84 	 43.24644943 	 -79.72516104
20 	 	 84 	 43.25005584 	 -79.71446845
21 	 	 84 	 43.25365594 	 -79.70378458
22 	 	 84 	 43.25725063 	 -79.69310942
23 	 	 84 	 43.26084431 	 -79.68243302
24 	 	 84 	 43.26443698 	 -79.67175539
25 	 	 84 	 43.26801888 	 -79.66109029
26 	 	 84 	 43.27158912 	 -79.65043651
27 	 	 84 	 43.27515835 	 -79.63978274
28 	 	 84 	 43.27872568 	 -79.62912777
29 	 	 84 	 43.28227774 	 -79.61848422
30 	 	 84 	 43.28581276 	 -79.6078546
31 	 	 84 	 43.28934678 	 -79.59722378
32 	 	 84 	 43.29287889 	 -79.58659176
33 	 	 84 	 43.29639031 	 -79.57596885
34 	 	 84 	 43.29987838 	 -79.5653576
35 	 	 84 	 43.30336633 	 -79.5547439
36 	 	 84 	 43.30685238 	 -79.54413026
37 	 	 84 	 43.31031049 	 -79.53352101
38 	 	 84 	 43.31373977 	 -79.52291742
39 	 	 84 	 43.31716805 	 -79.51231266
40 	 	 84 	 43.32059533 	 -79.50170673
41 	 	 84 	 43.32398736 	 -79.491098
42 	 	 84 	 43.32734507 	 -79.48048772
43 	 	 84 	 43.33070085 	 -79.46987507
44 	 	 84 	 43.33405564 	 -79.45926129
45 	 	 84 	 43.33757975 	 -79.44859144
46 	 	 84 	 43.34127315 	 -79.43786296
47 	 	 84 	 43.34496552 	 -79.4271332
48 	 	 84 	 43.34865687 	 -79.4164034
49 	 	 84 	 43.35268518 	 -79.4045332
50 	 	 84 	 43.35705011 	 -79.39152465
51 	 	 84 	 43.36141261 	 -79.37851306
52 	 	 84 	 43.36577451 	 -79.36550085
53 	 	 84 	 43.37010287 	 -79.3525136
54 	 	 84 	 43.37439681 	 -79.33955259
55 	 	 84 	 43.37868925 	 -79.32658979
56 	 	 84 	 43.38298019 	 -79.31362519
57 	 	 84 	 43.38718643 	 -79.3006957
58 	 	 84 	 43.39130975 	 -79.28779884
59 	 	 84 	 43.39543071 	 -79.27490154
60 	 	 84 	 43.39955015 	 -79.26200129
61 	 	 84 	 43.40355871 	 -79.24912841
62 	 	 84 	 43.40745547 	 -79.23628301
63 	 	 84 	 43.41135077 	 -79.223436
64 	 	 84 	 43.41524459 	 -79.21058739
65 	 	 84 	 43.41902106 	 -79.19775542
66 	 	 84 	 43.42267928 	 -79.18493898
67 	 	 84 	 43.42633514 	 -79.17212107
68 	 	 84 	 43.42999045 	 -79.15930286
69 	 	 84 	 43.43353289 	 -79.1464989
70 	 	 84 	 43.43696158 	 -79.1337093
71 	 	 84 	 43.4403879 	 -79.12091833
72 	 	 84 	 43.44381369 	 -79.10812716
73 	 	 84 	 43.4471304 	 -79.09536021
74 	 	 84 	 43.45033893 	 -79.08261753
75 	 	 84 	 43.45354513 	 -79.06987481
76 	 	 84 	 43.45675079 	 -79.05713076
77 	 	 84 	 43.45984854 	 -79.04442592
78 	 	 84 	 43.46283842 	 -79.03176161
79 	 	 84 	 43.46582688 	 -79.01909609
80 	 	 84 	 43.4688139 	 -79.00642937
81 	 	 84 	 43.47169774 	 -78.99381179
82 	 	 84 	 43.47447745 	 -78.98124099
83 	 	 84 	 43.47725578 	 -78.96867032
84 	 	 84 	 43.48003181 	 -78.95609857
85 	 	 84 	 43.4827056 	 -78.94362683
86 	 	 84 	 43.48527451 	 -78.9312565
87 	 	 84 	 43.48784206 	 -78.91888516
88 	 	 84 	 43.49040825 	 -78.90651282
89 	 	 84 	 43.49332421 	 -78.89316137
90 	 	 84 	 43.49658782 	 -78.87883173
91 	 	 84 	 43.4998496 	 -78.86450061
92 	 	 84 	 43.50310953 	 -78.85016677
93 	 	 84 	 43.50628155 	 -78.83585061
94 	 	 84 	 43.50936562 	 -78.82154973
95 	 	 84 	 43.51244699 	 -78.80724872
96 	 	 84 	 43.51552741 	 -78.79294505
97 	 	 84 	 43.51846385 	 -78.77864521
98 	 	 84 	 43.52125724 	 -78.7643505
99 	 	 84 	 43.52404878 	 -78.75005331
100 	 	 84 	 43.5268385 	 -78.73575486
101 	 	 84 	 43.52945417 	 -78.72144186
102 	 	 84 	 43.53189579 	 -78.70711565
103 	 	 84 	 43.53433649 	 -78.69278832
104 	 	 84 	 43.53677447 	 -78.67845994
105 	 	 84 	 43.53901824 	 -78.66410078
106 	 	 84 	 43.54106601 	 -78.64971228
107 	 	 84 	 43.54311194 	 -78.63532288
108 	 	 84 	 43.54515604 	 -78.62093258
109 	 	 84 	 43.54699212 	 -78.6064988
110 	 	 84 	 43.54862012 	 -78.5920192
111 	 	 84 	 43.5502472 	 -78.5775401
112 	 	 84 	 43.55187152 	 -78.56306034
113 	 	 84 	 43.5532908 	 -78.54851013
114 	 	 84 	 43.55450508 	 -78.53389209
115 	 	 84 	 43.55571745 	 -78.51927231
116 	 	 84 	 43.55692793 	 -78.50465203
117 	 	 84 	 43.55795433 	 -78.48993481
118 	 	 84 	 43.55879482 	 -78.47512087
119 	 	 84 	 43.55963338 	 -78.46030661
120 	 	 84 	 43.56047 	 -78.44549203
121 	 	 84 	 43.56115847 	 -78.43058058
122 	 	 84 	 43.56169966 	 -78.41557357
123 	 	 84 	 43.56223887 	 -78.40056638
124 	 	 84 	 43.5627761 	 -78.38555902
125 	 	 84 	 43.56376571 	 -78.37034103
126 	 	 84 	 43.56520668 	 -78.3549121
127 	 	 84 	 43.56664555 	 -78.33948254
128 	 	 84 	 43.56808139 	 -78.32405115
129 	 	 84 	 43.56909636 	 -78.30773631
130 	 	 84 	 43.56969006 	 -78.2905371
131 	 	 84 	 43.57028027 	 -78.27333773
132 	 	 84 	 43.57086784 	 -78.25613691
133 	 	 84 	 43.57139667 	 -78.23884805
134 	 	 84 	 43.57186486 	 -78.22146882
135 	 	 84 	 43.57233129 	 -78.20408941
136 	 	 84 	 43.57279507 	 -78.18670987
137 	 	 84 	 43.57311149 	 -78.16926764
138 	 	 84 	 43.5732823 	 -78.15176151
139 	 	 84 	 43.57344951 	 -78.13425547
140 	 	 84 	 43.57361408 	 -78.11675071
141 	 	 84 	 43.57358337 	 -78.09921439
142 	 	 84 	 43.57335569 	 -78.08165046
143 	 	 84 	 43.57312617 	 -78.06408553
144 	 	 84 	 43.57289306 	 -78.04652093
145 	 	 84 	 43.57244411 	 -78.02896586
146 	 	 84 	 43.57177749 	 -78.01141936
147 	 	 84 	 43.57110819 	 -77.99387339
148 	 	 84 	 43.5704371 	 -77.97632792
149 	 	 84 	 43.56955561 	 -77.95882688
150 	 	 84 	 43.56846378 	 -77.94137169
151 	 	 84 	 43.5673693 	 -77.92391728
152 	 	 84 	 43.56627218 	 -77.90646366
153 	 	 84 	 43.56499683 	 -77.88907682
154 	 	 84 	 43.56354426 	 -77.87175934
155 	 	 84 	 43.56208819 	 -77.85444289
156 	 	 84 	 43.56063038 	 -77.83712614
157 	 	 84 	 43.55904503 	 -77.81988258
158 	 	 84 	 43.55733305 	 -77.80271101
159 	 	 84 	 43.55561761 	 -77.78554062
160 	 	 84 	 43.55390051 	 -77.7683713
161 	 	 84 	 43.55212035 	 -77.75125959
162 	 	 84 	 43.55027711 	 -77.73420431
163 	 	 84 	 43.54843225 	 -77.71715017
164 	 	 84 	 43.54658484 	 -77.70009598
165 	 	 84 	 43.54497727 	 -77.68295543
166 	 	 84 	 43.54361117 	 -77.66572449
167 	 	 84 	 43.54224254 	 -77.64849573
168 	 	 84 	 43.54087133 	 -77.63126791
169 	 	 84 	 43.53960233 	 -77.61432601
170 	 	 84 	 43.53843656 	 -77.59766986
171 	 	 84 	 43.53726839 	 -77.58101451
172 	 	 84 	 43.5360978 	 -77.56435995
173 	 	 84 	 43.53497885 	 -77.54770682
174 	 	 84 	 43.53391066 	 -77.53105635
175 	 	 84 	 43.53284002 	 -77.51440539
176 	 	 84 	 43.53176608 	 -77.49775523
177 	 	 84 	 43.53072251 	 -77.48114722
178 	 	 84 	 43.52970751 	 -77.4645802
179 	 	 84 	 43.52869016 	 -77.44801513
180 	 	 84 	 43.52767128 	 -77.43144948
181 	 	 84 	 43.52668536 	 -77.41494927
182 	 	 84 	 43.52573246 	 -77.3985157
183 	 	 84 	 43.52477808 	 -77.38208151
184 	 	 84 	 43.52382134 	 -77.365648
185 	 	 84 	 43.52291777 	 -77.34928977
186 	 	 84 	 43.52207003 	 -77.33300536
187 	 	 84 	 43.52121913 	 -77.31672286
188 	 	 84 	 43.52036592 	 -77.30044097
189 	 	 84 	 43.51959478 	 -77.28423494
190 	 	 84 	 43.51890485 	 -77.26810473
191 	 	 84 	 43.51821354 	 -77.251975
192 	 	 84 	 43.51751907 	 -77.23584585
193 	 	 84 	 43.51693644 	 -77.21979174
194 	 	 84 	 43.51646568 	 -77.20381259
195 	 	 84 	 43.51599175 	 -77.18783267
196 	 	 84 	 43.51551654 	 -77.17185432
197 	 	 84 	 43.51518386 	 -77.15595131
198 	 	 84 	 43.51499556 	 -77.1401234
199 	 	 84 	 43.51480416 	 -77.1242958
200 	 	 84 	 43.51461147 	 -77.10846839
201 	 	 84 	 43.51460485 	 -77.0927231
202 	 	 84 	 43.51478348 	 -77.07706107
203 	 	 84 	 43.51496086 	 -77.06139903
204 	 	 84 	 43.51513518 	 -77.04573712
205 	 	 84 	 43.51519781 	 -77.03013567
206 	 	 84 	 43.51514702 	 -77.0145961
207 	 	 84 	 43.51509497 	 -76.99905543
208 	 	 84 	 43.51503991 	 -76.98351499
209 	 	 84 	 43.51531399 	 -76.96555268
210 	 	 84 	 43.51591517 	 -76.94516831
211 	 	 84 	 43.51651354 	 -76.92478252
212 	 	 84 	 43.51710735 	 -76.90439665
213 	 	 84 	 43.51780691 	 -76.88409846
214 	 	 84 	 43.51861225 	 -76.86388786
215 	 	 84 	 43.51941399 	 -76.84367698
216 	 	 84 	 43.52021212 	 -76.82346584
217 	 	 84 	 43.52114201 	 -76.8033366
218 	 	 84 	 43.52220456 	 -76.78328782
219 	 	 84 	 43.5232635 	 -76.76323737
220 	 	 84 	 43.52431893 	 -76.74318773
221 	 	 84 	 43.52548355 	 -76.72321505
222 	 	 84 	 43.52675913 	 -76.70331787
223 	 	 84 	 43.52803125 	 -76.68342136
224 	 	 84 	 43.52929982 	 -76.66352304
225 	 	 84 	 43.53065606 	 -76.64370173
226 	 	 84 	 43.53210092 	 -76.62395728
227 	 	 84 	 43.53354143 	 -76.60421221
228 	 	 84 	 43.53497936 	 -76.58446641
229 	 	 84 	 43.53649161 	 -76.56479839
230 	 	 84 	 43.53807727 	 -76.54520689
231 	 	 84 	 43.53966041 	 -76.52561458
232 	 	 84 	 43.54123923 	 -76.50602157
233 	 	 84 	 43.54289058 	 -76.48650382
234 	 	 84 	 43.54461352 	 -76.46706009
235 	 	 84 	 43.54633315 	 -76.44761675
236 	 	 84 	 43.54804942 	 -76.42817258
237 	 	 84 	 43.54984871 	 -76.40879403
238 	 	 84 	 43.55173122 	 -76.38948473
239 	 	 84 	 43.55361035 	 -76.37017326
240 	 	 84 	 43.55548616 	 -76.35086086
241 	 	 84 	 43.55746426 	 -76.33159878
242 	 	 84 	 43.55954374 	 -76.31238576
243 	 	 84 	 43.56162086 	 -76.29317284
244 	 	 84 	 43.56369468 	 -76.27395888
245 	 	 84 	 43.56584499 	 -76.25475739
246 	 	 84 	 43.56807184 	 -76.23556956
247 	 	 84 	 43.57029539 	 -76.21638058
17 	 	 85 	 43.25027828 	 -79.75335485
18 	 	 85 	 43.2538757 	 -79.74266959
19 	 	 85 	 43.25747121 	 -79.73198433
20 	 	 85 	 43.2610666 	 -79.72129658
21 	 	 85 	 43.26465656 	 -79.71061631
22 	 	 85 	 43.26824111 	 -79.69994353
23 	 	 85 	 43.27182374 	 -79.68926953
24 	 	 85 	 43.27540626 	 -79.67859428
25 	 	 85 	 43.278978 	 -79.66793033
26 	 	 85 	 43.28253895 	 -79.65727646
27 	 	 85 	 43.28609891 	 -79.6466226
28 	 	 85 	 43.28965785 	 -79.63596628
29 	 	 85 	 43.29320061 	 -79.62532141
30 	 	 85 	 43.29672812 	 -79.61468798
31 	 	 85 	 43.30025461 	 -79.60405333
32 	 	 85 	 43.3037801 	 -79.59341748
33 	 	 85 	 43.30728399 	 -79.58279076
34 	 	 85 	 43.3107672 	 -79.57217316
35 	 	 85 	 43.3142494 	 -79.56155437
36 	 	 85 	 43.3177306 	 -79.55093439
37 	 	 85 	 43.32118474 	 -79.54031755
38 	 	 85 	 43.32461274 	 -79.52970629
39 	 	 85 	 43.32803884 	 -79.51909388
40 	 	 85 	 43.33146483 	 -79.50848028
41 	 	 85 	 43.33485737 	 -79.49786261
42 	 	 85 	 43.33821828 	 -79.4872433
43 	 	 85 	 43.34157818 	 -79.47662285
44 	 	 85 	 43.34493618 	 -79.46600127
45 	 	 85 	 43.34847698 	 -79.45532082
46 	 	 85 	 43.35219876 	 -79.44458144
47 	 	 85 	 43.35591952 	 -79.43384078
48 	 	 85 	 43.35963924 	 -79.42309882
49 	 	 85 	 43.36366899 	 -79.41121822
50 	 	 85 	 43.3680075 	 -79.3981986
51 	 	 85 	 43.3723445 	 -79.38517716
52 	 	 85 	 43.37667998 	 -79.37215389
53 	 	 85 	 43.38098999 	 -79.35915415
54 	 	 85 	 43.38527545 	 -79.34617791
55 	 	 85 	 43.38955941 	 -79.33319988
56 	 	 85 	 43.39384185 	 -79.32022005
57 	 	 85 	 43.39804849 	 -79.30726767
58 	 	 85 	 43.40217845 	 -79.29434405
59 	 	 85 	 43.40630781 	 -79.28141868
60 	 	 85 	 43.41043476 	 -79.26849038
61 	 	 85 	 43.41445798 	 -79.25558677
62 	 	 85 	 43.41837832 	 -79.24270542
63 	 	 85 	 43.4222963 	 -79.22982371
64 	 	 85 	 43.42621367 	 -79.21693911
65 	 	 85 	 43.4300182 	 -79.20407101
66 	 	 85 	 43.43370986 	 -79.19121825
67 	 	 85 	 43.43739914 	 -79.17836399
68 	 	 85 	 43.44108785 	 -79.16550819
69 	 	 85 	 43.44466461 	 -79.15266782
70 	 	 85 	 43.4481285 	 -79.13984175
71 	 	 85 	 43.45159092 	 -79.12701425
72 	 	 85 	 43.4550519 	 -79.11418658
73 	 	 85 	 43.45840284 	 -79.10138065
74 	 	 85 	 43.46164197 	 -79.08859785
75 	 	 85 	 43.46488055 	 -79.0758137
76 	 	 85 	 43.46811677 	 -79.06302825
77 	 	 85 	 43.47124232 	 -79.05027838
78 	 	 85 	 43.47425717 	 -79.03756292
79 	 	 85 	 43.47727059 	 -79.02484624
80 	 	 85 	 43.48028166 	 -79.01212837
81 	 	 85 	 43.4831876 	 -78.99945228
82 	 	 85 	 43.48598662 	 -78.9868181
83 	 	 85 	 43.48878422 	 -78.97418279
84 	 	 85 	 43.4915813 	 -78.96154634
85 	 	 85 	 43.49428348 	 -78.94901829
86 	 	 85 	 43.49689347 	 -78.9365974
87 	 	 85 	 43.49950209 	 -78.92417548
88 	 	 85 	 43.50210844 	 -78.91175258
89 	 	 85 	 43.50505873 	 -78.89832583
90 	 	 85 	 43.5083526 	 -78.88389364
91 	 	 85 	 43.5116446 	 -78.86945994
92 	 	 85 	 43.51493475 	 -78.85502474
93 	 	 85 	 43.51814331 	 -78.84060944
94 	 	 85 	 43.52126939 	 -78.82621413
95 	 	 85 	 43.52439362 	 -78.81181739
96 	 	 85 	 43.52751601 	 -78.79741924
97 	 	 85 	 43.53049073 	 -78.78302254
98 	 	 85 	 43.53331689 	 -78.76862619
99 	 	 85 	 43.53614117 	 -78.75422733
100 	 	 85 	 43.53896453 	 -78.73982839
101 	 	 85 	 43.54160654 	 -78.72541141
102 	 	 85 	 43.54406993 	 -78.7109789
103 	 	 85 	 43.54653055 	 -78.69654408
104 	 	 85 	 43.54898932 	 -78.68210815
105 	 	 85 	 43.5512502 	 -78.66763908
106 	 	 85 	 43.55331228 	 -78.65313703
107 	 	 85 	 43.55537249 	 -78.63863406
108 	 	 85 	 43.55743174 	 -78.62413015
109 	 	 85 	 43.55928105 	 -78.60957785
110 	 	 85 	 43.56092222 	 -78.59497846
111 	 	 85 	 43.56256147 	 -78.58037712
112 	 	 85 	 43.56419885 	 -78.56577508
113 	 	 85 	 43.56562933 	 -78.55110138
114 	 	 85 	 43.56685377 	 -78.53635491
115 	 	 85 	 43.56807541 	 -78.52160921
116 	 	 85 	 43.56929514 	 -78.50686299
117 	 	 85 	 43.57032626 	 -78.49201999
118 	 	 85 	 43.57116789 	 -78.47708287
119 	 	 85 	 43.57200843 	 -78.46214414
120 	 	 85 	 43.57284611 	 -78.44720513
121 	 	 85 	 43.5735311 	 -78.43216942
122 	 	 85 	 43.57406422 	 -78.41703584
123 	 	 85 	 43.57459444 	 -78.40190213
124 	 	 85 	 43.57512352 	 -78.38676698
125 	 	 85 	 43.57609248 	 -78.37142789
126 	 	 85 	 43.5775021 	 -78.35588326
