I	J	XCent	YCent	CUE	CVE	CUN	CVN	WNDSHLT	lat	lon
205	44	824294.8	4799511.6	0.99358	-0.11311	0.11311	0.99358	1	43.27857941	-77.00342512
206	44	825710	4799549.9	0.98923	-0.14636	0.14636	0.98923	1	43.27831323	-76.98600359
207	44	827125.2	4799588.3	0.98373	-0.17967	0.17967	0.98373	1	43.2780453	-76.96858235
208	44	828540.4	4799626.7	0.97707	-0.21292	0.21292	0.97707	1	43.27777472	-76.95116147
209	44	830081.5	4799705.5	0.97491	-0.22258	0.22258	0.97491	1	43.27780922	-76.93216902
164	45	764745.4	4802913.1	0.99916	0.04103	-0.04103	0.99916	1	43.33244009	-77.734367
165	45	766068	4802842.5	0.99953	0.03053	-0.03053	0.99953	1	43.3313387	-77.71811316
166	45	767427	4802769.8	0.99969	0.02496	-0.02496	0.99969	1	43.33020319	-77.70141283
167	45	768786.1	4802697	0.99981	0.01951	-0.01951	0.99981	1	43.32906433	-77.68471208
168	45	770145.2	4802624.2	0.9999	0.01418	-0.01418	0.9999	1	43.32792304	-77.66801211
169	45	771531.5	4802537.7	0.99995	0.01045	-0.01045	0.99995	1	43.32664637	-77.65098477
170	45	772945.1	4802437.5	0.99997	0.00826	-0.00826	0.99997	1	43.32523412	-77.63362897
171	45	774358.6	4802337.3	0.99998	0.00607	-0.00607	0.99998	1	43.3238193	-77.61627537
172	45	775772.2	4802237	0.99999	0.00389	-0.00389	0.99999	1	43.32240093	-77.59892156
173	45	777254.2	4802135.5	0.99993	0.01221	-0.01221	0.99993	1	43.32094397	-77.58072725
174	45	778804.6	4802032.6	0.99952	0.03103	-0.03103	0.99952	1	43.31944621	-77.56169267
175	45	780355.1	4801929.8	0.99876	0.04981	-0.04981	0.99876	1	43.31794617	-77.54265794
176	45	781905.5	4801826.9	0.99765	0.06853	-0.06853	0.99765	1	43.31644213	-77.52362563
177	45	783380.5	4801722.2	0.99739	0.07218	-0.07218	0.99739	1	43.31494716	-77.50552348
178	45	784780.2	4801615.6	0.99815	0.06074	-0.06074	0.99815	1	43.31346077	-77.48835021
179	45	786179.8	4801509.1	0.99879	0.04925	-0.04925	0.99879	1	43.31197276	-77.47117912
180	45	787579.4	4801402.5	0.99929	0.03771	-0.03771	0.99929	1	43.3104813	-77.45400909
181	45	789007.6	4801290.3	0.99953	0.03076	-0.03076	0.99953	1	43.30892598	-77.43649104
182	45	790464.3	4801172.4	0.9996	0.02841	-0.02841	0.9996	1	43.30730578	-77.41862634
183	45	791920.9	4801054.5	0.99966	0.02604	-0.02604	0.99966	1	43.30568286	-77.40076401
184	45	793377.6	4800936.6	0.99972	0.02365	-0.02365	0.99972	1	43.30405713	-77.38290159
185	45	794856.5	4800820.2	0.99971	0.02425	-0.02425	0.99971	1	43.30243343	-77.36476634
186	45	796357.7	4800705.2	0.99961	0.02786	-0.02786	0.99961	1	43.30081069	-77.34635711
187	45	797858.9	4800590.2	0.9995	0.03151	-0.03151	0.9995	1	43.29918502	-77.32794907
188	45	799360	4800475.2	0.99938	0.0352	-0.0352	0.99938	1	43.29755645	-77.30954344
189	45	800840.9	4800371.5	0.99942	0.03418	-0.03418	0.99942	1	43.29603456	-77.29138132
190	45	802301.6	4800279.2	0.9996	0.02841	-0.02841	0.9996	1	43.29462035	-77.27346253
191	45	803762.2	4800186.9	0.99974	0.02259	-0.02259	0.99974	1	43.2932034	-77.25554599
192	45	805222.8	4800094.5	0.99986	0.01671	-0.01671	0.99986	1	43.29178276	-77.23763054
193	45	806679.7	4799989.3	0.99996	0.00939	-0.00939	0.99996	1	43.29024585	-77.21976876
194	45	808132.9	4799871.1	1	5.00E-04	-5.00E-04	1	1	43.28859088	-77.20196086
195	45	809586.1	4799752.9	0.99996	-0.00871	0.00871	0.99996	1	43.28693317	-77.18415412
202	45	819766.9	4799495	0.99552	-0.09452	0.09452	0.99552	1	43.28036489	-77.0591057
203	45	821289.8	4799548.7	0.99545	-0.09532	0.09532	0.99545	1	43.28019963	-77.0403496
204	45	822812.6	4799602.4	0.99537	-0.09611	0.09611	0.99537	1	43.28003132	-77.02159506
205	45	824279.3	4799647.9	0.99358	-0.11311	0.11311	0.99358	1	43.27981042	-77.00353542
206	45	825690	4799685.1	0.98923	-0.14636	0.14636	0.98923	1	43.27953631	-76.98616951
207	45	827100.7	4799722.4	0.98373	-0.17967	0.17967	0.98373	1	43.27926046	-76.9688039
208	45	828511.4	4799759.6	0.97707	-0.21292	0.21292	0.97707	1	43.27898108	-76.95143871
209	45	830051.4	4799837.4	0.97491	-0.22258	0.22258	0.97491	1	43.27900712	-76.93245999
161	46	760899.9	4803258.2	0.99604	0.0889	-0.0889	0.99604	1	43.33688648	-77.7815632
163	46	763467.6	4803125.3	0.9984	0.0566	-0.0566	0.9984	1	43.33479649	-77.75000187
164	46	764751.4	4803058.9	0.99916	0.04103	-0.04103	0.99916	1	43.33374871	-77.7342228
165	46	766072.5	4802990.1	0.99953	0.03053	-0.03053	0.99953	1	43.332664	-77.71798622
166	46	767430.8	4802919	0.99969	0.02496	-0.02496	0.99969	1	43.33154309	-77.70129336
167	46	768789.1	4802847.8	0.99981	0.01951	-0.01951	0.99981	1	43.33041887	-77.68460132
168	46	770147.4	4802776.7	0.9999	0.01418	-0.01418	0.9999	1	43.32929313	-77.66791
169	46	771533.1	4802691.1	0.99995	0.01045	-0.01045	0.99995	1	43.32802473	-77.65088922
170	46	772946.3	4802591.1	0.99997	0.00826	-0.00826	0.99997	1	43.3266144	-77.63353786
171	46	774359.6	4802491	0.99998	0.00607	-0.00607	0.99998	1	43.32520052	-77.61618629
172	46	775772.8	4802391	0.99999	0.00389	-0.00389	0.99999	1	43.32378497	-77.59883686
173	46	777256.1	4802289.6	0.99993	0.01221	-0.01221	0.99993	1	43.3223284	-77.58062609
174	46	778809.4	4802186.7	0.99952	0.03103	-0.03103	0.99952	1	43.32082954	-77.56155538
175	46	780362.7	4802083.9	0.99876	0.04981	-0.04981	0.99876	1	43.31932842	-77.54248575
176	46	781916.1	4801981	0.99765	0.06853	-0.06853	0.99765	1	43.31782321	-77.52341609
177	46	783391.7	4801876.2	0.99739	0.07218	-0.07218	0.99739	1	43.31632707	-77.50530621
178	46	784789.5	4801769.4	0.99815	0.06074	-0.06074	0.99815	1	43.31483956	-77.48815605
179	46	786187.4	4801662.7	0.99879	0.04925	-0.04925	0.99879	1	43.31335035	-77.4710056
180	46	787585.2	4801555.9	0.99929	0.03771	-0.03771	0.99929	1	43.31185774	-77.45385745
181	46	789012.3	4801443.3	0.99953	0.03076	-0.03076	0.99953	1	43.31029921	-77.43635276
182	46	790468.6	4801324.8	0.9996	0.02841	-0.02841	0.9996	1	43.30867374	-77.41849291
183	46	791924.9	4801206.3	0.99966	0.02604	-0.02604	0.99966	1	43.3070455	-77.40063419
184	46	793381.2	4801087.8	0.99972	0.02365	-0.02365	0.99972	1	43.30541451	-77.38277662
185	46	794860.2	4800970.7	0.99971	0.02425	-0.02425	0.99971	1	43.30378445	-77.36464011
186	46	796361.9	4800854.9	0.99961	0.02786	-0.02786	0.99961	1	43.30215429	-77.34622477
187	46	797863.6	4800739.1	0.9995	0.03151	-0.03151	0.9995	1	43.30052119	-77.32781061
188	46	799365.3	4800623.2	0.99938	0.0352	-0.0352	0.99938	1	43.29888426	-77.30939769
189	46	800846	4800518.8	0.99942	0.03418	-0.03418	0.99942	1	43.29735612	-77.29123802
190	46	802305.7	4800425.8	0.9996	0.02841	-0.02841	0.9996	1	43.29593598	-77.27333154
191	46	803765.5	4800332.8	0.99974	0.02259	-0.02259	0.99974	1	43.29451303	-77.25542485
192	46	805225.2	4800239.8	0.99986	0.01671	-0.01671	0.99986	1	43.29308734	-77.23752042
193	46	806681.1	4800133	0.99996	0.00939	-0.00939	0.99996	1	43.29153642	-77.21967146
194	46	808133	4800012.3	1	5.00E-04	-5.00E-04	1	1	43.2898595	-77.20188058
195	46	809584.9	4799891.6	0.99996	-0.00871	0.00871	0.99996	1	43.28817984	-77.18409087
202	46	819754.3	4799628.6	0.99552	-0.09452	0.09452	0.99552	1	43.28157041	-77.05918304
203	46	821276.8	4799683.6	0.99545	-0.09532	0.09532	0.99545	1	43.28141699	-77.04043073
204	46	822799.4	4799738.6	0.99537	-0.09611	0.09611	0.99537	1	43.28126045	-77.02167751
205	46	824263.8	4799784.2	0.99358	-0.11311	0.11311	0.99358	1	43.28104143	-77.00364572
206	46	825670	4799820.3	0.98923	-0.14636	0.14636	0.98923	1	43.28075939	-76.98633544
207	46	827076.2	4799856.5	0.98373	-0.17967	0.17967	0.98373	1	43.28047563	-76.96902546
208	46	828482.4	4799892.6	0.97707	-0.21292	0.21292	0.97707	1	43.28018834	-76.95171589
209	46	830021.3	4799969.3	0.97491	-0.22258	0.22258	0.97491	1	43.28020502	-76.93275098
161	47	760912.4	4803398.1	0.99604	0.0889	-0.0889	0.99604	1	43.33813989	-77.78134274
163	47	763475.7	4803269.1	0.9984	0.0566	-0.0566	0.9984	1	43.33608642	-77.74983309
164	47	764757.4	4803204.7	0.99916	0.04103	-0.04103	0.99916	1	43.33505732	-77.73407859
165	47	766077	4803137.7	0.99953	0.03053	-0.03053	0.99953	1	43.33398929	-77.71785927
166	47	767434.5	4803068.1	0.99969	0.02496	-0.02496	0.99969	1	43.33288213	-77.70117517
167	47	768792	4802998.6	0.99981	0.01951	-0.01951	0.99981	1	43.33177345	-77.68449179
168	47	770149.5	4802929.1	0.9999	0.01418	-0.01418	0.9999	1	43.33066234	-77.66780916
169	47	771534.7	4802844.4	0.99995	0.01045	-0.01045	0.99995	1	43.32940219	-77.65079372
170	47	772947.6	4802744.6	0.99997	0.00826	-0.00826	0.99997	1	43.32799374	-77.63344556
171	47	774360.5	4802644.8	0.99998	0.00607	-0.00607	0.99998	1	43.32658268	-77.61609838
172	47	775773.4	4802545	0.99999	0.00389	-0.00389	0.99999	1	43.32516901	-77.59875216
173	47	777257.9	4802443.7	0.99993	0.01221	-0.01221	0.99993	1	43.32371287	-77.58052615
174	47	778814.2	4802340.8	0.99952	0.03103	-0.03103	0.99952	1	43.32221286	-77.56141808
175	47	780370.4	4802237.9	0.99876	0.04981	-0.04981	0.99876	1	43.32070973	-77.54231238
176	47	781926.7	4802135.1	0.99765	0.06853	-0.06853	0.99765	1	43.31920429	-77.52320654
177	47	783402.8	4802030.2	0.99739	0.07218	-0.07218	0.99739	1	43.31770701	-77.50509015
178	47	784798.9	4801923.2	0.99815	0.06074	-0.06074	0.99815	1	43.3162183	-77.48796064
179	47	786195	4801816.3	0.99879	0.04925	-0.04925	0.99879	1	43.31472794	-77.47083208
180	47	787591	4801709.3	0.99929	0.03771	-0.03771	0.99929	1	43.31323418	-77.4537058
181	47	789017	4801596.3	0.99953	0.03076	-0.03076	0.99953	1	43.31167244	-77.43621447
182	47	790472.9	4801477.2	0.9996	0.02841	-0.02841	0.9996	1	43.3100417	-77.41835947
183	47	791928.8	4801358.1	0.99966	0.02604	-0.02604	0.99966	1	43.30840819	-77.4005056
184	47	793384.8	4801239	0.99972	0.02365	-0.02365	0.99972	1	43.30677189	-77.38265164
185	47	794863.8	4801121.1	0.99971	0.02425	-0.02425	0.99971	1	43.3051346	-77.36451517
186	47	796366	4801004.5	0.99961	0.02786	-0.02786	0.99961	1	43.30349702	-77.3460937
187	47	797868.3	4800887.9	0.9995	0.03151	-0.03151	0.9995	1	43.30185646	-77.32767219
188	47	799370.5	4800771.3	0.99938	0.0352	-0.0352	0.99938	1	43.300213	-77.30925311
189	47	800851	4800666.1	0.99942	0.03418	-0.03418	0.99942	1	43.29867772	-77.29109595
190	47	802309.9	4800572.5	0.9996	0.02841	-0.02841	0.9996	1	43.29725248	-77.27319925
191	47	803768.8	4800478.8	0.99974	0.02259	-0.02259	0.99974	1	43.29582356	-77.25530364
192	47	805227.7	4800385.2	0.99986	0.01671	-0.01671	0.99986	1	43.29439277	-77.23740901
193	47	806684.7	4800275.6	0.9991	0.04252	-0.04252	0.9991	1	43.29281622	-77.2195477
194	47	808139.9	4800150.2	0.99472	0.10264	-0.10264	0.99472	1	43.29109568	-77.20171849
195	47	809588.2	4800028.1	0.99817	0.06043	-0.06043	0.99817	1	43.28940488	-77.1839735
201	47	818219.2	4799705.8	0.9956	-0.09369	0.09369	0.9956	1	43.28291369	-77.07801419
202	47	819741.6	4799762.2	0.99552	-0.09452	0.09452	0.99552	1	43.28277597	-77.05926161
203	47	821263.9	4799818.5	0.99545	-0.09532	0.09532	0.99545	1	43.28263431	-77.04051063
204	47	822786.3	4799874.9	0.99537	-0.09611	0.09611	0.99537	1	43.28249043	-77.02175868
205	47	824248.3	4799920.5	0.99358	-0.11311	0.11311	0.99358	1	43.28227245	-77.00375603
206	47	825650	4799955.5	0.98923	-0.14636	0.14636	0.98923	1	43.28198247	-76.98650138
207	47	827051.7	4799990.5	0.98373	-0.17967	0.17967	0.98373	1	43.28168989	-76.96924708
208	47	828453.5	4800025.5	0.97707	-0.21292	0.21292	0.97707	1	43.28139467	-76.95199192
209	47	829991.2	4800101.3	0.97491	-0.22258	0.22258	0.97491	1	43.28140381	-76.93304192
48	48	636797.7	4782412.5	0.91489	-0.40371	0.40371	0.91489	1	43.18210134	-79.3167088
49	48	637785	4782872.6	0.91369	-0.40642	0.40642	0.91369	1	43.18606327	-79.30445066
51	48	640155.9	4784024.1	0.89868	-0.4386	0.4386	0.89868	1	43.19599155	-79.27499583
52	48	641341.4	4784599.8	0.8909	-0.4542	0.4542	0.8909	1	43.20095231	-79.2602643
53	48	642480.2	4785210.8	0.88322	-0.46895	0.46895	0.88322	1	43.20623767	-79.24609593
58	48	647683.5	4788300.2	0.85972	-0.51077	0.51077	0.85972	1	43.23304319	-79.18124882
59	48	648604	4788852	0.86338	-0.50456	0.50456	0.86338	1	43.2378287	-79.16976967
60	48	649524.4	4789403.9	0.86712	-0.49811	0.49811	0.86712	1	43.24261394	-79.15828995
61	48	650446.9	4789861.1	0.87285	-0.48798	0.48798	0.87285	1	43.24654527	-79.14680844
62	48	651371.5	4790223.6	0.88037	-0.47429	0.47429	0.88037	1	43.24962271	-79.13532565
63	48	652296	4790586.1	0.88761	-0.4606	0.4606	0.88761	1	43.25269899	-79.12384297
64	48	653220.6	4790948.6	0.89457	-0.44693	0.44693	0.89457	1	43.25577407	-79.11235793
65	48	654176.7	4791260.8	0.90023	-0.43541	0.43541	0.90023	1	43.25838885	-79.10049796
66	48	655164.3	4791522.6	0.90464	-0.42619	0.42619	0.90464	1	43.26054231	-79.08826333
67	48	656151.9	4791784.5	0.90879	-0.41725	0.41725	0.90879	1	43.26269534	-79.07602784
68	48	657100	4792067.7	0.91496	-0.40355	0.40355	0.91496	1	43.26504698	-79.06427189
69	48	658064.3	4792350.1	0.91994	-0.39206	0.39206	0.91994	1	43.26738678	-79.0523158
70	48	659084.3	4792610.3	0.92173	-0.38782	0.38782	0.92173	1	43.26951378	-79.03967928
71	48	660104.3	4792870.5	0.92346	-0.3837	0.3837	0.92346	1	43.27163936	-79.02704192
72	48	661124.4	4793130.7	0.92511	-0.37969	0.37969	0.92511	1	43.2737635	-79.0144025
73	48	662178.9	4793427.5	0.92344	-0.38373	0.38373	0.92344	1	43.27620819	-79.00132778
74	48	663267.9	4793761	0.91841	-0.39564	0.39564	0.91841	1	43.27897415	-78.98781625
75	48	664356.9	4794094.4	0.91328	-0.40733	0.40733	0.91328	1	43.2817376	-78.97430357
76	48	665425	4794438.3	0.90919	-0.41637	0.41637	0.90919	1	43.28459849	-78.96104401
77	48	666438.2	4794821.3	0.90675	-0.42167	0.42167	0.90675	1	43.28782182	-78.94844771
78	48	667417.3	4795233	0.90482	-0.42579	0.42579	0.90482	1	43.29130957	-78.93626147
79	48	668396.3	4795644.7	0.90282	-0.43002	0.43002	0.90282	1	43.29479602	-78.92407511
80	48	669375.4	4796056.4	0.90074	-0.43436	0.43436	0.90074	1	43.29828112	-78.91188617
81	48	670326.1	4796432.3	0.8997	-0.43652	0.43652	0.8997	1	43.30144916	-78.90005688
82	48	671248.4	4796772.3	0.89973	-0.43645	0.43645	0.89973	1	43.30429937	-78.88858752
83	48	672170.8	4797112.4	0.89976	-0.43639	0.43639	0.89976	1	43.30714929	-78.87711586
84	48	673093.1	4797452.5	0.89979	-0.43632	0.43632	0.89979	1	43.30999805	-78.8656444
85	48	673917.1	4797751.4	0.90581	-0.42369	0.42369	0.90581	1	43.31249763	-78.85539627
87	48	675368.3	4798267	0.92839	-0.37162	0.37162	0.92839	1	43.31680024	-78.83734913
88	48	676093.8	4798524.9	0.93878	-0.34451	0.34451	0.93878	1	43.31895138	-78.82832584
89	48	677027.8	4798806.4	0.9428	-0.33337	0.33337	0.9428	1	43.3212651	-78.81672475
90	48	678170	4799111.5	0.94095	-0.33856	0.33856	0.94095	1	43.32374069	-78.8025492
91	48	679312.3	4799416.7	0.93911	-0.34363	0.34363	0.93911	1	43.32621537	-78.7883713
92	48	680454.5	4799721.8	0.93728	-0.34858	0.34858	0.93728	1	43.32868738	-78.77419358
93	48	681547.2	4799984.8	0.93851	-0.34524	0.34524	0.93851	1	43.33079076	-78.76063882
94	48	682590.2	4800205.5	0.94264	-0.33381	0.33381	0.94264	1	43.33252399	-78.74770987
98	48	686655.9	4801319.8	0.95552	-0.29493	0.29493	0.95552	1	43.34155136	-78.69721887
99	48	687628	4801694.8	0.95797	-0.28686	0.28686	0.95797	1	43.34468328	-78.68510736
100	48	688594.9	4802069.8	0.96042	-0.27854	0.27854	0.96042	1	43.34781519	-78.67305876
101	48	689579.7	4802397.7	0.96237	-0.27176	0.27176	0.96237	1	43.35051753	-78.66080456
103	48	691611.9	4802959.1	0.96517	-0.26162	0.26162	0.96517	1	43.35505292	-78.63555422
104	48	692627.3	4803241.5	0.95662	-0.29134	0.29134	0.95662	1	43.35733396	-78.62293575
107	48	695740.8	4804180.5	0.96829	-0.24984	0.24984	0.96829	1	43.36497693	-78.58421238
117	48	705139.2	4805187	0.9979	-0.06479	0.06479	0.9979	1	43.37152308	-78.46795135
120	48	708339.6	4805573	0.99869	-0.05125	0.05125	0.99869	1	43.37411422	-78.42834054
121	48	709471.2	4805665.9	0.99855	-0.05378	0.05378	0.99855	1	43.37463505	-78.41435094
126	48	715311.9	4805777.2	0.99685	-0.07934	0.07934	0.99685	1	43.3739841	-78.34228651
127	48	716355.2	4805771.2	0.9979	-0.06477	0.06477	0.9979	1	43.37363025	-78.32942456
128	48	717388.1	4805744.3	0.99882	-0.04858	0.04858	0.99882	1	43.37308998	-78.31669936
129	48	718568.7	4805705.1	0.99924	-0.03901	0.03901	0.99924	1	43.37239469	-78.30215825
130	48	719907.6	4805674.3	0.99928	-0.03785	0.03785	0.99928	1	43.37172677	-78.28566244
131	48	721246.4	4805643.5	0.99933	-0.03671	0.03671	0.99933	1	43.37105651	-78.26916834
132	48	722585.3	4805612.8	0.99937	-0.0356	0.0356	0.99937	1	43.37038474	-78.25267345
135	48	726604.5	4805786.2	0.99942	-0.03403	0.03403	0.99942	1	43.37074231	-78.20305108
136	48	727924.3	4805871.7	0.99759	-0.06936	0.06936	0.99759	1	43.37111188	-78.18674463
140	48	733210	4806570.7	0.99987	-0.01622	0.01622	0.99987	1	43.37577534	-78.12128595
141	48	734535.9	4806586.2	0.99992	-0.01263	0.01263	0.99992	1	43.37550177	-78.10493304
142	48	735855.4	4806435.2	0.99997	-0.00752	0.00752	0.99997	1	43.37373056	-78.08873099
143	48	737175	4806284.1	1	-0.00266	0.00266	1	1	43.37195615	-78.07252882
146	48	741115.6	4805946.6	0.99991	0.01369	-0.01369	0.99991	1	43.36766644	-78.02410209
148	48	743730.7	4805798.7	0.99966	0.0262	-0.0262	0.99966	1	43.36549251	-77.99193523
151	48	747705.4	4805353.2	0.99944	0.03349	-0.03349	0.99944	1	43.36018661	-77.9431498
152	48	749033.8	4805189.8	0.99938	0.03512	-0.03512	0.99938	1	43.35827826	-77.92685378
153	48	750354.3	4805010.5	0.99929	0.03771	-0.03771	0.99929	1	43.3562273	-77.91066352
154	48	751667	4804815.3	0.99915	0.04126	-0.04126	0.99915	1	43.35403371	-77.89457788
155	48	752979.6	4804620.1	0.999	0.04475	-0.04475	0.999	1	43.35183793	-77.87849475
158	48	756948.9	4804050.4	0.99874	0.05009	-0.05009	0.99874	1	43.34536941	-77.82985763
159	48	758282.5	4803865.7	0.99874	0.05021	-0.05021	0.99874	1	43.34325184	-77.81351602
161	48	760923.5	4803556.5	0.99848	0.05513	-0.05513	0.99848	1	43.33956011	-77.78113071
163	48	763486.2	4803427.7	0.99722	0.07445	-0.07445	0.99722	1	43.33750856	-77.74962764
164	48	764767.6	4803363.3	0.99643	0.08439	-0.08439	0.99643	1	43.33647953	-77.73387647
165	48	766086.8	4803296	0.99602	0.0891	-0.0891	0.99602	1	43.33540891	-77.71766185
166	48	767443.7	4803225.9	0.99608	0.08849	-0.08849	0.99608	1	43.33429742	-77.700985
167	48	768800.7	4803155.7	0.99613	0.08786	-0.08786	0.99613	1	43.33318258	-77.68430774
168	48	770157.6	4803085.6	0.99619	0.08721	-0.08721	0.99619	1	43.33206626	-77.66763241
169	48	771542.6	4803001.1	0.99612	0.08805	-0.08805	0.99612	1	43.33080794	-77.65061895
170	48	772955.6	4802902.2	0.99591	0.09037	-0.09037	0.99591	1	43.3294075	-77.63326872
171	48	774368.6	4802803.4	0.9957	0.09264	-0.09264	0.9957	1	43.32800536	-77.61591941
172	48	775781.5	4802704.5	0.99549	0.09486	-0.09486	0.99549	1	43.32659974	-77.59857234
173	48	777266	4802603.8	0.99638	0.08506	-0.08506	0.99638	1	43.32514894	-77.58034561
174	48	778821.9	4802501.3	0.998	0.06329	-0.06329	0.998	1	43.32365264	-77.56124182
175	48	780377.8	4802398.7	0.99913	0.04161	-0.04161	0.99913	1	43.32215227	-77.54213921
176	48	781933.7	4802296.2	0.9998	0.02006	-0.02006	0.9998	1	43.32064963	-77.5230377
177	48	783409.4	4802191.6	0.99993	0.01181	-0.01181	0.99993	1	43.31915516	-77.50492566
178	48	784805	4802084.8	0.99986	0.01678	-0.01678	0.99986	1	43.31766839	-77.4878018
179	48	786200.6	4801978	0.99976	0.02172	-0.02172	0.99976	1	43.31617909	-77.47067894
180	48	787596.2	4801871.2	0.99965	0.02664	-0.02664	0.99965	1	43.31468724	-77.45355709
181	48	789021.6	4801758.2	0.99965	0.0264	-0.0264	0.99965	1	43.3131257	-77.43607273
182	48	790476.9	4801639.2	0.99978	0.02102	-0.02102	0.99978	1	43.31149604	-77.41822463
183	48	791932.2	4801520.1	0.99988	0.0157	-0.0157	0.99988	1	43.30986273	-77.40037773
184	48	793387.4	4801401.1	0.99995	0.01041	-0.01041	0.99995	1	43.30822761	-77.38253315
185	48	794865.8	4801283.2	1	0.00124	-0.00124	1	1	43.30659052	-77.36440363
186	48	796367.1	4801166.6	0.99993	-0.01176	0.01176	0.99993	1	43.30495326	-77.3459928
187	48	797868.4	4801050.1	0.9997	-0.02462	0.02462	0.9997	1	43.30331396	-77.32758311
188	48	799369.8	4800933.5	0.9993	-0.03735	0.03735	0.9993	1	43.3016708	-77.30917343
189	48	800849.4	4800828.4	0.99891	-0.04668	0.04668	0.99891	1	43.30013674	-77.29102686
190	48	802307.3	4800734.8	0.99861	-0.05265	0.05265	0.99861	1	43.29871187	-77.27314205
191	48	803765.2	4800641.3	0.99828	-0.05857	0.05857	0.99828	1	43.29728514	-77.2552582
192	48	805223.1	4800547.7	0.99792	-0.06442	0.06442	0.99792	1	43.29585473	-77.23737545
193	48	806683.5	4800436.2	0.99893	-0.04617	0.04617	0.99893	1	43.2942597	-77.21947295
194	48	808146.5	4800306.7	0.99999	-0.00342	0.00342	0.99999	1	43.29249911	-77.20154968
195	48	809602.6	4800180.4	0.99225	0.12426	-0.12426	0.99225	1	43.29076732	-77.18371071
196	48	811074.7	4800046.5	0.99763	0.06876	-0.06876	0.99763	1	43.2889579	-77.16568046
198	48	813930.1	4799924.6	0.99586	-0.09095	0.09095	0.99586	1	43.28667841	-77.13063261
200	48	816740.6	4799858.6	0.99613	-0.08794	0.08794	0.99613	1	43.28490932	-77.09610812
201	48	818203.6	4799870.6	0.99544	-0.09536	0.09536	0.99544	1	43.28440076	-77.07811076
202	48	819724.2	4799927.5	0.99375	-0.11165	0.11165	0.99375	1	43.28426829	-77.05937957
203	48	821244.8	4799984.4	0.99179	-0.12789	0.12789	0.99179	1	43.28413275	-77.04064868
204	48	822765.4	4800041.3	0.98957	-0.14406	0.14406	0.98957	1	43.28399414	-77.0219181
205	48	824225.4	4800087.4	0.98836	-0.1521	0.1521	0.98836	1	43.28378151	-77.00393931
206	48	825624.7	4800122.7	0.98837	-0.15208	0.15208	0.98837	1	43.28349528	-76.98671356
207	48	827024	4800158	0.98837	-0.15205	0.15205	0.98837	1	43.28320645	-76.96948816
208	48	828423.4	4800193.4	0.98838	-0.15202	0.15202	0.98838	1	43.28291588	-76.95226183
209	48	829960.6	4800268.6	0.98845	-0.15156	0.15156	0.98845	1	43.28291988	-76.93331786
