"I_Value","J_Value","TP_Base","TP_Slow_Settling","Conc_Change","Percent_Change"
135,55,6.56595193504472e-06,6.86979365127627e-06,3.03841716231545e-07,4.62753488355342
135,56,6.60063324176008e-06,6.89265334585798e-06,2.92020104097901e-07,4.42412255615694
135,57,6.6082607190765e-06,6.89370335749118e-06,2.85442638414679e-07,4.31948209293064
135,58,6.57672399029252e-06,6.86469275024137e-06,2.87968759948853e-07,4.37860491597193
135,59,6.53602728561964e-06,6.82893778503058e-06,2.92910499410937e-07,4.48147608036137
135,60,6.48124159852159e-06,6.78218975735945e-06,3.00948158837855e-07,4.64337201851113
135,61,6.41727137917769e-06,6.72813848723308e-06,3.1086710805539e-07,4.84422567922046
135,62,6.36126242170576e-06,6.67934500597767e-06,3.18082584271906e-07,5.00030596421477
135,63,6.39682502878713e-06,6.70509098199545e-06,3.0826595320832e-07,4.81904619590273
135,64,6.38335041003302e-06,6.69031032884959e-06,3.06959918816574e-07,4.8087587097539
135,65,6.34470325167058e-06,6.65515563014196e-06,3.10452378471382e-07,4.89309532939368
135,66,6.31518105365103e-06,6.6265733948967e-06,3.11392341245664e-07,4.93085374117085
135,67,6.2406279539573e-06,6.55726125842193e-06,3.16633304464631e-07,5.07374108504333
135,68,6.14144937571837e-06,6.46256921754684e-06,3.21119841828477e-07,5.2287305843161
135,69,6.03661328568705e-06,6.35695414530346e-06,3.20340859616408e-07,5.30663212062869
135,70,5.92295418755384e-06,6.23978849034756e-06,3.16834302793723e-07,5.34926141180528
135,71,5.81077893002657e-06,6.11775976722129e-06,3.06980837194715e-07,5.2829550201682
135,72,5.71554983253009e-06,6.00896873947931e-06,2.93418906949228e-07,5.13369519200466
135,73,5.67177903576521e-06,5.952379979135e-06,2.80600943369791e-07,4.94731796849581
135,74,5.61660181119805e-06,5.88704142501228e-06,2.70439613814233e-07,4.8150042126014
135,75,5.56663326278795e-06,5.83140990784159e-06,2.64776645053644e-07,4.7564952198959
135,76,5.51538323634304e-06,5.77482569497079e-06,2.59442458627746e-07,4.70397880818465
135,77,5.31830028194236e-06,5.5606087698834e-06,2.42308487941045e-07,4.55612648958116
135,78,5.02686452819034e-06,5.25305813425803e-06,2.26193606067682e-07,4.49969568105928
135,79,4.79342406833894e-06,5.00821352034109e-06,2.14789452002151e-07,4.48091904534084
135,80,4.61775016447064e-06,4.82287077829824e-06,2.05120613827603e-07,4.44200328129093
135,81,4.47604679720826e-06,4.67208883492276e-06,1.96042037714506e-07,4.37980312977913
135,82,4.35368565376848e-06,4.54377277492313e-06,1.90087121154647e-07,4.36611956561703
135,83,4.24178460889379e-06,4.42932196165202e-06,1.87537352758227e-07,4.42118990118016
135,84,4.13654288422549e-06,4.32294200436445e-06,1.86399120138958e-07,4.50615708227714
135,85,4.03480589739047e-06,4.22215089201927e-06,1.87344994628802e-07,4.64322198869512
135,86,3.93697791878367e-06,4.12832741858438e-06,1.91349499800708e-07,4.86031427526588
135,87,3.84914528694935e-06,4.04658021579962e-06,1.97434928850271e-07,5.12931869627473
135,88,3.77788524019707e-06,3.98196607420687e-06,2.04080834009801e-07,5.40198605924715
135,89,3.71832675227779e-06,3.93059599446133e-06,2.12269242183538e-07,5.70873019842878
135,90,3.67198822459613e-06,3.89317028748337e-06,2.21182062887237e-07,6.02349597435227
135,91,3.63232402378344e-06,3.86484725822811e-06,2.3252323444467e-07,6.40150033207867
135,92,3.61048591912549e-06,3.85320890927687e-06,2.42722990151378e-07,6.7227236330053
135,93,3.60679837285716e-06,3.85827661375515e-06,2.51478240897995e-07,6.97233986769226
135,94,3.59767068403016e-06,3.86518104278366e-06,2.67510358753498e-07,7.43565440664037
135,95,3.56699547410244e-06,3.86738702218281e-06,3.0039154808037e-07,8.42141657485442
135,96,3.54647772837779e-06,3.88587068300694e-06,3.39392954629147e-07,9.5698600307971
135,97,3.56350255970028e-06,3.93239224649733e-06,3.68889686797047e-07,10.3518849956452
135,98,3.61242450708232e-06,4.00071076001041e-06,3.88286252928083e-07,10.7486330071903
135,99,3.6809735775023e-06,4.08575670007849e-06,4.04783122576191e-07,10.9966321152149
135,100,3.76297361981415e-06,4.18118725065142e-06,4.18213630837272e-07,11.1139134389661
135,101,3.86163401344675e-06,4.28507382821408e-06,4.23439814767335e-07,10.9653015612784
135,102,3.97947451347136e-06,4.40489884567796e-06,4.25424332206603e-07,10.6904650542792
135,103,4.10912389270379e-06,4.54227392765461e-06,4.33150034950813e-07,10.5411772986431
135,104,4.2378364923934e-06,4.67455402031192e-06,4.36717527918518e-07,10.3052000402185
135,105,4.37972084910143e-06,4.81758752357564e-06,4.37866674474208e-07,9.99759321565078
135,106,4.52906988357427e-06,4.95983522341703e-06,4.30765339842765e-07,9.51112150874589
135,107,4.69797123514581e-06,5.08941457155743e-06,3.91443336411612e-07,8.33217822798063
135,108,4.70366467197891e-06,5.07320055476157e-06,3.69535882782657e-07,7.85633986589411
136,48,6.1430564528564e-06,6.54085170026519e-06,3.97795247408794e-07,6.47552648199786
136,49,6.1310529417824e-06,6.54090308671584e-06,4.09850144933444e-07,6.68482475726744
136,50,6.22188781562727e-06,6.61601688989322e-06,3.94129074265948e-07,6.33455770893247
136,51,6.32007186140982e-06,6.69381597617758e-06,3.7374411476776e-07,5.91360546151115
136,52,6.38168648947612e-06,6.73821386953932e-06,3.56527380063199e-07,5.586726653701
136,53,6.4495920923946e-06,6.78595370118273e-06,3.36361608788138e-07,5.21523848283023
136,54,6.51537993689999e-06,6.83276903146179e-06,3.17389094561804e-07,4.87138275335663
136,55,6.55238363833632e-06,6.85938630340388e-06,3.07002665067557e-07,4.68535852008669
136,56,6.59421857562847e-06,6.88827094563749e-06,2.94052370009013e-07,4.45924511959307
136,57,6.60005389363505e-06,6.88799991621636e-06,2.87946022581309e-07,4.36278289877296
136,58,6.5748390625231e-06,6.8640110839624e-06,2.89172021439299e-07,4.39816121260813
136,59,6.52937933409703e-06,6.82446852806606e-06,2.95089193969034e-07,4.51940649899218
136,60,6.46093303657835e-06,6.76640456731548e-06,3.05471530737123e-07,4.72797859082745
136,61,6.41075575913419e-06,6.72328269502032e-06,3.12526935886126e-07,4.87504044185166
136,62,6.37770926914527e-06,6.69322116664262e-06,3.15511897497345e-07,4.94710379828319
136,63,6.41790165900602e-06,6.72257783662644e-06,3.04676177620422e-07,4.74728647786119
136,64,6.39186919215717e-06,6.69779592499253e-06,3.0592673283536e-07,4.78618575628444
136,65,6.35147398497793e-06,6.661123734375e-06,3.09649749397067e-07,4.87524234735795
136,66,6.31752709523425e-06,6.62920047034277e-06,3.11673375108512e-07,4.93347112580853
136,67,6.23389269094332e-06,6.55158646623022e-06,3.17693775286898e-07,5.09623426384043
136,68,6.14432246948127e-06,6.46516082269954e-06,3.20838353218278e-07,5.22170434269809
136,69,6.05726791036432e-06,6.37532957625808e-06,3.18061665893765e-07,5.25090966093054
136,70,5.96380732531543e-06,6.27718054602155e-06,3.13373220706126e-07,5.25458324878984
136,71,5.86542955716141e-06,6.16758552496321e-06,3.02155967801809e-07,5.15147211056165
136,72,5.7839115470415e-06,6.07571973887389e-06,2.91808191832388e-07,5.04517037404642
136,73,5.73495799471857e-06,6.01723422732903e-06,2.82276232610457e-07,4.92202790099614
136,74,5.72181579627795e-06,5.99014310864732e-06,2.68327312369365e-07,4.6895482469728
136,75,5.6792382565618e-06,5.94294897382497e-06,2.63710717263166e-07,4.64341704556019
136,76,5.60617127121077e-06,5.86800160817802e-06,2.6183033696725e-07,4.67039489699184
136,77,5.36966172148823e-06,5.61529805054306e-06,2.45636329054832e-07,4.57452148376217
136,78,5.06842025060905e-06,5.29195722265285e-06,2.23536972043803e-07,4.4103874775763
136,79,4.814824933419e-06,5.03015598951606e-06,2.15331056097057e-07,4.47225099717489
136,80,4.64675667899428e-06,4.85221016788273e-06,2.05453488888452e-07,4.42143850176634
136,81,4.51232654086198e-06,4.70839268018608e-06,1.96066139324103e-07,4.34512302131948
136,82,4.39521409134613e-06,4.58434351457981e-06,1.8912942323368e-07,4.30307646687935
136,83,4.27985651185736e-06,4.46658032160485e-06,1.86723809747491e-07,4.3628521010032
136,84,4.16814145864919e-06,4.35412039223593e-06,1.85978933586739e-07,4.46191511089
136,85,4.0608570088807e-06,4.24760401074309e-06,1.86747001862386e-07,4.59870912602903
136,86,3.95717370338389e-06,4.14802298109862e-06,1.90849277714733e-07,4.82286834038982
136,87,3.86668489227304e-06,4.06329127145e-06,1.96606379176956e-07,5.08462377086487
136,88,3.79123662241909e-06,3.99486407332006e-06,2.03627450900967e-07,5.37100347936177
136,89,3.7320301089494e-06,3.94307744500111e-06,2.11047336051706e-07,5.65502768977172
136,90,3.68199266631564e-06,3.90259492633049e-06,2.20602260014857e-07,5.99138238468034
136,91,3.63747471965326e-06,3.87050704375724e-06,2.33032324103988e-07,6.40643144115657
136,92,3.61194065590098e-06,3.8558669075428e-06,2.43926251641824e-07,6.75332943921189
136,93,3.60916146746604e-06,3.86097917726147e-06,2.51817709795432e-07,6.97718049096405
136,94,3.60766057383444e-06,3.8718962969142e-06,2.64235723079764e-07,7.3242955558571
136,95,3.57523526872683e-06,3.8711796150892e-06,2.95944346362376e-07,8.27761878920388
136,96,3.54341636921163e-06,3.88109310733853e-06,3.37676738126902e-07,9.52969402808373
136,97,3.55214046976471e-06,3.92175297747599e-06,3.69612507711281e-07,10.4053460401515
136,98,3.59525756721268e-06,3.9880342228571e-06,3.92776655644411e-07,10.9248544311923
136,99,3.66284234587511e-06,4.07026527682319e-06,4.07422930948087e-07,11.1231358730715
136,100,3.74425076188345e-06,4.16466718888842e-06,4.20416427004966e-07,11.2283191949859
136,101,3.84093436878175e-06,4.26550332122133e-06,4.24568952439586e-07,11.0537934699012
136,102,3.95480128645431e-06,4.38320876128273e-06,4.28407474828418e-07,10.8325916727034
136,103,4.08130745199742e-06,4.51402820544899e-06,4.32720753451576e-07,10.6025032061674
136,104,4.20873993789428e-06,4.6457435018965e-06,4.37003564002225e-07,10.3832398877291
136,105,4.35137508247863e-06,4.78778156320914e-06,4.36406480730511e-07,10.029162562606
136,106,4.50453217126778e-06,4.93329025630374e-06,4.28758085035952e-07,9.51837102575914
136,107,4.6483314690704e-06,5.04566605741275e-06,3.97334588342346e-07,8.54789704620199
136,108,4.63330070488155e-06,5.01834438182414e-06,3.85043676942587e-07,8.31035370825194
137,49,6.10481629337301e-06,6.52450398774818e-06,4.1968769437517e-07,6.87469817610657
137,50,6.17997739027487e-06,6.58668659525574e-06,4.06709204980871e-07,6.58107917386379
137,51,6.27551617071731e-06,6.66513642499922e-06,3.89620254281908e-07,6.20857701076362
137,52,6.40025473330752e-06,6.77314073982416e-06,3.72886006516637e-07,5.8261119604522
137,53,6.58566705169505e-06,6.93868059897795e-06,3.53013547282899e-07,5.36033092034372
137,54,6.58670023767627e-06,6.91667719365796e-06,3.29976955981692e-07,5.00974606517247
137,55,6.58573026157683e-06,6.89506487105973e-06,3.09334609482903e-07,4.6970434135096
137,56,6.63062746752985e-06,6.9258821895346e-06,2.95254722004756e-07,4.45289263272017
137,57,6.62932598061161e-06,6.92065577823087e-06,2.91329797619255e-07,4.39456135467301
137,58,6.61773174215341e-06,6.90689648763509e-06,2.89164745481685e-07,4.36954468310906
137,59,6.56829706713324e-06,6.86207476974232e-06,2.93777702609077e-07,4.47266162913209
137,60,6.55248049952206e-06,6.84494671077118e-06,2.92466211249121e-07,4.46344268053072
137,61,6.44573674435378e-06,6.75505862091086e-06,3.09321876557078e-07,4.79885991043665
137,62,6.38913161310484e-06,6.70450253892341e-06,3.1537092581857e-07,4.93605304939576
137,63,6.438410764531e-06,6.74108287057607e-06,3.02672106045065e-07,4.70103752485748
137,64,6.41814358459669e-06,6.72116038913373e-06,3.03016804537037e-07,4.72125312472389
137,65,6.38414758213912e-06,6.68977236273349e-06,3.05624780594371e-07,4.78724491660273
137,66,6.34528760201647e-06,6.65413836031803e-06,3.0885075830156e-07,4.86740361781884
137,67,6.25666552878101e-06,6.57206101095653e-06,3.15395482175518e-07,5.04095161751385
137,68,6.18313424638472e-06,6.49890353088267e-06,3.15769284497947e-07,5.10694531147495
137,69,6.11119412496919e-06,6.42302939013462e-06,3.11835265165428e-07,5.10268956915192
137,70,6.02910267843981e-06,6.33673880656715e-06,3.07636128127342e-07,5.10251930569129
137,71,5.93391860093107e-06,6.23104915575823e-06,2.97130554827163e-07,5.00732441426718
137,72,5.84949384574429e-06,6.14036071056034e-06,2.90866864816053e-07,4.97251339152478
137,73,5.8160526350548e-06,6.09667358730803e-06,2.8062095225323e-07,4.82493831919363
137,74,5.81278482059133e-06,6.07983611189411e-06,2.67051291302778e-07,4.59420569563782
137,75,5.77653190703131e-06,6.03819580646814e-06,2.61663899436826e-07,4.52977502155443
137,76,5.67625602343469e-06,5.93819640926085e-06,2.61940385826165e-07,4.61466827332544
137,77,5.38929089088924e-06,5.63711591894389e-06,2.47825028054649e-07,4.59847191536097
137,78,5.06048854731489e-06,5.28915052200318e-06,2.28661974688293e-07,4.51857508519849
137,79,4.83830763187143e-06,5.0541598284326e-06,2.15852196561173e-07,4.46131608373323
137,80,4.68278585685766e-06,4.88806244902662e-06,2.05276592168957e-07,4.38364252485177
137,81,4.55285589850973e-06,4.74835087516112e-06,1.95494976651389e-07,4.29389774263182
137,82,4.43884073320078e-06,4.62614980278886e-06,1.87309069588082e-07,4.21977450524602
137,83,4.31939452028018e-06,4.5044653234072e-06,1.85070803127019e-07,4.28464689340333
137,84,4.20066453443724e-06,4.38558845416992e-06,1.84923919732682e-07,4.40225393426844
137,85,4.0888112380344e-06,4.27409440817428e-06,1.85283170139883e-07,4.53146793416058
137,86,3.98275142288185e-06,4.17143246522755e-06,1.88681042345706e-07,4.73745464659655
137,87,3.88849412047421e-06,4.08290770792519e-06,1.94413587450981e-07,4.99971406481829
137,88,3.80818983103381e-06,4.01035913455416e-06,2.0216930352035e-07,5.3088031975934
137,89,3.74966543859045e-06,3.95848473999649e-06,2.08819301406038e-07,5.56901155118884
137,90,3.6959381759516e-06,3.91473031413625e-06,2.18792138184654e-07,5.91979973064135
137,91,3.64404195352108e-06,3.87667023460381e-06,2.32628281082725e-07,6.38379810248744
137,92,3.61123625225446e-06,3.85611156161758e-06,2.44875309363124e-07,6.78092742368353
137,93,3.60181093128631e-06,3.85574503525277e-06,2.53934103966458e-07,7.05017861322806
137,94,3.60388025910652e-06,3.86761075787945e-06,2.63730498772929e-07,7.31795952727669
137,95,3.58052398041764e-06,3.86992269341135e-06,2.89398712993716e-07,8.08257994015613
137,96,3.54320218320936e-06,3.87294267056859e-06,3.29740487359231e-07,9.30628483245512
137,97,3.5410184864304e-06,3.90513332604314e-06,3.64114839612739e-07,10.2827714966208
137,98,3.57669068762334e-06,3.9690066842013e-06,3.92315996577963e-07,10.9686867230516
137,99,3.64730090041121e-06,4.05486480303807e-06,4.07563902626862e-07,11.174397554666
137,100,3.73249372387363e-06,4.15195154346293e-06,4.19457819589297e-07,11.2380046858854
137,101,3.82924099540105e-06,4.25333519160631e-06,4.2409419620526e-07,11.0751503160705
137,102,3.94032031181268e-06,4.3686741264537e-06,4.28353814641014e-07,10.8710404419877
137,103,4.06516392104095e-06,4.49575463790097e-06,4.30590716860024e-07,10.5922104304656
137,104,4.19256730310735e-06,4.62808247903013e-06,4.35515175922774e-07,10.3877921196396
137,105,4.32603246736107e-06,4.76296781926067e-06,4.36935351899592e-07,10.1001403756483
137,106,4.46729882241925e-06,4.89861304231454e-06,4.31314219895285e-07,9.65492206903024
137,107,4.61903027826338e-06,5.01678186992649e-06,3.97751591663109e-07,8.61114926080658
137,108,4.56955967820249e-06,4.96657639814657e-06,3.97016719944077e-07,8.68829270001457
138,51,1.82179574039765e-05,1.85944572876906e-05,3.76499883714132e-07,2.0666415853621
138,52,9.68378662946634e-06,1.00657371149282e-05,3.81950485461857e-07,3.94422657248186
138,53,9.17664237931604e-06,9.52585560298758e-06,3.49213223671541e-07,3.80545747820205
138,54,8.43738780531567e-06,8.77091497386573e-06,3.33527168550063e-07,3.95296715341135
138,55,8.23388290882576e-06,8.54509744385723e-06,3.11214535031468e-07,3.77968132990915
138,56,8.93151081982069e-06,9.22830895433435e-06,2.96798134513665e-07,3.32304512082116
138,57,8.00058660388459e-06,8.29199234431144e-06,2.91405740426853e-07,3.64230468157628
138,58,7.31841191736748e-06,7.60818511480466e-06,2.89773197437171e-07,3.9595092584158
138,59,6.94051141181262e-06,7.23125640433864e-06,2.90744992526015e-07,4.18910041745876
138,60,6.75308911013417e-06,7.04521153238602e-06,2.9212242225185e-07,4.32575992242529
138,61,6.53956249152543e-06,6.84808810547111e-06,3.08525613945676e-07,4.71783264316981
138,62,6.43995826976607e-06,6.75247656545253e-06,3.12518295686459e-07,4.85280001197603
138,63,6.4830405790417e-06,6.78411061016959e-06,3.01070031127892e-07,4.64396339120857
138,64,6.45975478619221e-06,6.76034369462286e-06,3.00588908430655e-07,4.65325570984779
138,65,6.42896566205309e-06,6.73067552270368e-06,3.0170986065059e-07,4.69297670123562
138,66,6.39046038486413e-06,6.69500241201604e-06,3.04542027151911e-07,4.76557256928189
138,67,6.29473925073398e-06,6.60636032989714e-06,3.1162107916316e-07,4.95050019946139
138,68,6.2241329032986e-06,6.53580400467035e-06,3.11671101371758e-07,5.00746218331202
138,69,6.16324086877285e-06,6.4700629991421e-06,3.06822130369255e-07,4.9782596024086
138,70,6.08069831287139e-06,6.38543269815273e-06,3.04734385281336e-07,5.01150311365202
138,71,5.97169537286391e-06,6.26924884272739e-06,2.97553469863487e-07,4.98273021788094
138,72,5.90103627473582e-06,6.19163756709895e-06,2.90601292363135e-07,4.92458068097785
138,73,5.86803298574523e-06,6.15071712672943e-06,2.82684140984202e-07,4.81735773590409
138,74,5.88337252338533e-06,6.15055159869371e-06,2.67179075308377e-07,4.5412571487933
138,75,5.84899999012123e-06,6.10939241596498e-06,2.60392425843747e-07,4.45191359691472
138,76,5.72083581573679e-06,5.98264659856795e-06,2.61810782831162e-07,4.57644287065497
138,77,5.39542907063151e-06,5.64538459002506e-06,2.49955519393552e-07,4.63272737202893
138,78,5.0719604587357e-06,5.3019075494376e-06,2.29947090701899e-07,4.53369249568673
138,79,4.872096269537e-06,5.08854509462253e-06,2.16448825085536e-07,4.44262208936412
138,80,4.72780175186926e-06,4.93282914248994e-06,2.05027390620671e-07,4.33663257008626
138,81,4.59825469079078e-06,4.79319987789495e-06,1.94945187104167e-07,4.23954739815949
138,82,4.48279297415866e-06,4.6689792725374e-06,1.86186298378743e-07,4.15335482704702
138,83,4.36121808888856e-06,4.54420205642236e-06,1.82983967533801e-07,4.19570780007549
138,84,4.23695928475354e-06,4.41963766206754e-06,1.82678377314005e-07,4.3115443183833
138,85,4.11875089412206e-06,4.3018094402214e-06,1.83058546099346e-07,4.44451608764667
