"I_Value","J_Value","TP_Base","TP_25Percent_GeneseeRiver","Conc_Change","Percent_Change"
42,72,6.14115469943499e-06,6.14115469943499e-06,0,0
42,73,6.14620830674539e-06,6.14620830674539e-06,0,0
42,74,6.09236803938984e-06,6.09236803938984e-06,0,0
42,75,6.00276052864501e-06,6.00276052864501e-06,0,0
42,76,5.90399395150598e-06,5.90399395150598e-06,0,0
42,77,5.90688023294206e-06,5.90688023294206e-06,0,0
42,78,5.95226765653933e-06,5.95226765653933e-06,0,0
42,79,6.03500666329637e-06,6.03500666329637e-06,0,0
42,80,6.1049136093061e-06,6.1049136093061e-06,0,0
42,81,6.10906226938823e-06,6.10906226938823e-06,0,0
42,82,6.07543870501104e-06,6.07543870501104e-06,0,0
42,83,6.06063031227677e-06,6.06063031227677e-06,0,0
42,84,6.08176560490392e-06,6.08176560490392e-06,0,0
42,85,6.11277573625557e-06,6.11277573625557e-06,0,0
42,86,6.13973088547937e-06,6.13973088547937e-06,0,0
42,87,6.16723809798714e-06,6.16723809798714e-06,0,0
42,88,6.20701530351653e-06,6.20701530351653e-06,0,0
42,89,6.24893391432124e-06,6.24893391432124e-06,0,0
42,90,6.28091584076174e-06,6.28091584076174e-06,0,0
42,91,6.28503721600282e-06,6.28503721600282e-06,0,0
42,92,6.26251949142898e-06,6.26251949142898e-06,0,0
42,93,6.23612459094147e-06,6.23612459094147e-06,0,0
42,94,6.22086872681393e-06,6.22086872681393e-06,0,0
42,95,6.2093081396597e-06,6.2093081396597e-06,0,0
42,96,6.20547189100762e-06,6.20547189100762e-06,0,0
42,97,6.2337790041056e-06,6.2337790041056e-06,0,0
42,98,6.28070074526477e-06,6.28070074526477e-06,0,0
42,99,6.42798613625928e-06,6.42798613625928e-06,0,0
42,100,6.50711990601849e-06,6.50711990601849e-06,0,0
42,101,6.57028340356192e-06,6.57028340356192e-06,0,0
43,67,6.13835163676413e-06,6.13835163676413e-06,0,0
43,68,6.119945737737e-06,6.119945737737e-06,0,0
43,69,6.1141217884142e-06,6.1141217884142e-06,0,0
43,70,6.10686811342021e-06,6.10686811342021e-06,0,0
43,71,6.13171459917794e-06,6.13171459917794e-06,0,0
43,72,6.16583656665171e-06,6.16583656665171e-06,0,0
43,73,6.08512391409022e-06,6.08512391409022e-06,0,0
43,74,5.96943118580384e-06,5.96943118580384e-06,0,0
43,75,5.90069794270676e-06,5.90069794270676e-06,0,0
43,76,5.85876068726066e-06,5.85876068726066e-06,0,0
43,77,5.87802924201242e-06,5.87802924201242e-06,0,0
43,78,5.93314098296105e-06,5.93314098296105e-06,0,0
43,79,6.02111640546354e-06,6.02111640546354e-06,0,0
43,80,6.0925285652047e-06,6.0925285652047e-06,0,0
43,81,6.0995821513643e-06,6.0995821513643e-06,0,0
43,82,6.07433457844309e-06,6.07433457844309e-06,0,0
43,83,6.06093362875981e-06,6.06093362875981e-06,0,0
43,84,6.07820220466238e-06,6.07820220466238e-06,0,0
43,85,6.10697952652117e-06,6.10697952652117e-06,0,0
43,86,6.13291831541574e-06,6.13291831541574e-06,0,0
43,87,6.16187207924668e-06,6.16187207924668e-06,0,0
43,88,6.20495347902761e-06,6.20495347902761e-06,0,0
43,89,6.24439599050675e-06,6.24439599050675e-06,0,0
43,90,6.27560939392424e-06,6.27560939392424e-06,0,0
43,91,6.29791247774847e-06,6.29791247774847e-06,0,0
43,92,6.29630494586308e-06,6.29630494586308e-06,0,0
43,93,6.27104145678459e-06,6.27104145678459e-06,0,0
43,94,6.24382391833933e-06,6.24382391833933e-06,0,0
43,95,6.21921753918286e-06,6.21921753918286e-06,0,0
43,96,6.21344315732131e-06,6.21344315732131e-06,0,0
43,97,6.23354389972519e-06,6.23354389972519e-06,0,0
43,98,6.25846496404847e-06,6.25846496404847e-06,0,0
43,99,6.37722951069009e-06,6.37722951069009e-06,0,0
43,100,6.47749084237148e-06,6.47749084237148e-06,0,0
43,101,6.5465237639728e-06,6.5465237639728e-06,0,0
43,102,6.51955315333907e-06,6.51955315333907e-06,0,0
44,59,6.25517395747011e-06,6.25517395747011e-06,0,0
44,60,6.21483013674151e-06,6.21483013674151e-06,0,0
44,61,6.21627214059117e-06,6.21627214059117e-06,0,0
44,62,6.22086599832983e-06,6.22086599832983e-06,0,0
44,63,6.24746871835669e-06,6.24746871835669e-06,0,0
44,64,6.22500101599144e-06,6.22500101599144e-06,0,0
44,65,6.21759954810841e-06,6.21759954810841e-06,0,0
44,66,6.21429671809892e-06,6.21429671809892e-06,0,0
44,67,6.17240948486142e-06,6.17240948486142e-06,0,0
44,68,6.15305134488153e-06,6.15305134488153e-06,0,0
44,69,6.13245538261253e-06,6.13245538261253e-06,0,0
44,70,6.12194116911269e-06,6.12194116911269e-06,0,0
44,71,6.08078926234157e-06,6.08078926234157e-06,0,0
44,72,5.97591406403808e-06,5.97591406403808e-06,0,0
44,73,5.98890892433701e-06,5.98890892433701e-06,0,0
44,74,5.86724945605965e-06,5.86724945605965e-06,0,0
44,75,5.8198470469506e-06,5.8198470469506e-06,0,0
44,76,5.82966185902478e-06,5.82966185902478e-06,0,0
44,77,5.86154374104808e-06,5.86154374104808e-06,0,0
44,78,5.92222750128713e-06,5.92222750128713e-06,0,0
44,79,6.00756357016508e-06,6.00756357016508e-06,0,0
44,80,6.0794195633207e-06,6.0794195633207e-06,0,0
44,81,6.09238168181037e-06,6.09238168181037e-06,0,0
44,82,6.07295305599109e-06,6.07295305599109e-06,0,0
44,83,6.06147841608617e-06,6.06147841608617e-06,0,0
44,84,6.07410402153619e-06,6.07410402153619e-06,0,0
44,85,6.0984007177467e-06,6.0984007177467e-06,0,0
44,86,6.12101530350628e-06,6.12101530350628e-06,0,0
44,87,6.15475028098444e-06,6.15475028098444e-06,0,0
44,88,6.19792626821436e-06,6.19792626821436e-06,0,0
44,89,6.23552023171214e-06,6.23552023171214e-06,0,0
44,90,6.26862856734078e-06,6.26862856734078e-06,0,0
44,91,6.302494512056e-06,6.302494512056e-06,0,0
44,92,6.3189590946422e-06,6.3189590946422e-06,0,0
44,93,6.30441400062409e-06,6.30441400062409e-06,0,0
44,94,6.27227245786344e-06,6.27227245786344e-06,0,0
44,95,6.23337427896331e-06,6.23337427896331e-06,0,0
44,96,6.22506877334672e-06,6.22506877334672e-06,0,0
44,97,6.2385233832174e-06,6.2385233832174e-06,0,0
44,98,6.25901884632185e-06,6.25901884632185e-06,0,0
44,99,6.32090132057783e-06,6.32090132057783e-06,0,0
44,100,6.47740625936422e-06,6.47740625936422e-06,0,0
44,101,6.55164421914378e-06,6.55164421914378e-06,0,0
44,102,6.68683424009942e-06,6.68683424009942e-06,0,0
45,56,6.18060312262969e-06,6.18060312262969e-06,0,0
45,57,6.2111043916957e-06,6.2111043916957e-06,0,0
45,58,6.19628599451971e-06,6.19628599451971e-06,0,0
45,59,6.21819299340132e-06,6.21819299340132e-06,0,0
45,60,6.2104099924909e-06,6.2104099924909e-06,0,0
45,61,6.18875583313638e-06,6.18875583313638e-06,0,0
45,62,6.21126582700526e-06,6.21126582700526e-06,0,0
45,63,6.17335217611981e-06,6.17335217611981e-06,0,0
45,64,6.17419982518186e-06,6.17419982518186e-06,0,0
45,65,6.12272970101913e-06,6.12272970101913e-06,0,0
45,66,6.11975156061817e-06,6.11975156061817e-06,0,0
45,67,6.08513028055313e-06,6.08513028055313e-06,0,0
45,68,6.09625931247137e-06,6.09625931247137e-06,0,0
45,69,6.06571393291233e-06,6.06571393291233e-06,0,0
45,70,6.03989155933959e-06,6.03989155933959e-06,0,0
45,71,6.00347311774385e-06,6.00347311774385e-06,0,0
45,72,5.99827490077587e-06,5.99827490077587e-06,0,0
45,73,5.93904997003847e-06,5.93904997003847e-06,0,0
45,74,5.87782824368333e-06,5.87782824368333e-06,0,0
45,75,5.79228481001337e-06,5.79228481001337e-06,0,0
45,76,5.82422080697143e-06,5.82422080697143e-06,0,0
45,77,5.86406304137199e-06,5.86406304137199e-06,0,0
45,78,5.92141395827639e-06,5.92141395827639e-06,0,0
45,79,5.99905479248264e-06,5.99905479248264e-06,0,0
45,80,6.06422827331698e-06,6.06422827331698e-06,0,0
45,81,6.08645859756507e-06,6.08645859756507e-06,0,0
45,82,6.07336096436484e-06,6.07336096436484e-06,0,0
45,83,6.06177809459041e-06,6.06177809459041e-06,0,0
45,84,6.07127503826632e-06,6.07127503826632e-06,0,0
45,85,6.08905565968598e-06,6.08905565968598e-06,0,0
45,86,6.11124778515659e-06,6.11124778515659e-06,0,0
45,87,6.14798773312941e-06,6.14798773312941e-06,0,0
45,88,6.18923695583362e-06,6.18923695583362e-06,0,0
45,89,6.22692641627509e-06,6.22692641627509e-06,0,0
45,90,6.26191695118905e-06,6.26191695118905e-06,0,0
45,91,6.30219847153057e-06,6.30219847153057e-06,0,0
45,92,6.329886673484e-06,6.329886673484e-06,0,0
45,93,6.33043509878917e-06,6.33043509878917e-06,0,0
45,94,6.30185058980715e-06,6.30185058980715e-06,0,0
45,95,6.25514576313435e-06,6.25514576313435e-06,0,0
45,96,6.23835285296082e-06,6.23835285296082e-06,0,0
45,97,6.25022448730306e-06,6.25022448730306e-06,0,0
45,98,6.2659942159371e-06,6.2659942159371e-06,0,0
45,99,6.29322448730818e-06,6.29322448730818e-06,0,0
45,100,6.41897349851206e-06,6.41897349851206e-06,0,0
45,101,6.52079688734375e-06,6.52079688734375e-06,0,0
45,102,6.69233622829779e-06,6.69233622829779e-06,0,0
45,103,6.69154132992844e-06,6.69154132992844e-06,0,0
46,53,6.30726890449296e-06,6.30726890449296e-06,0,0
46,54,6.22954348727944e-06,6.22954348727944e-06,0,0
46,55,6.2427548073174e-06,6.2427548073174e-06,0,0
46,56,6.21455319560482e-06,6.21455319560482e-06,0,0
46,57,6.20347645963193e-06,6.20347645963193e-06,0,0
46,58,6.18232843407895e-06,6.18232843407895e-06,0,0
46,59,6.16539500697399e-06,6.16539500697399e-06,0,0
46,60,6.14942473475821e-06,6.14942473475821e-06,0,0
46,61,6.1220262068673e-06,6.1220262068673e-06,0,0
46,62,6.10576989856781e-06,6.10576989856781e-06,0,0
46,63,6.09655944572296e-06,6.09655944572296e-06,0,0
46,64,6.07372385275085e-06,6.07372385275085e-06,0,0
46,65,6.07602805757779e-06,6.07602805757779e-06,0,0
46,66,6.07036008659634e-06,6.07036008659634e-06,0,0
46,67,6.01895271756803e-06,6.01895271756803e-06,0,0
46,68,5.97772532273666e-06,5.97772532273666e-06,0,0
46,69,5.98839005760965e-06,5.98839005760965e-06,0,0
46,70,5.98122505834908e-06,5.98122505834908e-06,0,0
46,71,5.96615927861421e-06,5.96615927861421e-06,0,0
46,72,5.9371154748078e-06,5.9371154748078e-06,0,0
46,73,5.89511364523787e-06,5.89511364523787e-06,0,0
46,74,5.80064306632266e-06,5.80064306632266e-06,0,0
46,75,5.80583582632244e-06,5.80583582632244e-06,0,0
46,76,5.84740882914048e-06,5.84740882914048e-06,0,0
46,77,5.88571037951624e-06,5.88571037951624e-06,0,0
46,78,5.93051709074643e-06,5.93051709074643e-06,0,0
46,79,5.99609484197572e-06,5.99609484197572e-06,0,0
46,80,6.05097920924891e-06,6.05097920924891e-06,0,0
46,81,6.08065693086246e-06,6.08065693086246e-06,0,0
46,82,6.07491074333666e-06,6.07491074333666e-06,0,0
46,83,6.06364073973964e-06,6.06364073973964e-06,0,0
46,84,6.06953108217567e-06,6.06953108217567e-06,0,0
46,85,6.08256868872559e-06,6.08256868872559e-06,0,0
46,86,6.10389361099806e-06,6.10389361099806e-06,0,0
46,87,6.14040982327424e-06,6.14040982327424e-06,0,0
46,88,6.17823525317363e-06,6.17823525317363e-06,0,0
46,89,6.21655954091693e-06,6.21655954091693e-06,0,0
46,90,6.25228403805522e-06,6.25228403805522e-06,0,0
46,91,6.2948761296866e-06,6.2948761296866e-06,0,0
46,92,6.33095169177977e-06,6.33095169177977e-06,0,0
46,93,6.34595426163287e-06,6.34595426163287e-06,0,0
46,94,6.32534010946983e-06,6.32534010946983e-06,0,0
46,95,6.28057296125917e-06,6.28057296125917e-06,0,0
46,96,6.2611229623144e-06,6.2611229623144e-06,0,0
46,97,6.26418295723852e-06,6.26418295723852e-06,0,0
46,98,6.27103054284817e-06,6.27103054284817e-06,0,0
46,99,6.28662292001536e-06,6.28662292001536e-06,0,0
46,100,6.35772448731586e-06,6.35772448731586e-06,0,0
46,101,6.50873698759824e-06,6.50873698759824e-06,0,0
46,102,6.63882519802428e-06,6.63882519802428e-06,0,0
46,103,6.75879164191429e-06,6.75879164191429e-06,0,0
47,50,6.28867337582051e-06,6.28867337582051e-06,0,0
47,51,6.20495302428026e-06,6.20495302428026e-06,0,0
47,52,6.22432935415418e-06,6.22432935415418e-06,0,0
47,53,6.22840161668137e-06,6.22840161668137e-06,0,0
47,54,6.18841295363382e-06,6.18841295363382e-06,0,0
47,55,6.1798373280908e-06,6.1798373280908e-06,0,0
47,56,6.1542405092041e-06,6.1542405092041e-06,0,0
47,57,6.14754026173614e-06,6.14754026173614e-06,0,0
47,58,6.12771327723749e-06,6.12771327723749e-06,0,0
47,59,6.11734458288993e-06,6.11734458288993e-06,0,0
47,60,6.09869539403007e-06,6.09869539403007e-06,0,0
47,61,6.07321862844401e-06,6.07321862844401e-06,0,0
47,62,6.04929027758772e-06,6.04929027758772e-06,0,0
47,63,6.03311127633788e-06,6.03311127633788e-06,0,0
47,64,6.00586690779892e-06,6.00586690779892e-06,0,0
47,65,5.98908764004591e-06,5.98908764004591e-06,0,0
47,66,5.97190364715061e-06,5.97190364715061e-06,0,0
47,67,5.95281744608656e-06,5.95281744608656e-06,0,0
47,68,5.94230459682876e-06,5.94230459682876e-06,0,0
47,69,5.92599417359452e-06,5.92599417359452e-06,0,0
47,70,5.92366041018977e-06,5.92366041018977e-06,0,0
47,71,5.92322385273292e-06,5.92322385273292e-06,0,0
47,72,5.90086983720539e-06,5.90086983720539e-06,0,0
47,73,5.86768055654829e-06,5.86768055654829e-06,0,0
47,74,5.79795914745773e-06,5.79795914745773e-06,0,0
47,75,5.85186353418976e-06,5.85186353418976e-06,0,0
47,76,5.89562887398642e-06,5.89562887398642e-06,0,0
47,77,5.91766547586303e-06,5.91766547586303e-06,0,0
47,78,5.94531366004958e-06,5.94531366004958e-06,0,0
47,79,5.99770419285051e-06,5.99770419285051e-06,0,0
47,80,6.04280648985878e-06,6.04280648985878e-06,0,0
47,81,6.07488800596911e-06,6.07488800596911e-06,0,0
47,82,6.07519768891507e-06,6.07519768891507e-06,0,0
47,83,6.06587309448514e-06,6.06587309448514e-06,0,0
47,84,6.06807361691608e-06,6.06807361691608e-06,0,0
47,85,6.07758147452842e-06,6.07758147452842e-06,0,0
47,86,6.0980692069279e-06,6.0980692069279e-06,0,0
47,87,6.12906342212227e-06,6.12906342212227e-06,0,0
47,88,6.16442230239045e-06,6.16442230239045e-06,0,0
47,89,6.20372429693816e-06,6.20372429693816e-06,0,0
47,90,6.24114818492671e-06,6.24114818492671e-06,0,0
47,91,6.28246743872296e-06,6.28246743872296e-06,0,0
47,92,6.3237839640351e-06,6.3237839640351e-06,0,0
47,93,6.35013202554546e-06,6.35013202554546e-06,0,0
47,94,6.34208572591888e-06,6.34208572591888e-06,0,0
47,95,6.30661725153914e-06,6.30661725153914e-06,0,0
47,96,6.28905081612174e-06,6.28905081612174e-06,0,0
47,97,6.28074849373661e-06,6.28074849373661e-06,0,0
47,98,6.28082716502831e-06,6.28082716502831e-06,0,0
47,99,6.28547240921762e-06,6.28547240921762e-06,0,0
47,100,6.32186674920376e-06,6.32186674920376e-06,0,0
47,101,6.44416604700382e-06,6.44416604700382e-06,0,0
47,102,6.59513443679316e-06,6.59513443679316e-06,0,0
47,103,6.86591829435201e-06,6.86591829435201e-06,0,0
48,48,6.26038672635332e-06,6.26038672635332e-06,0,0
48,49,6.19153752268176e-06,6.19153752268176e-06,0,0
48,50,6.23587402515113e-06,6.23587402515113e-06,0,0
48,51,6.19582260696916e-06,6.19582260696916e-06,0,0
48,52,6.17045998296817e-06,6.17045998296817e-06,0,0
48,53,6.13177189734415e-06,6.13177189734415e-06,0,0
48,54,6.11199220656999e-06,6.11199220656999e-06,0,0
48,55,6.11552059126552e-06,6.11552059126552e-06,0,0
48,56,6.09408562013414e-06,6.09408562013414e-06,0,0
48,57,6.06265757596702e-06,6.06265757596702e-06,0,0
48,58,6.04567412665347e-06,6.04567412665347e-06,0,0
48,59,6.02610771238687e-06,6.02610771238687e-06,0,0
48,60,6.01120791543508e-06,6.01120791543508e-06,0,0
48,61,6.00135581407812e-06,6.00135581407812e-06,0,0
48,62,5.96478912484599e-06,5.96478912484599e-06,0,0
48,63,5.95892288401956e-06,5.95892288401956e-06,0,0
48,64,5.93030472373357e-06,5.93030472373357e-06,0,0
48,65,5.93015920458129e-06,5.93015920458129e-06,0,0
48,66,5.90532408750732e-06,5.90532408750732e-06,0,0
48,67,5.89638511883095e-06,5.89638511883095e-06,0,0
48,68,5.88835564485635e-06,5.88835564485635e-06,0,0
48,69,5.87811564400909e-06,5.87811564400909e-06,0,0
48,70,5.89122373639839e-06,5.89122373639839e-06,0,0
48,71,5.8385994634591e-06,5.8385994634591e-06,0,0
48,72,5.94272842135979e-06,5.94272842135979e-06,0,0
48,73,5.91297157370718e-06,5.91297157370718e-06,0,0
48,74,5.83809014642611e-06,5.83809014642611e-06,0,0
48,75,5.91727939536213e-06,5.91727939536213e-06,0,0
48,76,5.9488115766726e-06,5.9488115766726e-06,0,0
48,77,5.95372739553568e-06,5.95372739553568e-06,0,0
48,78,5.96391237195348e-06,5.96391237195348e-06,0,0
48,79,6.00104340264807e-06,6.00104340264807e-06,0,0
48,80,6.03823400524561e-06,6.03823400524561e-06,0,0
48,81,6.06899766353308e-06,6.06899766353308e-06,0,0
48,82,6.07246511208359e-06,6.07246511208359e-06,0,0
48,83,6.0656466303044e-06,6.0656466303044e-06,0,0
48,84,6.06476714892779e-06,6.06476714892779e-06,0,0
48,85,6.07115180173423e-06,6.07115180173423e-06,0,0
48,86,6.08855498285266e-06,6.08855498285266e-06,0,0
48,87,6.11512905379641e-06,6.11512905379641e-06,0,0
48,88,6.14964528722339e-06,6.14964528722339e-06,0,0
48,89,6.18870080870693e-06,6.18870080870693e-06,0,0
48,90,6.22801462668576e-06,6.22801462668576e-06,0,0
48,91,6.26857399765868e-06,6.26857399765868e-06,0,0
48,92,6.31194370726007e-06,6.31194370726007e-06,0,0
48,93,6.34638854535297e-06,6.34638854535297e-06,0,0
48,94,6.3493325797026e-06,6.3493325797026e-06,0,0
48,95,6.32155115454225e-06,6.32155115454225e-06,0,0
48,96,6.31064858680475e-06,6.31064858680475e-06,0,0
48,97,6.30146723779035e-06,6.30146723779035e-06,0,0
48,98,6.29178975941613e-06,6.29178975941613e-06,0,0
48,99,6.28368752586539e-06,6.28368752586539e-06,0,0
48,100,6.30530712442123e-06,6.30530712442123e-06,0,0
48,101,6.38293386145961e-06,6.38293386145961e-06,0,0
48,102,6.55060784993111e-06,6.55060784993111e-06,0,0
48,103,6.8065814957663e-06,6.8065814957663e-06,0,0
48,104,6.69848577672383e-06,6.69848577672383e-06,0,0
49,48,6.23121832177276e-06,6.23121832177276e-06,0,0
49,49,6.15745148024871e-06,6.15745148024871e-06,0,0
49,50,6.16588795310236e-06,6.16588795310236e-06,0,0
49,51,6.15423005001503e-06,6.15423005001503e-06,0,0
49,52,6.09720109423506e-06,6.09720109423506e-06,0,0
49,53,6.13164866081206e-06,6.13164866081206e-06,0,0
49,54,6.01633655605838e-06,6.01633655605838e-06,0,0
49,55,6.00689963903278e-06,6.00689963903278e-06,0,0
49,56,6.00613566348329e-06,6.00613566348329e-06,0,0
49,57,6.00248540649773e-06,6.00248540649773e-06,0,0
49,58,6.01097144681262e-06,6.01097144681262e-06,0,0
49,59,6.02120235271286e-06,6.02120235271286e-06,0,0
49,60,5.98702990828315e-06,5.98702990828315e-06,0,0
49,61,5.96583959122654e-06,5.96583959122654e-06,0,0
49,62,5.95407436776441e-06,5.95407436776441e-06,0,0
49,63,5.94550283494755e-06,5.94550283494755e-06,0,0
49,64,5.89383989790804e-06,5.89383989790804e-06,0,0
49,65,5.90774425290874e-06,5.90774425290874e-06,0,0
49,66,5.86605392527417e-06,5.86605392527417e-06,0,0
49,67,5.83817700317013e-06,5.83817700317013e-06,0,0
49,68,5.85327916269307e-06,5.85327916269307e-06,0,0
49,69,5.8726859606395e-06,5.8726859606395e-06,0,0
49,70,5.91648995396099e-06,5.91648995396099e-06,0,0
49,71,5.9043650253443e-06,5.9043650253443e-06,0,0
49,72,5.8552168411552e-06,5.8552168411552e-06,0,0
49,73,5.86830992688192e-06,5.86830992688192e-06,0,0
49,74,5.90940817346564e-06,5.90940817346564e-06,0,0
49,75,5.98530959905474e-06,5.98530959905474e-06,0,0
49,76,6.00161774855223e-06,6.00161774855223e-06,0,0
49,77,5.98945644014748e-06,5.98945644014748e-06,0,0
49,78,5.98517272010213e-06,5.98517272010213e-06,0,0
49,79,6.00730118094361e-06,6.00730118094361e-06,0,0
49,80,6.03826129008667e-06,6.03826129008667e-06,0,0
49,81,6.06488811172312e-06,6.06488811172312e-06,0,0
49,82,6.06871117270202e-06,6.06871117270202e-06,0,0
49,83,6.06194680585759e-06,6.06194680585759e-06,0,0
49,84,6.05783907303703e-06,6.05783907303703e-06,0,0
49,85,6.06110961598461e-06,6.06110961598461e-06,0,0
49,86,6.07538186159218e-06,6.07538186159218e-06,0,0
49,87,6.09971721132752e-06,6.09971721132752e-06,0,0
49,88,6.13349948253017e-06,6.13349948253017e-06,0,0
49,89,6.17115210843622e-06,6.17115210843622e-06,0,0
49,90,6.21033950665151e-06,6.21033950665151e-06,0,0
49,91,6.25004895482562e-06,6.25004895482562e-06,0,0
49,92,6.2949789025879e-06,6.2949789025879e-06,0,0
49,93,6.33334548183484e-06,6.33334548183484e-06,0,0
49,94,6.34383968645125e-06,6.34383968645125e-06,0,0
49,95,6.32784031040501e-06,6.32784031040501e-06,0,0
49,96,6.33026047580643e-06,6.33026047580643e-06,0,0
49,97,6.3217589740816e-06,6.3217589740816e-06,0,0
49,98,6.30521253697225e-06,6.30521253697225e-06,0,0
49,99,6.28806083113886e-06,6.28806083113886e-06,0,0
49,100,6.29540090812952e-06,6.29540090812952e-06,0,0
49,101,6.34047864878085e-06,6.34047864878085e-06,0,0
49,102,6.5182593971258e-06,6.5182593971258e-06,0,0
49,103,6.71379439154407e-06,6.71379439154407e-06,0,0
49,104,6.70505824018619e-06,6.70505824018619e-06,0,0
50,49,6.15375483903335e-06,6.15375483903335e-06,0,0
50,50,6.12994790571975e-06,6.12994790571975e-06,0,0
50,51,6.15545241089421e-06,6.15545241089421e-06,0,0
50,52,6.08738173468737e-06,6.08738173468737e-06,0,0
50,53,5.97400867263786e-06,5.97400867263786e-06,0,0
50,54,5.95890787735698e-06,5.95890787735698e-06,0,0
50,55,5.95914571022149e-06,5.95914571022149e-06,0,0
50,56,5.93838512941147e-06,5.93838512941147e-06,0,0
50,57,5.93194090470206e-06,5.93194090470206e-06,0,0
50,58,5.91896923651802e-06,5.91896923651802e-06,0,0
50,59,5.92011247135815e-06,5.92011247135815e-06,0,0
50,60,5.93770482737455e-06,5.93770482737455e-06,0,0
50,61,5.90628769714385e-06,5.90628769714385e-06,0,0
50,62,5.91090929447091e-06,5.91090929447091e-06,0,0
50,63,5.90533045397024e-06,5.90533045397024e-06,0,0
50,64,5.90800436839345e-06,5.90800436839345e-06,0,0
50,65,5.91238722336129e-06,5.91238722336129e-06,0,0
50,66,5.88215971220052e-06,5.88215971220052e-06,0,0
50,67,5.8697878557723e-06,5.8697878557723e-06,0,0
50,68,5.87046588407247e-06,5.87046588407247e-06,0,0
50,69,5.87827253184514e-06,5.87827253184514e-06,0,0
50,70,5.85705993216834e-06,5.85705993216834e-06,0,0
50,71,5.85229054195224e-06,5.85229054195224e-06,0,0
50,72,5.87123167861137e-06,5.87123167861137e-06,0,0
50,73,5.9144454098714e-06,5.9144454098714e-06,0,0
50,74,6.01205329076038e-06,6.01205329076038e-06,0,0
50,75,6.06624325882876e-06,6.06624325882876e-06,0,0
50,76,6.06233061262174e-06,6.06233061262174e-06,0,0
50,77,6.03244370722678e-06,6.03244370722678e-06,0,0
