"I_Value","J_Value","TP_Base","TP_ZeroSettling","Conc_Change","Percent_Change"
36,82,6.06428875471465e-06,7.44611861591693e-06,1.38182986120228e-06,22.7863467109474
36,83,6.04409524385119e-06,7.48284355722717e-06,1.43874831337598e-06,23.8041965807812
36,84,6.04323804509477e-06,7.51356901673716e-06,1.4703309716424e-06,24.3301845909553
36,85,6.07408765063155e-06,7.5348784775997e-06,1.46079082696815e-06,24.04955132342
36,86,6.11349241808057e-06,7.55058226786787e-06,1.4370898497873e-06,23.5068558445763
36,87,6.14100190432509e-06,7.55874634705833e-06,1.41774444273324e-06,23.0865331882526
36,88,6.15729823039146e-06,7.55740074964706e-06,1.4001025192556e-06,22.7389102633507
36,89,6.15116323388065e-06,7.54209122533211e-06,1.39092799145146e-06,22.6124383074444
36,90,6.11732866673265e-06,7.51384777686326e-06,1.39651911013061e-06,22.8289043504428
36,91,6.08425489190267e-06,7.48576030673576e-06,1.40150541483308e-06,23.0349556311044
36,92,6.11481118539814e-06,7.46757450542646e-06,1.35276332002832e-06,22.1227324771474
36,93,6.15641056356253e-06,7.45683155400911e-06,1.30042099044658e-06,21.1230387743027
36,94,6.18561352894176e-06,7.44864837542991e-06,1.26303484648815e-06,20.4189097908972
36,95,6.22266861682874e-06,7.44574617783655e-06,1.22307756100781e-06,19.655193556348
36,96,6.23990626991144e-06,7.44226326787611e-06,1.20235699796467e-06,19.2688310682227
36,97,6.37975517747691e-06,7.48597085475922e-06,1.10621567728231e-06,17.3394690941698
37,74,6.3181896621245e-06,7.25869767848053e-06,9.40508016356034e-07,14.8857199079362
37,75,6.31907869319548e-06,7.27376846043626e-06,9.54689767240779e-07,15.1080531449752
37,76,6.22692050455953e-06,7.28168697605724e-06,1.05476647149771e-06,16.9388138282058
37,77,6.13102656643605e-06,7.29295925339102e-06,1.16193268695497e-06,18.9516824689018
37,78,6.15756971455994e-06,7.31230466044508e-06,1.15473494588514e-06,18.7530957733974
37,79,6.14573173152166e-06,7.33344131731428e-06,1.18770958579262e-06,19.3257635978612
37,80,6.13210522715235e-06,7.36871288609109e-06,1.23660765893874e-06,20.166119352668
37,81,6.09957214692258e-06,7.41100438972353e-06,1.31143224280095e-06,21.5003972608571
37,82,6.06697494731634e-06,7.45236911825486e-06,1.38539417093853e-06,22.8350072807098
37,83,6.04579008722794e-06,7.48771344660781e-06,1.44192335937987e-06,23.8500400870022
37,84,6.05203376835561e-06,7.51453126213164e-06,1.46249749377603e-06,24.1653888552806
37,85,6.08870323048905e-06,7.53405493014725e-06,1.4453516996582e-06,23.7382517252711
37,86,6.12764415564016e-06,7.55021392251365e-06,1.42256976687349e-06,23.2156066955046
37,87,6.15634280620725e-06,7.56018744141329e-06,1.40384463520604e-06,22.8032239171378
37,88,6.17769501332077e-06,7.56172130422783e-06,1.38402629090706e-06,22.4036034139388
37,89,6.17999785390566e-06,7.54978646000382e-06,1.36978860609815e-06,22.1648718734177
37,90,6.15026965533616e-06,7.52182904761867e-06,1.37155939228251e-06,22.3008009265496
37,91,6.10592587690917e-06,7.4905024121108e-06,1.38457653520163e-06,22.6759473192706
37,92,6.12146732237306e-06,7.47252761357231e-06,1.35106029119925e-06,22.0708568721966
37,93,6.15596309216926e-06,7.46256500860909e-06,1.30660191643983e-06,21.2249796965467
37,94,6.18000740360003e-06,7.45474790164735e-06,1.27474049804732e-06,20.6268441896162
37,95,6.20733862888301e-06,7.45026909498847e-06,1.24293046610546e-06,20.023564693604
37,96,6.22339803157956e-06,7.44581711842329e-06,1.22241908684373e-06,19.6423092439335
37,97,6.39994095763541e-06,7.49593164073303e-06,1.09599068309763e-06,17.125012407967
37,98,6.47500974082504e-06,7.53333097236464e-06,1.05832123153959e-06,16.3447048560693
38,73,6.33479430689476e-06,7.25196741768741e-06,9.17173110792646e-07,14.4783408325413
38,74,6.35450442132424e-06,7.2815614657884e-06,9.27057044464163e-07,14.588974733469
38,75,6.29737633062177e-06,7.28088116375147e-06,9.835048331297e-07,15.6176919004711
38,76,6.18039848632179e-06,7.27645647202735e-06,1.09605798570556e-06,17.7344225963958
38,77,6.10707957093837e-06,7.29863313608803e-06,1.19155356514966e-06,19.5110207965831
38,78,6.13612337474478e-06,7.31728368918994e-06,1.18116031444515e-06,19.2492921395062
38,79,6.11178165854653e-06,7.33797014618176e-06,1.22618848763523e-06,20.0627011261203
38,80,6.11880341239157e-06,7.37397795091965e-06,1.25517453852808e-06,20.5133986816139
38,81,6.10047118243529e-06,7.41576150176115e-06,1.31529031932587e-06,21.5604709864527
38,82,6.07078436587472e-06,7.45647957955953e-06,1.38569521368481e-06,22.8256371857667
38,83,6.04875867793453e-06,7.48980664866394e-06,1.44104797072941e-06,23.8238628362917
38,84,6.06008916292922e-06,7.51282686906052e-06,1.4527377061313e-06,23.9722166963811
38,85,6.09985090704868e-06,7.53120957597275e-06,1.43135866892408e-06,23.4654697423845
38,86,6.13787869951921e-06,7.54747361497721e-06,1.409594915458e-06,22.9655062353777
38,87,6.16762554273009e-06,7.55871815272258e-06,1.39109260999248e-06,22.5547514250795
38,88,6.19475531493663e-06,7.56394001655281e-06,1.36918470161618e-06,22.1023209474446
38,89,6.20846230958705e-06,7.5579364420264e-06,1.34947413243935e-06,21.7360445332093
38,90,6.18713102085167e-06,7.53378799345228e-06,1.34665697260061e-06,21.7654510315387
38,91,6.13917154623778e-06,7.49822811485501e-06,1.35905656861723e-06,22.1374587496271
38,92,6.13554493611446e-06,7.4780127761187e-06,1.34246784000425e-06,21.8801728938915
38,93,6.15924545854796e-06,7.46794330552802e-06,1.30869784698007e-06,21.2476975595091
38,94,6.17600289842812e-06,7.46025580156129e-06,1.28425290313317e-06,20.7942406157229
38,95,6.19698448645067e-06,7.45544321034686e-06,1.25845872389618e-06,20.3075984238419
38,96,6.21785193288815e-06,7.45248962630285e-06,1.2346376934147e-06,19.8563379562693
38,97,6.35742480881163e-06,7.48972297515138e-06,1.13229816633975e-06,17.8106418934022
38,98,6.50251104161725e-06,7.54129678171012e-06,1.03878574009286e-06,15.975147653644
39,73,6.33022045803955e-06,7.23947596270591e-06,9.09255504666362e-07,14.3637257295136
39,74,6.29492569714785e-06,7.27898532204563e-06,9.84059624897782e-07,15.6325852320012
39,75,6.25126085651573e-06,7.28135364624904e-06,1.03009278973332e-06,16.4781603803918
39,76,6.11867289990187e-06,7.2824068411137e-06,1.16373394121183e-06,19.019384762838
39,77,6.07805168328923e-06,7.30601459508762e-06,1.22796291179839e-06,20.2032324794885
39,78,6.05854347668355e-06,7.31359750716365e-06,1.2550540304801e-06,20.7154415134628
39,79,6.09183052802109e-06,7.34161312720971e-06,1.24978259918862e-06,20.5157151604906
39,80,6.12188841841999e-06,7.37595564714866e-06,1.25406722872867e-06,20.4849736391036
39,81,6.10707866144367e-06,7.4164777288388e-06,1.30939906739513e-06,21.4406779408602
39,82,6.0733400459867e-06,7.45842589822132e-06,1.38508585223462e-06,22.8059987049449
39,83,6.05210379944765e-06,7.48938646211172e-06,1.43728266266407e-06,23.7484800375573
39,84,6.06845833317493e-06,7.50920617065276e-06,1.44074783747783e-06,23.7415791355372
39,85,6.10759570918162e-06,7.52672349335626e-06,1.41912778417463e-06,23.2354571544616
39,86,6.14299642620608e-06,7.54332813812653e-06,1.40033171192044e-06,22.7955807681511
39,87,6.17231717114919e-06,7.55479777581058e-06,1.3824806046614e-06,22.3980810824729
39,88,6.20555920249899e-06,7.56353165343171e-06,1.35797245093272e-06,21.8831600282834
39,89,6.23140613242867e-06,7.56519102651509e-06,1.33378489408642e-06,21.404236311052
39,90,6.22469042355078e-06,7.54918801249005e-06,1.32449758893927e-06,21.2781278877436
39,91,6.17984414930106e-06,7.51207062421599e-06,1.33222647491493e-06,21.5576063526716
39,92,6.15477028986788e-06,7.48499223846011e-06,1.33022194859223e-06,21.6128610158216
39,93,6.17075511399889e-06,7.47445074011921e-06,1.30369562612032e-06,21.1270031306666
39,94,6.17967452853918e-06,7.46662908568396e-06,1.28695455714478e-06,20.8256041835428
39,95,6.19361799181206e-06,7.46147998142987e-06,1.26786198961781e-06,20.4704583216776
39,96,6.21242952547618e-06,7.45902116250363e-06,1.24659163702745e-06,20.0660889900703
39,97,6.30724844086217e-06,7.48199317968101e-06,1.17474473881884e-06,18.625312603958
39,98,6.43102703179466e-06,7.52400137571385e-06,1.0929743439192e-06,16.9953312047296
39,99,6.48113473289413e-06,7.55381006456446e-06,1.07267533167033e-06,16.5507334113285
40,72,6.24522772341152e-06,7.22374898032285e-06,9.78521256911336e-07,15.6683038673377
40,73,6.27259851171402e-06,7.25876498108846e-06,9.86166469374439e-07,15.7218171628996
40,74,6.26097425993066e-06,7.27589167581755e-06,1.01491741588688e-06,16.210215435355
40,75,6.19286265646224e-06,7.28213035472436e-06,1.08926769826212e-06,17.5890821206162
40,76,6.07486754233832e-06,7.29198609406012e-06,1.2171185517218e-06,20.0353101238699
40,77,5.99145505475462e-06,7.29844578017946e-06,1.30699072542484e-06,21.8142456795642
40,78,6.0119364206912e-06,7.31471118342597e-06,1.30277476273477e-06,21.6698027319622
40,79,6.07032916377648e-06,7.34415561964852e-06,1.27382645587204e-06,20.9844708829524
40,80,6.12100257058046e-06,7.37607206247048e-06,1.25506949189003e-06,20.5043124458451
40,81,6.11451469012536e-06,7.41518715585698e-06,1.30067246573162e-06,21.2718838967244
40,82,6.07413085162989e-06,7.45823217584984e-06,1.38410132421996e-06,22.7868209959381
40,83,6.05529839958763e-06,7.48654520066339e-06,1.43124680107576e-06,23.6362720154836
40,84,6.07586116530001e-06,7.50404842619901e-06,1.42818726089899e-06,23.5059232270735
40,85,6.11378027315368e-06,7.52063306208584e-06,1.40685278893216e-06,23.0111768182087
40,86,6.14277814747766e-06,7.53338281356264e-06,1.39060466608498e-06,22.6380414968428
40,87,6.1695541262452e-06,7.5435182225192e-06,1.37396409627399e-06,22.2700711941106
40,88,6.20540322415764e-06,7.55398832552601e-06,1.34858510136837e-06,21.7324330531549
40,89,6.24016865913291e-06,7.56303643356659e-06,1.32286777443369e-06,21.1992310896531
40,90,6.25217489869101e-06,7.56051758799003e-06,1.30834268929902e-06,20.926201050021
40,91,6.22374591330299e-06,7.53234417061321e-06,1.30859825731022e-06,21.0258946226122
40,92,6.18439071331522e-06,7.49677337807952e-06,1.3123826647643e-06,21.2208886146002
40,93,6.18856756773312e-06,7.48281172491261e-06,1.29424415717949e-06,20.9134689573015
40,94,6.18993271928048e-06,7.47405420042924e-06,1.28412148114876e-06,20.7453221122899
40,95,6.19704314885894e-06,7.4685981417133e-06,1.27155499285436e-06,20.5187371188224
40,96,6.20812261331594e-06,7.46539717511041e-06,1.25727456179447e-06,20.2520897235135
40,97,6.26644578005653e-06,7.47752119423239e-06,1.21107541417587e-06,19.3263527154454
40,98,6.36990307611995e-06,7.5108696364623e-06,1.14096656034235e-06,17.9118354974615
40,99,6.49274898023577e-06,7.55751216274803e-06,1.06476318251225e-06,16.3992661005907
41,72,6.13783777225763e-06,7.19779200153425e-06,1.05995422927663e-06,17.2691796135034
41,73,6.24205131316558e-06,7.27709539205534e-06,1.03504407888977e-06,16.5817938200328
41,74,6.21444905846147e-06,7.28163786334335e-06,1.06718880488188e-06,17.1727017929098
41,75,6.13307429375709e-06,7.27792985344422e-06,1.14485555968713e-06,18.6669116474341
41,76,5.96262998442398e-06,7.28588156562182e-06,1.32325158119784e-06,22.1924148346373
41,77,5.94531275055488e-06,7.29984412828344e-06,1.35453137772856e-06,22.7831812145146
41,78,5.97585494688246e-06,7.31830186850857e-06,1.34244692162611e-06,22.4645165178657
41,79,6.04613433097256e-06,7.34571449356736e-06,1.29958016259479e-06,21.4943977664775
41,80,6.11361429037061e-06,7.37641903469921e-06,1.26280474432861e-06,20.6556168634586
41,81,6.11489349466865e-06,7.41449184715748e-06,1.29959835248883e-06,21.2530006225276
41,82,6.07415313425008e-06,7.45614715924603e-06,1.38199402499595e-06,22.7520445147053
41,83,6.06002095082658e-06,7.48371030567796e-06,1.42368935485138e-06,23.493142456169
41,84,6.0815241340606e-06,7.49819446355104e-06,1.41667032949044e-06,23.2946593364013
41,85,6.11521591054043e-06,7.51015659261611e-06,1.39494068207568e-06,22.8109800615757
41,86,6.14165264778421e-06,7.5195398494543e-06,1.37788720167009e-06,22.4351209794843
41,87,6.16829083810444e-06,7.52854521124391e-06,1.36025437313947e-06,22.0523708891373
41,88,6.20577611698536e-06,7.53970516598201e-06,1.33392904899665e-06,21.4949592742422
41,89,6.24487620370928e-06,7.5528032539296e-06,1.30792705022031e-06,20.9440028521853
41,90,6.27065037406282e-06,7.56280496716499e-06,1.29215459310217e-06,20.6063887479181
41,91,6.25992151981336e-06,7.55094742999063e-06,1.29102591017727e-06,20.6236756497829
41,92,6.22348761680769e-06,7.5164325608057e-06,1.29294494399801e-06,20.7752473148042
41,93,6.20831769992947e-06,7.49377568354248e-06,1.28545798361301e-06,20.7054156334109
41,94,6.20396986050764e-06,7.48298543840065e-06,1.27901557789301e-06,20.6160830347482
41,95,6.2034860093263e-06,7.47647482057801e-06,1.27298881125171e-06,20.5205397310142
41,96,6.20453374722274e-06,7.47189687899663e-06,1.26736313177389e-06,20.4264040362612
41,97,6.24379799774033e-06,7.47890317143174e-06,1.23510517369141e-06,19.7813121779148
41,98,6.32153614787967e-06,7.50297022023005e-06,1.18143407235038e-06,18.6890345117564
41,99,6.49932098895079e-06,7.56172084948048e-06,1.06239986052969e-06,16.3463208285271
41,100,6.49701723887119e-06,7.57334646550589e-06,1.0763292266347e-06,16.5665133254549
42,69,6.28105090072495e-06,7.17169996278244e-06,8.90649062057491e-07,14.1799370222377
42,71,6.12883286521537e-06,7.2545249167888e-06,1.12569205157342e-06,18.3671520553672
42,72,6.14115469943499e-06,7.25962718206574e-06,1.11847248263075e-06,18.2127390917811
42,73,6.14620830674539e-06,7.27373208064819e-06,1.12752377390279e-06,18.3450302630542
42,74,6.09236803938984e-06,7.27447149984073e-06,1.18210346045089e-06,19.4030211702259
42,75,6.00276052864501e-06,7.27786527932039e-06,1.27510475067538e-06,21.2419726655864
42,76,5.90399395150598e-06,7.28556778994971e-06,1.38157383844373e-06,23.4006648684204
42,77,5.90688023294206e-06,7.30370857127127e-06,1.39682833832921e-06,23.6474802813717
42,78,5.95226765653933e-06,7.32457920094021e-06,1.37231154440087e-06,23.0552727731121
42,79,6.03500666329637e-06,7.34770719645894e-06,1.31270053316257e-06,21.7514346942835
42,80,6.1049136093061e-06,7.37607069822843e-06,1.27115708892234e-06,20.8218685844241
42,81,6.10906226938823e-06,7.41359872336034e-06,1.3045364539721e-06,21.3541194449593
42,82,6.07543870501104e-06,7.45390934753232e-06,1.37847064252128e-06,22.6892362749757
42,83,6.06063031227677e-06,7.47720014260267e-06,1.4165698303259e-06,23.3733086714827
42,84,6.08176560490392e-06,7.48859201848973e-06,1.4068264135858e-06,23.131874935322
42,85,6.11277573625557e-06,7.49713035474997e-06,1.3843546184944e-06,22.64690671185
42,86,6.13973088547937e-06,7.50415665606852e-06,1.36442577058915e-06,22.2228921110542
42,87,6.16723809798714e-06,7.51224752093549e-06,1.34500942294835e-06,21.8089426997692
42,88,6.20701530351653e-06,7.52404321247013e-06,1.31702790895361e-06,21.2183770226481
42,89,6.24893391432124e-06,7.53955373511417e-06,1.29061982079293e-06,20.6534400665544
42,90,6.28091584076174e-06,7.55714654587791e-06,1.27623070511618e-06,20.3191817478866
42,91,6.28503721600282e-06,7.5617799666361e-06,1.27674275063328e-06,20.3140046232735
42,92,6.26251949142898e-06,7.53898348193616e-06,1.27646399050718e-06,20.3825950921858
42,93,6.23612459094147e-06,7.51048582969815e-06,1.27436123875668e-06,20.4351471843235
42,94,6.22086872681393e-06,7.494480087189e-06,1.27361136037507e-06,20.4732074619321
42,95,6.2093081396597e-06,7.48499178371276e-06,1.27568364405306e-06,20.5446986260046
42,96,6.20547189100762e-06,7.47973581383121e-06,1.27426392282359e-06,20.5345209067845
42,97,6.2337790041056e-06,7.48434285924304e-06,1.25056385513744e-06,20.0610874128489
42,98,6.28070074526477e-06,7.49888113205088e-06,1.21818038678612e-06,19.3956126265774
42,99,6.42798613625928e-06,7.54694474380813e-06,1.11895860754885e-06,17.4076076679284
42,100,6.50711990601849e-06,7.57770612835884e-06,1.07058622234035e-06,16.4525356502215
42,101,6.57028340356192e-06,7.60148350309464e-06,1.03120009953273e-06,15.6949104961543
43,67,6.13835163676413e-06,7.24293613529881e-06,1.10458449853468e-06,17.9948064871202
43,68,6.119945737737e-06,7.24510209693108e-06,1.12515635919408e-06,18.3850708390453
43,69,6.1141217884142e-06,7.24484016245697e-06,1.13071837404277e-06,18.4935533372168
43,70,6.10686811342021e-06,7.24955953046447e-06,1.14269141704426e-06,18.711578436304
43,71,6.13171459917794e-06,7.26186317479005e-06,1.13014857561211e-06,18.431199908809
43,72,6.16583656665171e-06,7.27608494344167e-06,1.11024837678997e-06,18.0064515948219
43,73,6.08512391409022e-06,7.28085387891042e-06,1.1957299648202e-06,19.6500512019397
43,74,5.96943118580384e-06,7.27604401618009e-06,1.30661283037625e-06,21.8883975659785
43,75,5.90069794270676e-06,7.2745597208268e-06,1.37386177812004e-06,23.2830385737357
43,76,5.85876068726066e-06,7.2863085733843e-06,1.42754788612365e-06,24.3660385246273
43,77,5.87802924201242e-06,7.30541341908975e-06,1.42738417707733e-06,24.2833799953783
43,78,5.93314098296105e-06,7.32546050130622e-06,1.39231951834518e-06,23.4668200594538
43,79,6.02111640546354e-06,7.34696050130879e-06,1.32584409584524e-06,22.0199047246815
43,80,6.0925285652047e-06,7.37385335014551e-06,1.28132478494081e-06,21.0310837483575
43,81,6.0995821513643e-06,7.41066969567328e-06,1.31108754430898e-06,21.494710814178
43,82,6.07433457844309e-06,7.44876251701498e-06,1.3744279385719e-06,22.6268066209184
43,83,6.06093362875981e-06,7.46788646210916e-06,1.40695283334935e-06,23.2134670914923
43,84,6.07820220466238e-06,7.47666626921273e-06,1.39846406455035e-06,23.0078568869861
43,85,6.10697952652117e-06,7.48291404306656e-06,1.37593451654539e-06,22.5305244690935
43,86,6.13291831541574e-06,7.48812817619182e-06,1.35520986077609e-06,22.0973081831144
43,87,6.16187207924668e-06,7.49556784285232e-06,1.33369576360565e-06,21.6443273481377
43,88,6.20495347902761e-06,7.50806157157058e-06,1.30310809254297e-06,21.0010936737463
43,89,6.24439599050675e-06,7.52485993871232e-06,1.28046394820558e-06,20.5058095314943
43,90,6.27560939392424e-06,7.54604752728483e-06,1.27043813336059e-06,20.2440600364734
43,91,6.29791247774847e-06,7.56297504267422e-06,1.26506256492576e-06,20.0870140605387
43,92,6.29630494586308e-06,7.55741302782553e-06,1.26110808196245e-06,20.0293361393025
43,93,6.27104145678459e-06,7.53270614950452e-06,1.26166469271993e-06,20.1189021219904
43,94,6.24382391833933e-06,7.51059860704117e-06,1.26677468870184e-06,20.2884435126538
43,95,6.21921753918286e-06,7.49614900996676e-06,1.27693147078389e-06,20.5320277468806
43,96,6.21344315732131e-06,7.49028595237178e-06,1.27684279505047e-06,20.5496817581081
43,97,6.23354389972519e-06,7.49304672353901e-06,1.25950282381382e-06,20.2052451073513
43,98,6.25846496404847e-06,7.50160916140885e-06,1.24314419736038e-06,19.8634042772721
43,99,6.37722951069009e-06,7.53970198275056e-06,1.16247247206047e-06,18.2284873096041
43,100,6.47749084237148e-06,7.57689304009546e-06,1.09940219772398e-06,16.9726553765605
