"I_Value","J_Value","TP_Base","TP_25Percent_NiagaraRiver","Conc_Change","Percent_Change"
60,52,6.2341364355234e-06,6.71576390232076e-06,4.81627466797363e-07,7.7256484804046
60,53,6.24685571892769e-06,6.73038903187262e-06,4.83533312944928e-07,7.74042709966622
60,54,6.23538880972774e-06,6.72286023473134e-06,4.87471425003605e-07,7.817819223127
60,55,6.23727055426571e-06,6.735994702467e-06,4.98724148201291e-07,7.99587165351053
60,56,6.25611119176028e-06,6.76000854582526e-06,5.03897354064975e-07,8.05448206752849
60,57,6.22005654804525e-06,6.74385410093237e-06,5.23797552887117e-07,8.42110596328468
60,58,6.21056506133755e-06,6.74756029184209e-06,5.36995230504544e-07,8.64647942982653
60,59,6.20672835793812e-06,6.75951423545484e-06,5.52785877516726e-07,8.90623603350932
60,60,6.21534582023742e-06,6.78080095894984e-06,5.65455138712423e-07,9.09772609709468
60,61,6.22168226982467e-06,6.80461153024225e-06,5.82929260417586e-07,9.36931902236167
60,62,6.23766663920833e-06,6.83921916788677e-06,6.0155252867844e-07,9.64387107347544
60,63,6.25251550445682e-06,6.87111332808854e-06,6.18597823631717e-07,9.89358320168542
60,64,6.26628707323107e-06,6.89767057338031e-06,6.31383500149241e-07,10.0758789498561
60,65,6.2851818256604e-06,6.92743378749583e-06,6.42251961835427e-07,10.2185104528451
60,66,6.29835130894207e-06,6.94911932441755e-06,6.50768015475478e-07,10.3323549855269
60,67,6.30396925771493e-06,6.96177403369802e-06,6.57804775983095e-07,10.4347713177386
60,68,6.30698878012481e-06,6.97656150805415e-06,6.69572727929335e-07,10.6163614883755
60,69,6.35281821814715e-06,7.03792602507747e-06,6.85107806930318e-07,10.7843130938844
60,70,6.39347035757964e-06,7.09250934960437e-06,6.99038992024725e-07,10.9336393684221
60,71,6.41788346911198e-06,7.13001782060019e-06,7.12134351488203e-07,11.0960935161189
60,72,6.46948501525912e-06,7.20695243217051e-06,7.37467416911386e-07,11.399167247037
60,73,6.38065512248431e-06,7.11423354005092e-06,7.33578417566605e-07,11.4969137727191
60,74,6.53311644782661e-06,7.31583668311941e-06,7.827202352928e-07,11.9808094887577
60,75,6.58271846987191e-06,7.36891252017813e-06,7.86194050306221e-07,11.9433035744201
60,76,6.61878721075482e-06,7.41836083761882e-06,7.99573626864003e-07,12.0803645955679
60,77,6.5894619183382e-06,7.35185722078313e-06,7.62395302444929e-07,11.5699174210752
60,78,6.47033903078409e-06,7.11935763320071e-06,6.49018602416618e-07,10.0306738074893
60,79,6.29017131359433e-06,6.76530362397898e-06,4.75132310384652e-07,7.55356709216798
60,80,6.12810845268541e-06,6.43587736703921e-06,3.07768914353801e-07,5.02224979747108
60,81,6.02256341153407e-06,6.20767332293326e-06,1.85109911399195e-07,3.07360668124611
60,82,5.96301424593548e-06,6.07297715760069e-06,1.09962911665207e-07,1.84408265903708
60,83,5.92870901527931e-06,5.99456734562409e-06,6.58583303447813e-08,1.11083762375676
60,84,5.91244770475896e-06,5.95295523453387e-06,4.05075297749136e-08,0.685122842478739
60,85,5.90848640058539e-06,5.93434924667235e-06,2.58628460869659e-08,0.437723713545376
60,86,5.91164143770584e-06,5.92875267102499e-06,1.71112333191559e-08,0.289449783101127
60,87,5.92240985497483e-06,5.93399045101251e-06,1.15805960376747e-08,0.195538578403975
60,88,5.94054790781229e-06,5.94860148339649e-06,8.05357558419928e-09,0.135569575553935
60,89,5.96707059230539e-06,5.97281632508384e-06,5.74573277845047e-09,0.0962906788107998
60,90,6.0007014326402e-06,6.00487010160577e-06,4.16866896557622e-09,0.0694696947077082
60,91,6.03708213020582e-06,6.04014076088788e-06,3.05863068206236e-09,0.0506640561797042
60,92,6.07548054176732e-06,6.07776291872142e-06,2.28237695409916e-09,0.0375670194054351
60,93,6.11745917922235e-06,6.11918085269281e-06,1.72167347045615e-09,0.0281436037416274
60,94,6.16345414528041e-06,6.16477291259798e-06,1.31876731757075e-09,0.0213965624872958
60,95,6.20914124738192e-06,6.21016397417407e-06,1.02272679214366e-09,0.0164713082115001
60,96,6.25040684099076e-06,6.25120583208627e-06,7.98991095507517e-10,0.0127830254227238
60,97,6.28699035587488e-06,6.28761154075619e-06,6.2118488131091e-10,0.00988048090022031
60,98,6.31812781648478e-06,6.31861303190817e-06,4.85215423395857e-10,0.00767973421066079
60,99,6.36065396975027e-06,6.36103823126177e-06,3.84261511499062e-10,0.00604122647335505
60,100,6.43595330984681e-06,6.43624480289873e-06,2.91493051918224e-10,0.00452913559009585
60,101,6.58990802548942e-06,6.59014040138572e-06,2.32375896302983e-10,0.00352623883981636
60,102,6.9497596086876e-06,6.94994696459617e-06,1.87355908565223e-10,0.00269586171485727
60,103,7.28743498257245e-06,7.28759687262936e-06,1.61890056915581e-10,0.00222149572933046
60,104,7.8070424933685e-06,7.80720893089892e-06,1.66437530424446e-10,0.00213188964407229
61,48,6.29603664492606e-06,6.8446502154984e-06,5.48613570572343e-07,8.71363369548471
61,49,6.25906250206754e-06,6.7794226197293e-06,5.20360117661767e-07,8.31370700468126
61,50,6.23061896476429e-06,6.73289832775481e-06,5.02279362990521e-07,8.06146814355101
61,51,6.21740400674753e-06,6.70652798362426e-06,4.89123976876726e-07,7.86701292606846
61,52,6.23592359261238e-06,6.72379610477947e-06,4.87872512167087e-07,7.82358066004951
61,53,6.25341772320098e-06,6.7434343691275e-06,4.90016645926517e-07,7.83598134038754
61,54,6.23848791292403e-06,6.73111071591848e-06,4.92622802994447e-07,7.89650969706777
61,55,6.22658762949868e-06,6.72659052725066e-06,5.00002897751983e-07,8.03012705359195
61,56,6.22488460066961e-06,6.73003341944423e-06,5.05148818774614e-07,8.11499089830959
61,57,6.24522635916946e-06,6.76652462061611e-06,5.21298261446645e-07,8.34714758867397
61,58,6.21578101345222e-06,6.74915099807549e-06,5.33369984623278e-07,8.58090050902624
61,59,6.21266508460394e-06,6.76206127536716e-06,5.49396190763218e-07,8.84316445972144
61,60,6.22119296167511e-06,6.78567766954075e-06,5.64484707865631e-07,9.07357658479763
61,61,6.22200832367525e-06,6.80338689562632e-06,5.81378571951063e-07,9.34390540332243
61,62,6.23532287136186e-06,6.83501593812252e-06,5.99693066760665e-07,9.61767464384223
61,63,6.25063557890826e-06,6.86615658196388e-06,6.15521003055619e-07,9.84733464757717
61,64,6.27420877208351e-06,6.90424531057943e-06,6.30036538495915e-07,10.0416891018865
61,65,6.29529768048087e-06,6.9375478233269e-06,6.42250142846024e-07,10.2020615297888
61,66,6.30098656984046e-06,6.95201651979005e-06,6.51029949949589e-07,10.332190724953
61,67,6.29975420451956e-06,6.95850530973985e-06,6.5875110522029e-07,10.4567747222215
61,68,6.34370098850923e-06,7.0244500420813e-06,6.80749053572072e-07,10.7311024716511
61,69,6.40551525066257e-06,7.11502434569411e-06,7.09509095031535e-07,11.0765343187364
61,70,6.46420676275739e-06,7.2008915594779e-06,7.3668479672051e-07,11.396368089041
61,71,6.49442154099233e-06,7.25046584193478e-06,7.56044300942449e-07,11.6414417538244
61,72,6.55848816677462e-06,7.35338198865065e-06,7.9489382187603e-07,12.1200770918971
61,73,6.56674637866672e-06,7.37902564651449e-06,8.12279267847771e-07,12.3695848904201
61,74,6.57984128338285e-06,7.39932875148952e-06,8.19487468106672e-07,12.4545172567651
61,75,6.63396622258006e-06,7.46641808291315e-06,8.32451860333094e-07,12.5483282911462
61,76,6.69813653075835e-06,7.56546751290443e-06,8.67330982146086e-07,12.9488399969639
61,77,6.68918301016674e-06,7.53944095777115e-06,8.50257947604405e-07,12.710938634989
61,78,6.57326154396287e-06,7.31726686353795e-06,7.44005319575081e-07,11.3186629590055
61,79,6.37207313047838e-06,6.92439198246575e-06,5.52318851987366e-07,8.66780466384729
61,80,6.17306386629934e-06,6.53464257993619e-06,3.61578713636845e-07,5.85736226723354
61,81,6.03548869548831e-06,6.24867607257329e-06,2.13187377084978e-07,3.53223057553469
61,82,5.95678602621774e-06,6.07919719186611e-06,1.22411165648373e-07,2.05498678498106
61,83,5.91416892348207e-06,5.98446240474004e-06,7.0293481257977e-08,1.18856059350754
61,84,5.89448472965159e-06,5.93609820498386e-06,4.16134753322694e-08,0.705973078917945
61,85,5.88839975534938e-06,5.91412981520989e-06,2.5730059860507e-08,0.436961839031602
61,86,5.89169758313801e-06,5.90836953051621e-06,1.66719473781995e-08,0.282973576680421
61,87,5.90170702707837e-06,5.91289244766813e-06,1.11854205897544e-08,0.189528564166827
61,88,5.91824209550396e-06,5.92599280935246e-06,7.75071384850889e-09,0.130963109035317
61,89,5.94331459069508e-06,5.94884932070272e-06,5.53473000763915e-09,0.0931253078257777
61,90,5.97724374529207e-06,5.98124779571663e-06,4.00405042455532e-09,0.0669882406537139
61,91,6.01406554778805e-06,6.01699775870657e-06,2.93221091851592e-09,0.0487558856021178
61,92,6.05389595875749e-06,6.05608647674671e-06,2.1905179892201e-09,0.0361836081119187
61,93,6.09870767220855e-06,6.10035340287141e-06,1.64573066285811e-09,0.0269849081364829
61,94,6.14947293797741e-06,6.15074577581254e-06,1.27283783513121e-09,0.0206983240347401
61,95,6.20274931861786e-06,6.20373612036929e-06,9.86801751423627e-10,0.0159091025726558
61,96,6.25432858214481e-06,6.25510165264132e-06,7.73070496506989e-10,0.0123605673471329
61,97,6.30274234936223e-06,6.30334488960216e-06,6.02540239924565e-10,0.00955996939943984
61,98,6.3463558035437e-06,6.34682191957836e-06,4.66116034658626e-10,0.00734462499562905
61,99,6.39610061625717e-06,6.39647214484285e-06,3.71528585674241e-10,0.00580867325210481
61,100,6.47998467684374e-06,6.4802693486854e-06,2.84671841654927e-10,0.0043930943644389
61,101,6.64406479700119e-06,6.64429444441339e-06,2.29647412197664e-10,0.00345642944814921
61,102,7.08691823092522e-06,7.08708739693975e-06,1.69166014529765e-10,0.00238701801005089
61,103,7.45557508707861e-06,7.45573515814613e-06,1.60071067512035e-10,0.00214699826160235
61,104,7.76672641222831e-06,7.76688193582231e-06,1.55523594003171e-10,0.00200243430434613
62,48,6.31313196208794e-06,6.87669808030478e-06,5.63566118216841e-07,8.92688639491788
62,49,6.27100143901771e-06,6.80156972521218e-06,5.30568286194466e-07,8.46066280408276
62,50,6.23544519839925e-06,6.74239618092543e-06,5.06950982526178e-07,8.13014895321863
62,51,6.20579248788999e-06,6.69708833811455e-06,4.9129585022456e-07,7.91673023523227
62,52,6.23224286755431e-06,6.72344094709842e-06,4.9119807954412e-07,7.88156190288005
62,53,6.26884366283775e-06,6.76538911648095e-06,4.96545453643193e-07,7.92084601801059
62,54,6.21254548605066e-06,6.7056266743748e-06,4.9308118832414e-07,7.93686242509259
62,55,6.17714340478415e-06,6.68242091705906e-06,5.05277512274915e-07,8.17979248925291
62,56,6.19123829892487e-06,6.7079627115163e-06,5.16724412591429e-07,8.34605918304195
62,57,6.19328602624591e-06,6.72467695039813e-06,5.3139092415222e-07,8.58011275275017
62,58,6.23338200966828e-06,6.7699052124226e-06,5.36523202754324e-07,8.60725689396464
62,59,6.20337186774123e-06,6.75214778311783e-06,5.48775915376609e-07,8.84641332289547
62,60,6.18683498032624e-06,6.75179171594209e-06,5.64956735615851e-07,9.13159535388255
62,61,6.19842376181623e-06,6.77771458867937e-06,5.79290826863144e-07,9.34577642838351
62,62,6.20488845015643e-06,6.79915774526307e-06,5.94269295106642e-07,9.57743720745954
62,63,6.21628623775905e-06,6.82304835208924e-06,6.06762114330195e-07,9.76084580282987
62,64,6.22928200755268e-06,6.84832411934622e-06,6.19042111793533e-07,9.93761578048604
62,65,6.24752374278614e-06,6.87580177327618e-06,6.28278030490037e-07,10.0564328581463
62,66,6.26208384346683e-06,6.89793569108588e-06,6.35851847619051e-07,10.1539976709579
62,67,6.26972132522496e-06,6.91202239977429e-06,6.42301074549323e-07,10.2444916006897
62,68,6.2977214838611e-06,6.9576344685629e-06,6.59912984701805e-07,10.4785990678206
62,69,6.34549769529258e-06,7.03289833836607e-06,6.87400643073488e-07,10.832887758882
62,70,6.41528731648577e-06,7.14062161932816e-06,7.25334302842384e-07,11.3063416657652
62,71,6.48555214866064e-06,7.25645486454596e-06,7.70902715885313e-07,11.8864623738245
62,72,6.60852902001352e-06,7.44985618439387e-06,8.41327164380345e-07,12.7309294070199
62,73,6.67224230710417e-06,7.56266399548622e-06,8.90421688382048e-07,13.3451641501986
62,74,6.61971444060327e-06,7.47767035136349e-06,8.57955910760211e-07,12.9606181423443
62,75,6.6900315687235e-06,7.56778035793104e-06,8.77748789207544e-07,13.1202488387514
62,76,6.78154719935264e-06,7.7153717938927e-06,9.33824594540056e-07,13.7700817687916
62,77,6.79673576087225e-06,7.72858948039357e-06,9.31853719521314e-07,13.7103126016146
62,78,6.6890584093926e-06,7.52663936509634e-06,8.37580955703743e-07,12.5216570769906
62,79,6.47448905510828e-06,7.12311339157168e-06,6.48624336463399e-07,10.0181548063881
62,80,6.23930145593476e-06,6.67361973683001e-06,4.34318280895241e-07,6.9610081186592
62,81,6.06179401074769e-06,6.31644388704444e-06,2.54649876296753e-07,4.20089953312919
62,82,5.95670962866279e-06,6.09831431575003e-06,1.41604687087238e-07,2.37722997954873
62,83,5.90184299653629e-06,5.98002134211129e-06,7.81783455749974e-08,1.32464292291203
62,84,5.87652539252304e-06,5.92089008932817e-06,4.43646968051326e-08,0.754947759803433
62,85,5.86707392358221e-06,5.89351839153096e-06,2.64444679487497e-08,0.450726687496783
62,86,5.86742044106359e-06,5.88415514357621e-06,1.67347025126219e-08,0.285213965501821
62,87,5.87590557188378e-06,5.88701323067653e-06,1.11076587927528e-08,0.18903739443845
62,88,5.8914874898619e-06,5.89914134252467e-06,7.65385266277008e-09,0.129913755667662
62,89,5.91518983128481e-06,5.92061405768618e-06,5.42422640137374e-09,0.0916999547957969
62,90,5.94726679992164e-06,5.95117853663396e-06,3.91173671232536e-09,0.0657736880473717
62,91,5.98318047195789e-06,5.9860581131943e-06,2.87764123640954e-09,0.0480955112401596
62,92,6.02402315053041e-06,6.02616319156368e-06,2.1400410332717e-09,0.0355251130315339
62,93,6.0722150010406e-06,6.07383344686241e-06,1.61844582180493e-09,0.0266533023209417
62,94,6.12914573139278e-06,6.13040174357593e-06,1.25601218314841e-09,0.0204924509579739
62,95,6.19167667537113e-06,6.19264392298646e-06,9.67247615335509e-10,0.0156217397330027
62,96,6.25571556156501e-06,6.25647271590424e-06,7.57154339225963e-10,0.0121034009902545
62,97,6.31876355328131e-06,6.31935063211131e-06,5.87078829994425e-10,0.00929103969540935
62,98,6.3779061747482e-06,6.37836592431995e-06,4.59749571746215e-10,0.00720847185815439
62,99,6.43612702333485e-06,6.4364894569735e-06,3.62433638656512e-10,0.00563123812414626
62,100,6.52714652460418e-06,6.52742619422497e-06,2.79669620795175e-10,0.00428471491701552
62,101,6.69332439429127e-06,6.69354176352499e-06,2.1736923372373e-10,0.00324755264975838
62,102,7.21235937817255e-06,7.21252308721887e-06,1.63709046319127e-10,0.00226984039112881
62,103,7.59914655645844e-06,7.59928980187397e-06,1.43245415529236e-10,0.00188501977774719
62,104,7.8909151852713e-06,7.89106252341298e-06,1.47338141687214e-10,0.00186718698944106
63,48,6.33484251011396e-06,6.91974582878174e-06,5.84903318667784e-07,9.23311538896114
63,49,6.29717624178738e-06,6.85121676724521e-06,5.54040525457822e-07,8.7982375621198
63,50,6.2090784922475e-06,6.72254873279599e-06,5.13470240548486e-07,8.2696690207668
63,51,6.21583558313432e-06,6.72459373163292e-06,5.087581484986e-07,8.18487139330124
63,52,6.23199821347953e-06,6.73808244755492e-06,5.06084234075388e-07,8.12073779130345
63,53,6.2999788497109e-06,6.81934625390568e-06,5.19367404194782e-07,8.24395472722286
63,54,6.24167387286434e-06,6.7500000113796e-06,5.08326138515258e-07,8.1440675829797
63,55,6.21355820840108e-06,6.73019712849054e-06,5.16638920089463e-07,8.31470315013607
63,56,6.24331551080104e-06,6.78070455251145e-06,5.37389041710412e-07,8.60743047152943
63,57,6.22753441348323e-06,6.77135631121928e-06,5.43821897736052e-07,8.73253942296367
63,58,6.24993845121935e-06,6.795632543799e-06,5.45694092579652e-07,8.73119146434455
63,59,6.25938992016017e-06,6.80787707096897e-06,5.48487150808796e-07,8.76262955024155
63,60,6.24656058789697e-06,6.79994491292746e-06,5.53384325030493e-07,8.85902437419247
63,61,6.24118456471479e-06,6.80110952089308e-06,5.59924956178293e-07,8.97145326135505
63,62,6.2294429881149e-06,6.79826325722388e-06,5.68820269108983e-07,9.13115779684043
63,63,6.22628476776299e-06,6.803326868976e-06,5.7704210121301e-07,9.26783985532889
63,64,6.23505775365629e-06,6.82008794683497e-06,5.85030193178682e-07,9.38291538415366
63,65,6.24088033873704e-06,6.83329699313617e-06,5.9241665439913e-07,9.49251743735591
63,66,6.24665517534595e-06,6.84664701111615e-06,5.99991835770197e-07,9.60500970404483
63,67,6.24836366114323e-06,6.85941358824493e-06,6.11049927101703e-07,9.77935920890211
63,68,6.25220309302676e-06,6.87592182657681e-06,6.23718733550049e-07,9.97598325373816
63,69,6.28611223874032e-06,6.92503454047255e-06,6.38922301732237e-07,10.1640294901936
63,70,6.31214334134711e-06,6.97355699230684e-06,6.6141365095973e-07,10.4784320506032
63,71,6.3661314015917e-06,7.05261300026905e-06,6.86481598677346e-07,10.7833400753511
63,72,6.45553836875479e-06,7.1983786256169e-06,7.4284025686211e-07,11.5070225661969
63,73,6.63538048684131e-06,7.5478533290152e-06,9.12472842173884e-07,13.7516280186708
63,74,6.64872322886367e-06,7.54761958887684e-06,8.98896360013168e-07,13.5198342459323
63,75,6.74686634738464e-06,7.66946959629422e-06,9.22603248909581e-07,13.674544616809
63,76,6.86571320329676e-06,7.86165765020996e-06,9.95944446913199e-07,14.5060595661783
63,77,6.90868819219759e-06,7.92351784184575e-06,1.01482964964816e-06,14.6891800789949
63,78,6.81281153447344e-06,7.73688771005254e-06,9.24076175579103e-07,13.5638006556206
63,79,6.60012528896914e-06,7.36078118279693e-06,7.60655893827789e-07,11.5248705217624
63,80,6.33315630693687e-06,6.86143357597757e-06,5.282772690407e-07,8.34145319391634
63,81,6.10775214227033e-06,6.42090799374273e-06,3.13155851472402e-07,5.12718663393564
63,82,5.96636618865887e-06,6.13676957073039e-06,1.70403382071527e-07,2.85606643446453
63,83,5.89284809393575e-06,5.98319866185193e-06,9.03505679161754e-08,1.53322411295743
63,84,5.85832867727731e-06,5.90732952332473e-06,4.90008460474201e-08,0.836430469281786
63,85,5.84374947720789e-06,5.87179556532647e-06,2.80460881185718e-08,0.479933101649184
63,86,5.84099461775622e-06,5.85827956456342e-06,1.72849468071945e-08,0.2959247172502
63,87,5.84660165259265e-06,5.85791394769331e-06,1.13122951006517e-08,0.193484963964242
63,88,5.85936868446879e-06,5.867094387213e-06,7.72570274421014e-09,0.131852135618098
63,89,5.880894150323e-06,5.88634156883927e-06,5.44741851626895e-09,0.0926290862754223
63,90,5.90947911405237e-06,5.91342177358456e-06,3.94265953218564e-09,0.0667175474537213
63,91,5.94322045799345e-06,5.94612038185005e-06,2.89992385660298e-09,0.0487938126660382
63,92,5.98398082729545e-06,5.98614587943302e-06,2.16505213757046e-09,0.0361808000402465
63,93,6.03522084929864e-06,6.03687067268766e-06,1.64982338901609e-09,0.0273365868493084
