OBJECTID,I_Value,J_Value,RASTERVALU
8536,180,44,5.72835
8537,180,45,5.82072
8538,180,46,5.90501
8539,180,47,5.98025
8540,180,48,6.06092
8541,180,49,6.12961
8542,180,50,6.17931
8543,180,51,6.22798
8544,180,52,6.26059
8545,180,53,6.29431
8546,180,54,6.3182
8547,180,55,6.33277
8548,180,56,6.34586
8549,180,57,6.35518
8550,180,58,6.36126
8551,180,59,6.36424
8552,180,60,6.3675
8553,180,61,6.36859
8554,180,62,6.36943
8555,180,63,6.37094
8556,180,64,6.37189
8557,180,65,6.37334
8558,180,66,6.37536
8559,180,67,6.38027
8560,180,68,6.39159
8561,180,69,6.40771
8562,180,70,6.42488
8563,180,71,6.4582
8564,180,72,6.50327
8565,180,73,6.5544
8566,180,74,6.55855
8567,180,75,6.4674
8568,180,76,6.2912
8569,180,77,6.11009
8570,180,78,6.06115
8571,180,79,6.15924
8572,180,80,6.31037
8573,180,81,6.43528
8574,180,82,6.50218
8575,180,83,6.5037
8576,180,84,6.44057
8577,180,85,6.32167
8578,180,86,6.09452
8579,180,87,5.96602
8580,180,88,5.87369
8581,180,89,5.83955
8582,180,90,5.84876
8583,180,91,5.88381
8584,180,92,5.92031
8585,180,93,5.90575
8586,180,94,5.93317
8587,180,95,5.70813
8588,180,96,5.6699
8589,180,97,5.63004
8590,180,98,5.57327
8591,180,99,5.5412
8592,180,100,5.517
8593,180,101,5.50386
8594,181,14,4.42515
8595,181,15,4.30298
8596,181,16,4.18569
8597,181,17,4.07644
8598,181,18,4.00639
8599,181,19,3.96179
8600,181,20,3.91272
8601,181,21,3.87738
8602,181,22,3.84933
8603,181,23,3.82682
8604,181,24,3.8121
8605,181,25,3.80673
8606,181,26,3.80991
8607,181,27,3.82376
8608,181,28,3.84812
8609,181,29,3.88439
8610,181,30,3.9324
8611,181,31,4.0071
8612,181,32,4.08381
8613,181,33,4.17137
8614,181,34,4.27285
8615,181,35,4.38313
8616,181,36,4.50609
8617,181,37,4.6379
8618,181,38,4.77277
8619,181,39,4.916
8620,181,40,5.06173
8621,181,41,5.20301
8622,181,42,5.34631
8623,181,43,5.50655
8624,181,44,5.63705
8625,181,45,5.75883
8626,181,46,5.86645
8627,181,47,5.96745
8628,181,48,6.05696
8629,181,49,6.14519
8630,181,50,6.22085
8631,181,51,6.27264
8632,181,52,6.32134
8633,181,53,6.35571
8634,181,54,6.3781
8635,181,55,6.39615
8636,181,56,6.40556
8637,181,57,6.41004
8638,181,58,6.41119
8639,181,59,6.40918
8640,181,60,6.40611
8641,181,61,6.40181
8642,181,62,6.39531
8643,181,63,6.39014
8644,181,64,6.38512
8645,181,65,6.38021
8646,181,66,6.37629
8647,181,67,6.37103
8648,181,68,6.36907
8649,181,69,6.37254
8650,181,70,6.3823
8651,181,71,6.40333
8652,181,72,6.43988
8653,181,73,6.48575
8654,181,74,6.4981
8655,181,75,6.43112
8656,181,76,6.28767
8657,181,77,6.14013
8658,181,78,6.09321
8659,181,79,6.17215
8660,181,80,6.29832
8661,181,81,6.40634
8662,181,82,6.46587
8663,181,83,6.46926
8664,181,84,6.41775
8665,181,85,6.31872
8666,181,86,6.1084
8667,181,87,6.00321
8668,181,88,5.92457
8669,181,89,5.86721
8670,181,90,5.87668
8671,181,91,5.89608
8672,181,92,5.91666
8673,181,93,5.92066
8674,181,94,5.73333
8675,181,95,5.69999
8676,181,96,5.66451
8677,181,97,5.62803
8678,181,98,5.57479
8679,181,99,5.54811
8680,181,100,5.52862
8681,181,101,5.51768
8682,182,18,4.30171
8683,182,19,4.26712
8684,182,20,4.2438
8685,182,21,4.21827
8686,182,22,4.19752
8687,182,23,4.19399
8688,182,24,4.18462
8689,182,25,4.18167
8690,182,26,4.19788
8691,182,27,4.20932
8692,182,28,4.22865
8693,182,29,4.26805
8694,182,30,4.30394
8695,182,31,4.35952
8696,182,32,4.41232
8697,182,33,4.47372
8698,182,34,4.55233
8699,182,35,4.64679
8700,182,36,4.73176
8701,182,37,4.82856
8702,182,38,4.92362
8703,182,39,5.0226
8704,182,40,5.12645
8705,182,41,5.22823
8706,182,42,5.32998
8707,182,43,5.42938
8708,182,44,5.52628
8709,182,45,5.61669
8710,182,46,5.70458
8711,182,47,5.78715
8712,182,48,5.87258
8713,182,49,5.94099
8714,182,50,6.01333
8715,182,51,6.07606
8716,182,52,6.11669
8717,182,53,6.16288
8718,182,54,6.20097
8719,182,55,6.23179
8720,182,56,6.24878
8721,182,57,6.26886
8722,182,58,6.28259
8723,182,59,6.2899
8724,182,60,6.29866
8725,182,61,6.30546
8726,182,62,6.3107
8727,182,63,6.31233
8728,182,64,6.31575
8729,182,65,6.3187
8730,182,66,6.31942
8731,182,67,6.32278
8732,182,68,6.32968
8733,182,69,6.33824
8734,182,70,6.34986
8735,182,71,6.37016
8736,182,72,6.4018
8737,182,73,6.44458
8738,182,74,6.46411
8739,182,75,6.42677
8740,182,76,6.33778
8741,182,77,6.23867
8742,182,78,6.20231
8743,182,79,6.24104
8744,182,80,6.32726
8745,182,81,6.40457
8746,182,82,6.448
8747,182,83,6.44813
8748,182,84,6.40516
8749,182,85,6.32564
8750,182,86,6.12842
8751,182,87,5.96933
8752,182,88,5.92302
8753,182,89,5.9118
8754,182,90,5.90693
8755,182,91,5.91171
8756,182,92,5.91867
8757,182,93,5.91353
8758,182,94,5.72081
8759,182,95,5.68911
8760,182,96,5.65666
8761,182,97,5.6
8762,182,98,5.57298
8763,182,99,5.55055
8764,182,100,5.53391
8765,182,101,5.5239
8766,183,18,4.82128
8767,183,19,4.81511
8768,183,20,4.80049
8769,183,21,4.78972
8770,183,22,4.79375
8771,183,23,4.78971
8772,183,24,4.78928
8773,183,25,4.80431
8774,183,26,4.81161
8775,183,27,4.83439
8776,183,28,4.84977
8777,183,29,4.86935
8778,183,30,4.90377
8779,183,31,4.93141
8780,183,32,4.96312
8781,183,33,5.00802
8782,183,34,5.04687
8783,183,35,5.08919
8784,183,36,5.14207
8785,183,37,5.18969
8786,183,38,5.23971
8787,183,39,5.29696
8788,183,40,5.34974
8789,183,41,5.40735
8790,183,42,5.46104
8791,183,43,5.51486
8792,183,44,5.58084
8793,183,45,5.63262
8794,183,46,5.68322
8795,183,47,5.73215
8796,183,48,5.7789
8797,183,49,5.83209
8798,183,50,5.87403
8799,183,51,5.91908
8800,183,52,5.96189
8801,183,53,6.00103
8802,183,54,6.03127
8803,183,55,6.06393
8804,183,56,6.09099
8805,183,57,6.11348
8806,183,58,6.13398
8807,183,59,6.15265
8808,183,60,6.17042
8809,183,61,6.18572
8810,183,62,6.19969
8811,183,63,6.21081
8812,183,64,6.2227
8813,183,65,6.2337
8814,183,66,6.24394
8815,183,67,6.25992
8816,183,68,6.28142
8817,183,69,6.3005
8818,183,70,6.31944
8819,183,71,6.34584
8820,183,72,6.37863
8821,183,73,6.41861
8822,183,74,6.44372
8823,183,75,6.43254
8824,183,76,6.38873
8825,183,77,6.33703
8826,183,78,6.31397
8827,183,79,6.33764
8828,183,80,6.36839
8829,183,81,6.41474
8830,183,82,6.43973
8831,183,83,6.43421
8832,183,84,6.39685
8833,183,85,6.2123
8834,183,86,6.0365
8835,183,87,5.98734
8836,183,88,5.97042
8837,183,89,5.94175
8838,183,90,5.92807
8839,183,91,5.92045
8840,183,92,5.91155
8841,183,93,5.90347
8842,183,94,5.8863
8843,183,95,5.67872
8844,183,96,5.64913
8845,183,97,5.57012
8846,183,98,5.54822
8847,183,99,5.5303
8848,183,100,5.51692
8849,183,101,5.50818
8850,184,21,5.28987
8851,184,22,5.28772
8852,184,23,5.29619
8853,184,24,5.29788
8854,184,25,5.30156
8855,184,26,5.31577
8856,184,27,5.32342
8857,184,28,5.33311
8858,184,29,5.35286
8859,184,30,5.36638
8860,184,31,5.38185
8861,184,32,5.40652
8862,184,33,5.4254
8863,184,34,5.44597
8864,184,35,5.47454
8865,184,36,5.49783
8866,184,37,5.52815
8867,184,38,5.55357
8868,184,39,5.58
8869,184,40,5.61189
8870,184,41,5.63948
8871,184,42,5.66757
8872,184,43,5.69955
8873,184,44,5.72783
8874,184,45,5.75614
8875,184,46,5.78687
8876,184,47,5.8145
8877,184,48,5.84177
8878,184,49,5.87417
8879,184,50,5.90689
8880,184,51,5.9369
8881,184,52,5.96085
8882,184,53,5.98864
8883,184,54,6.01511
8884,184,55,6.04023
8885,184,56,6.06035
8886,184,57,6.08293
8887,184,58,6.10076
8888,184,59,6.11775
8889,184,60,6.13389
8890,184,61,6.14923
8891,184,62,6.16382
8892,184,63,6.18039
8893,184,64,6.19336
8894,184,65,6.20581
8895,184,66,6.21769
8896,184,67,6.23764
8897,184,68,6.26385
8898,184,69,6.28738
8899,184,70,6.30861
8900,184,71,6.33594
8901,184,72,6.36724
8902,184,73,6.40177
8903,184,74,6.42653
8904,184,75,6.43141
8905,184,76,6.41972
8906,184,77,6.40072
8907,184,78,6.39066
8908,184,79,6.40297
8909,184,80,6.40254
8910,184,81,6.42554
8911,184,82,6.43472
8912,184,83,6.42265
8913,184,84,6.2594
8914,184,85,6.07928
8915,184,86,6.0337
8916,184,87,5.99164
8917,184,88,5.98397
8918,184,89,5.95438
8919,184,90,5.93411
8920,184,91,5.9187
8921,184,92,5.74432
8922,184,93,5.86315
8923,184,94,5.66893
8924,184,95,5.66225
8925,184,96,5.63442
8926,184,97,5.60777
8927,184,98,5.53647
8928,184,99,5.51904
8929,184,100,5.50526
8930,184,101,5.48491
8931,185,25,5.67027
8932,185,26,5.67989
8933,185,27,5.68435
8934,185,28,5.68985
8935,185,29,5.70224
8936,185,30,5.70966
8937,185,31,5.71805
8938,185,32,5.73287
8939,185,33,5.74296
8940,185,34,5.75391
8941,185,35,5.77069
8942,185,36,5.78304
8943,185,37,5.80075
8944,185,38,5.81426
8945,185,39,5.82834
8946,185,40,5.84705
8947,185,41,5.86191
8948,185,42,5.87714
8949,185,43,5.89626
8950,185,44,5.91187
8951,185,45,5.92768
8952,185,46,5.94664
8953,185,47,5.96246
8954,185,48,5.97831
8955,185,49,5.99776
8956,185,50,6.01576
8957,185,51,6.03461
8958,185,52,6.05313
8959,185,53,6.07126
8960,185,54,6.08575
8961,185,55,6.10307
8962,185,56,6.11988
8963,185,57,6.13325
8964,185,58,6.15032
8965,185,59,6.16281
8966,185,60,6.17493
8967,185,61,6.18668
8968,185,62,6.19805
8969,185,63,6.20992
8970,185,64,6.22272
8971,185,65,6.23284
8972,185,66,6.24259
8973,185,67,6.25973
8974,185,68,6.282
8975,185,69,6.3019
8976,185,70,6.31955
8977,185,71,6.34152
8978,185,72,6.36494
8979,185,73,6.38815
8980,185,74,6.40557
8981,185,75,6.41687
8982,185,76,6.42523
8983,185,77,6.42876
8984,185,78,6.43253
8985,185,79,6.44202
8986,185,80,6.45752
8987,185,81,6.43087
8988,185,82,6.42813
8989,185,83,6.2751
8990,185,84,6.10252
8991,185,85,6.06185
8992,185,86,6.02013
8993,185,87,5.78607
8994,185,88,5.97807
8995,185,89,5.78844
8996,185,90,5.76808
8997,185,91,5.74744
8998,185,92,5.72402
8999,185,93,5.69778
9000,185,94,5.63679
9001,185,95,5.62074
9002,185,96,5.61715
9003,185,97,5.59131
9004,185,98,5.53425
9005,185,99,5.50237
9006,185,100,5.47483
9007,185,101,5.46306
9008,186,28,5.95458
9009,186,29,5.95822
9010,186,30,5.9624
9011,186,31,5.97132
9012,186,32,5.97647
9013,186,33,5.98616
9014,186,34,5.99218
9015,186,35,5.99864
9016,186,36,6.00932
9017,186,37,6.01651
9018,186,38,6.02179
9019,186,39,6.03316
9020,186,40,6.04122
9021,186,41,6.05289
9022,186,42,6.0614
9023,186,43,6.07013
9024,186,44,6.08206
9025,186,45,6.09106
9026,186,46,6.10019
9027,186,47,6.11213
9028,186,48,6.12372
9029,186,49,6.13299
9030,186,50,6.14462
9031,186,51,6.15619
9032,186,52,6.16768
9033,186,53,6.17681
9034,186,54,6.18805
9035,186,55,6.19909
9036,186,56,6.20992
9037,186,57,6.22012
9038,186,58,6.22844
9039,186,59,6.2385
9040,186,60,6.24642
9041,186,61,6.25414
9042,186,62,6.26165
9043,186,63,6.26895
9044,186,64,6.27762
9045,186,65,6.28542
9046,186,66,6.2919
9047,186,67,6.30275
9048,186,68,6.31766
9049,186,69,6.33061
9050,186,70,6.34158
9051,186,71,6.3541
9052,186,72,6.36508
9053,186,73,6.37161
9054,186,74,6.37486
9055,186,75,6.38806
9056,186,76,6.41057
9057,186,77,6.43195
9058,186,78,6.44791
9059,186,79,6.46001
9060,186,80,6.46952
9061,186,81,6.36932
9062,186,82,6.30889
9063,186,83,6.13329
9064,186,84,6.098
9065,186,85,5.83668
9066,186,86,5.79038
9067,186,87,5.8146
9068,186,88,5.78732
9069,186,89,5.7645
9070,186,90,5.74392
9071,186,91,5.72306
9072,186,92,5.70124
9073,186,93,5.67701
9074,186,94,5.61681
9075,186,95,5.59356
9076,186,96,5.56613
9077,186,97,5.53643
9078,186,98,5.51445
9079,186,99,5.49464
9080,186,100,5.45098
9081,186,101,5.43602
9082,187,29,6.15137
9083,187,30,6.15379
9084,187,31,6.1565
9085,187,32,6.16261
9086,187,33,6.16584
9087,187,34,6.17234
9088,187,35,6.17603
9089,187,36,6.17856
9090,187,37,6.18553
9091,187,38,6.18979
9092,187,39,6.19424
9093,187,40,6.20157
9094,187,41,6.20629
9095,187,42,6.21375
9096,187,43,6.21869
9097,187,44,6.22374
9098,187,45,6.23129
9099,187,46,6.23645
9100,187,47,6.24395
9101,187,48,6.24916
9102,187,49,6.25589
9103,187,50,6.2626
9104,187,51,6.26928
9105,187,52,6.27449
9106,187,53,6.28105
9107,187,54,6.2875
9108,187,55,6.29384
9109,187,56,6.30002
9110,187,57,6.30478
9111,187,58,6.30944
9112,187,59,6.31398
9113,187,60,6.31952
9114,187,61,6.32374
9115,187,62,6.32781
9116,187,63,6.33171
9117,187,64,6.33638
9118,187,65,6.33988
9119,187,66,6.34319
9120,187,67,6.34932
9121,187,68,6.35553
9122,187,69,6.36088
9123,187,70,6.36444
9124,187,71,6.36617
9125,187,72,6.36301
9126,187,73,6.35009
9127,187,74,6.33726
9128,187,75,6.35081
9129,187,76,6.38581
9130,187,77,6.42232
9131,187,78,6.44888
9132,187,79,6.37703
9133,187,80,6.37464
9134,187,81,6.36439
9135,187,82,6.14297
9136,187,83,6.10891
9137,187,84,5.85291
9138,187,85,5.81558
9139,187,86,5.82127
9140,187,87,5.78684
9141,187,88,5.75902
9142,187,89,5.73598
9143,187,90,5.71615
9144,187,91,5.69752
9145,187,92,5.67764
9146,187,93,5.62766
9147,187,94,5.60171
9148,187,95,5.57332
9149,187,96,5.54603
9150,187,97,5.51479
9151,187,98,5.49193
9152,187,99,5.46875
9153,187,100,5.44754
9154,187,101,5.40443
9155,188,29,6.29208
9156,188,30,6.29356
9157,188,31,6.29757
9158,188,32,6.29936
9159,188,33,6.3036
9160,188,34,6.30565
9161,188,35,6.30784
9162,188,36,6.31146
9163,188,37,6.31383
9164,188,38,6.31847
9165,188,39,6.32102
9166,188,40,6.32574
9167,188,41,6.3284
9168,188,42,6.33113
9169,188,43,6.3359
9170,188,44,6.33868
9171,188,45,6.34341
9172,188,46,6.3462
9173,188,47,6.349
9174,188,48,6.3536
9175,188,49,6.35724
9176,188,50,6.35911
9177,188,51,6.36179
9178,188,52,6.36527
9179,188,53,6.36865
9180,188,54,6.37189
9181,188,55,6.375
9182,188,56,6.37722
9183,188,57,6.38003
9184,188,58,6.382
9185,188,59,6.38385
9186,188,60,6.38613
9187,188,61,6.38766
9188,188,62,6.38904
9189,188,63,6.39025
9190,188,64,6.39129
9191,188,65,6.39251
9192,188,66,6.39314
9193,188,67,6.3936
9194,188,68,6.39303
9195,188,69,6.39174
9196,188,70,6.38814
9197,188,71,6.38033
9198,188,72,6.36427
9199,188,73,6.33405
9200,188,74,6.30622
9201,188,75,6.32074
9202,188,76,6.33572
9203,188,77,6.35912
9204,188,78,6.37352
9205,188,79,6.37772
9206,188,80,6.18694
9207,188,81,6.15206
9208,188,82,5.98465
9209,188,83,5.94193
9210,188,84,5.83056
9211,188,85,5.79021
9212,188,86,5.79067
9213,188,87,5.75335
9214,188,88,5.72415
9215,188,89,5.70343
9216,188,90,5.68543
9217,188,91,5.67018
9218,188,92,5.65361
9219,188,93,5.60635
9220,188,94,5.58158
9221,188,95,5.55343
9222,188,96,5.52541
9223,188,97,5.49253
9224,188,98,5.46653
9225,188,99,5.44034
9226,188,100,5.41476
9227,188,101,5.39133
9228,189,29,6.29706
9229,189,30,6.29914
9230,189,31,6.3032
9231,189,32,6.30545
9232,189,33,6.30966
9233,189,34,6.31206
9234,189,35,6.31637
9235,189,36,6.30425
9236,189,37,6.30698
9237,189,38,6.31063
9238,189,39,6.31341
9239,189,40,6.31801
9240,189,41,6.32081
9241,189,42,6.32362
9242,189,43,6.32819
9243,189,44,6.33097
9244,189,45,6.33545
9245,189,46,6.33816
9246,189,47,6.34082
9247,189,48,6.34513
9248,189,49,6.3468
9249,189,50,6.35007
9250,189,51,6.35241
9251,189,52,6.35542
9252,189,53,6.35827
9253,189,54,6.36095
9254,189,55,6.36185
9255,189,56,6.36415
9256,189,57,6.36565
9257,189,58,6.367
9258,189,59,6.36872
9259,189,60,6.36972
9260,189,61,6.37056
9261,189,62,6.37122
9262,189,63,6.37171
9263,189,64,6.37235
9264,189,65,6.37244
9265,189,66,6.37236
9266,189,67,6.37149
9267,189,68,6.36912
9268,189,69,6.36558
9269,189,70,6.36196
9270,189,71,6.35377
9271,189,72,6.34007
9272,189,73,6.31876
9273,189,74,6.3002
9274,189,75,6.29955
9275,189,76,6.29425
9276,189,77,6.28179
9277,189,78,6.26316
9278,189,79,6.23896
9279,189,80,6.18474
9280,189,81,6.02572
9281,189,82,5.98095
9282,189,83,5.92584
9283,189,84,5.80739
9284,189,85,5.76293
9285,189,86,5.75424
9286,189,87,5.71544
9287,189,88,5.68685
9288,189,89,5.66791
9289,189,90,5.65479
9290,189,91,5.64346
9291,189,92,5.60568
9292,189,93,5.58619
9293,189,94,5.56256
9294,189,95,5.53419
9295,189,96,5.50414
9296,189,97,5.46825
9297,189,98,5.44022
9298,189,99,5.40996
9299,189,100,5.38011
9300,189,101,5.35129
9301,190,64,6.41048
9302,190,65,6.41037
9303,190,66,6.40968
9304,190,67,6.40741
9305,190,68,6.40419
9306,190,69,6.39759
9307,190,70,6.38125
9308,190,71,6.36827
9309,190,72,6.34847
9310,190,73,6.32509
9311,190,74,6.30858
9312,190,75,6.30421
9313,190,76,6.29921
9314,190,77,6.28715
9315,190,78,6.26741
9316,190,79,6.11414
9317,190,80,6.06696
9318,190,81,6.01834
9319,190,82,5.96831
9320,190,83,5.91557
9321,190,84,5.77329
9322,190,85,5.7681
9323,190,86,5.71637
9324,190,87,5.67631
9325,190,88,5.64846
9326,190,89,5.6333
9327,190,90,5.62472
9328,190,91,5.61804
9329,190,92,5.58625
9330,190,93,5.56826
9331,190,94,5.54407
9332,190,95,5.5158
9333,190,96,5.48287
9334,190,97,5.44473
9335,190,98,5.41324
9336,190,99,5.37927
9337,190,100,5.34412
9338,190,101,5.31023
9339,190,29,6.38214
9340,190,30,6.38421
9341,190,31,6.38779
9342,190,32,6.39
9343,190,33,6.39227
9344,190,34,6.39527
9345,190,35,6.39764
9346,190,36,6.40005
9347,190,37,6.40391
9348,190,38,6.40638
9349,190,39,6.41028
9350,190,40,6.41279
9351,190,41,6.4153
9352,190,42,6.41843
9353,190,43,6.42093
9354,190,44,6.42481
9355,190,45,6.42725
9356,190,46,6.42966
9357,190,47,6.43342
9358,190,48,6.43572
9359,190,49,6.38434
9360,190,50,6.38678
9361,190,51,6.39071
9362,190,52,6.39444
9363,190,53,6.39708
9364,190,54,6.40038
9365,190,55,6.40166
9366,190,56,6.40439
9367,190,57,6.40614
9368,190,58,6.4083
9369,190,59,6.40955
9370,190,60,6.41055
9371,190,61,6.41177
9372,190,62,6.41221
9373,190,63,6.41058
9374,191,32,6.45292
9375,191,33,6.4552
9376,191,34,6.45754
9377,191,35,6.46098
9378,191,36,6.46343
9379,191,37,6.46594
9380,191,38,6.4688
9381,191,39,6.47138
9382,191,40,6.474
9383,191,41,6.47766
9384,191,42,6.4281
9385,191,43,6.43351
9386,191,44,6.43665
9387,191,45,6.44085
9388,191,46,6.44624
9389,191,47,6.45038
9390,191,48,6.45502
9391,191,49,6.46005
9392,191,50,6.46497
9393,191,51,6.46842
9394,191,52,6.473
9395,191,53,6.47738
9396,191,54,6.48154
9397,191,55,6.48313
9398,191,56,6.48675
9399,191,57,6.49006
9400,191,58,6.49229
9401,191,59,6.49426
9402,191,60,6.49497
9403,191,61,6.49626
9404,191,62,6.49723
9405,191,63,6.49829
9406,191,64,6.49851
9407,191,65,6.49836
9408,191,66,6.49785
9409,191,67,6.49566
9410,191,68,6.48978
9411,191,69,6.48132
9412,191,70,6.47053
9413,191,71,6.44383
9414,191,72,6.41238
9415,191,73,6.37178
9416,191,74,6.33534
9417,191,75,6.31897
9418,191,76,6.30792
9419,191,77,6.29289
9420,191,78,6.15896
9421,191,79,6.11184
9422,191,80,6.06223
9423,191,81,6.00991
9424,191,82,5.95528
9425,191,83,5.89668
9426,191,84,5.81823
9427,191,85,5.73416
9428,191,86,5.67887
9429,191,87,5.63786
9430,191,88,5.61133
9431,191,89,5.60036
9432,191,90,5.59811
9433,191,91,5.59657
9434,191,92,5.56975
9435,191,93,5.55237
9436,191,94,5.52774
9437,191,95,5.49735
9438,191,96,5.46318
9439,191,97,5.4153
9440,191,98,5.3858
9441,191,99,5.3479
9442,191,100,5.30875
9443,191,101,5.26771
9444,192,36,6.45264
9445,192,37,6.45681
9446,192,38,6.46105
9447,192,39,6.46609
9448,192,40,6.46943
9449,192,41,6.47384
9450,192,42,6.47902
9451,192,43,6.48352
9452,192,44,6.48806
9453,192,45,6.49332
9454,192,46,6.49685
9455,192,47,6.50143
9456,192,48,6.50707
9457,192,49,6.51163
9458,192,50,6.51721
9459,192,51,6.52199
9460,192,52,6.52739
9461,192,53,6.53266
9462,192,54,6.53777
9463,192,55,6.5419
9464,192,56,6.54657
9465,192,57,6.55012
9466,192,58,6.55426
9467,192,59,6.55642
9468,192,60,6.55916
9469,192,61,6.56225
9470,192,62,6.56431
9471,192,63,6.56603
9472,192,64,6.56736
9473,192,65,6.5676
9474,192,66,6.56802
9475,192,67,6.56743
9476,192,68,6.56363
9477,192,69,6.55647
9478,192,70,6.54617
9479,192,71,6.52588
9480,192,72,6.48401
9481,192,73,6.42977
9482,192,74,6.37479
9483,192,75,6.34247
9484,192,76,6.3213
9485,192,77,6.19942
9486,192,78,6.1562
9487,192,79,6.10765
9488,192,80,6.05622
9489,192,81,6.00212
9490,192,82,5.94259
9491,192,83,5.87952
9492,192,84,5.84698
9493,192,85,5.71006
9494,192,86,5.6472
9495,192,87,5.60537
9496,192,88,5.58079
9497,192,89,5.56617
9498,192,90,5.57152
9499,192,91,5.54961
9500,192,92,5.5349
9501,192,93,5.51262
9502,192,94,5.48467
9503,192,95,5.45153
9504,192,96,5.41599
9505,192,97,5.3771
9506,192,98,5.33817
9507,192,99,5.31839
9508,192,100,5.27301
9509,192,101,5.2273
9510,193,40,6.49945
9511,193,41,6.50289
9512,193,42,6.50691
9513,193,43,6.51098
9514,193,44,6.51538
9515,193,45,6.51865
9516,193,46,6.52284
9517,193,47,6.52706
9518,193,48,6.53152
9519,193,49,6.53665
9520,193,50,6.54161
9521,193,51,6.54673
9522,193,52,6.5518
9523,193,53,6.55668
